barrio,poblacion,hogares,nbi,pct_nbi,escuelas_total,escuelas_estatales,escuelas_privadas,dispensarios_municipales,paradas_colectivo,lineas_colectivo,luminarias_reportes,comisarias,centros_vecinales,hogares_por_poblacion,poblacion_log,pct_escuelas_privadas,escuelas_por_1000_hab,dispensarios_por_10000_hab,comisarias_por_10000_hab,paradas_por_1000_hab,centros_vecinales_por_10000_hab,tiene_escuela,tiene_dispensario,tiene_comisaria,tiene_transporte,infraestructura_score,centroide_lat,centroide_lon,area_barrio_km2,densidad_poblacional,infraestructura_por_km2,outlier_flag,cluster_barrio,cluster_descripcion,categoria_infraestructura,tooltip_html
VALLE DEL CERRO,-0.44939579487372505,-0.38985746459441184,-0.40562391232556805,-0.9237451798835615,-0.35513137076247453,-0.660755964257503,0.037093920871678586,-0.4889171865444709,-0.5693188796894105,-0.39148253966046764,-0.15621686507992627,-0.2853478608449372,0.3188888414377209,-0.12418923164965662,-0.894949758543139,3.2690416824665145,0.30800247398511565,-0.41923022653073,-0.27727181040083376,0.05198517083682061,1.1194379015203908,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,0.009918898744955208,-31.3714184962642,-64.2403575253101,-0.25790749583182104,-0.7903842691158925,-0.18464128379641676,1,-1.1394297778614841,Anillo Denso Residencial,Alta,<b>VALLE DEL CERRO</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 701.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
VASQUEZ,-0.48927544742157275,-0.3986197661743339,-0.3069687028273993,0.23519321040477942,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,-0.6615949592943564,-0.5825353958420731,-0.5490765103497621,-0.2853478608449372,-1.0370819712844137,1.4725598833702847,-1.2424653705764666,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.27727181040083376,0.18560075341964208,-0.647455543871472,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.43747401883680975,-31.4814988423669,-64.1311415524934,-0.36056418785240657,0.049471840856446986,0.22000061652090494,1,-1.1394297778614841,Anillo Denso Residencial,Media,<b>VASQUEZ</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
VICOR,-0.48927544742157275,-0.3986197661743339,-0.3828573255182983,-0.6562978590477905,0.038207791871387384,0.37706951707628394,-0.3185713204273574,1.901887855657992,-0.10793848166468102,-0.39148253966046764,-0.11390890328163626,-0.2853478608449372,1.6748596541598555,1.4725598833702847,-1.2424653705764666,-0.4496412372007491,2.839200277970605,3.21132840609106,-0.27727181040083376,2.0285743062861448,4.305294127864654,0.8460434230488473,2.0102828441296667,-0.29847421946995023,0.29027091864054483,3.74500448230618,-31.4779710996914,-64.2476088717772,-0.3726414457371813,0.6178208308082879,5.981230172948604,-1,-0.40822090466690975,Núcleo Urbano Consolidado,Muy Alta,<b>VICOR</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
VILLA 4 DE AGOSTO,-0.2670604680504811,-0.3279737096862121,0.20907393147071401,3.4659568461008927,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,1.901887855657992,-0.6615949592943564,-0.5825353958420731,-0.5490765103497621,-0.2853478608449372,-1.0370819712844137,-1.9465659390093715,-0.03183234824078129,-0.4496412372007491,-0.7649522791493887,2.9457309817126967,-0.27727181040083376,-0.6637028921930047,-0.647455543871472,-1.181972429259419,2.0102828441296667,-0.29847421946995023,0.29027091864054483,0.11961620065202244,-31.3709389448169,-64.1908220088431,-0.3424483010252444,1.851139372322324,0.36085252800288925,-1,1.7854057149168137,Periferia Vulnerable,Alta,<b>VILLA 4 DE AGOSTO</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 1620.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
VILLA 9 DE JULIO,1.1400365263243242,0.7968867556362861,1.6281911757905256,1.0821097263847208,-0.15846178944554357,0.031127689965021584,-0.3185713204273574,4.292692897860455,-0.10793848166468102,-0.39148253966046764,2.3036889137635077,-0.2853478608449372,1.6748596541598555,-0.7142921654613734,1.7026521011362397,-0.4496412372007491,-0.5923791370368461,0.8351313259749231,-0.27727181040083376,-0.8664299830083201,-0.36267243774664476,0.8460434230488473,2.0102828441296667,-0.29847421946995023,0.29027091864054483,-0.6208405872206821,-31.329018947509,-64.270839671136,0.7988525690859707,-0.5005424765193697,-0.5032265299663914,1,1.7854057149168137,Periferia Vulnerable,Baja,<b>VILLA 9 DE JULIO</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 8712.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
VILLA ADELA,0.14244999393338778,0.08768797151134197,0.019352374743466474,-0.005509378347414394,1.414894861089904,2.106778652632596,0.39275916217071455,1.901887855657992,0.2611658367551026,-0.20042968347886214,1.1311539724966129,-0.2853478608449372,0.3188888414377209,-0.34981682398943104,0.8147858045169674,0.2940953467327037,1.2684095257418748,1.058734907073757,-0.27727181040083376,-0.45943999008363395,-0.31190675361134945,0.8460434230488473,2.0102828441296667,-0.29847421946995023,0.29027091864054483,0.642291580326873,-31.4354459009998,-64.247507386986,-0.08278725650258698,0.011294664326225393,-0.2921242885682053,1,0.3229879685276647,Suburbio Popular Consolidado,Alta,<b>VILLA ADELA</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 3684.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
VILLA ALBERDI,-0.18888841280743637,-0.20858735065977366,-0.07171397248561234,0.5097724597961708,-0.35513137076247453,-0.31481413714624074,-0.3185713204273574,-0.4889171865444709,0.3534419163600485,0.3727288850659543,-0.4825925703810207,-0.2853478608449372,-1.0370819712844137,-0.7490041027444156,0.1919388322079778,-0.4496412372007491,-0.38979327455690466,-0.41923022653073,-0.27727181040083376,0.10113113224659406,-0.647455543871472,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.3051919783018168,-31.3934888286527,-64.2358376189342,-0.22167572217749676,-0.03597127416557295,-0.320926923833848,1,0.3229879685276647,Suburbio Popular Consolidado,Media,<b>VILLA ALBERDI</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 2014.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
VILLA ALBERTO,-0.414674704346992,-0.3986197661743339,-0.2159023555983205,1.3049824937478633,0.038207791871387384,0.37706951707628394,-0.3185713204273574,-0.4889171865444709,-0.5693188796894105,-0.5825353958420731,-0.5309445267219236,-0.2853478608449372,0.3188888414377209,-1.512666722971344,-0.6649913565151513,-0.4496412372007491,1.8011353122632021,-0.41923022653073,-0.27727181040083376,-0.16610003291904887,0.7665544874091919,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,0.6111031317454519,-31.4161416393993,-64.2666051276845,-0.08278725650258698,-1.0426178030900535,-0.2959880567135964,1,1.7854057149168137,Periferia Vulnerable,Alta,<b>VILLA ALBERTO</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 876.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
VILLA ALICIA RISLER,0.01904131788979938,-0.07167638847349102,0.35326231458342217,1.3138974044423892,-0.15846178944554357,0.031127689965021584,-0.3185713204273574,-0.4889171865444709,-0.01566240205973512,-0.5825353958420731,-0.03533697422766908,-0.2853478608449372,0.3188888414377209,-0.957275726442669,0.6240131391574254,-0.4496412372007491,-0.27724557317915943,-0.41923022653073,-0.27727181040083376,-0.49169202725879774,-0.2425682582070437,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.6337461521509254,-31.3114354632522,-64.1804311454914,-0.16128943275362292,0.15134793083241455,-0.42524866375940745,1,1.7854057149168137,Periferia Vulnerable,Baja,<b>VILLA ALICIA RISLER</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 3062.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
VILLA ALLENDE PARQUE,0.5227947398748009,0.3198889633792773,0.6416390808088385,0.7041175129368313,0.038207791871387384,0.37706951707628394,-0.3185713204273574,1.901887855657992,1.645307030829291,-0.20042968347886214,-0.03533697422766908,-0.2853478608449372,0.3188888414377209,-0.7837160400274579,1.246860111466416,-0.4496412372007491,-0.3597805541895059,0.5569902860714958,-0.27727181040083376,-0.24749803150398614,-0.42581999606128035,0.8460434230488473,2.0102828441296667,-0.29847421946995023,0.29027091864054483,-0.19495694452265588,-31.3138838412422,-64.2821735904198,0.3882258010036288,-0.5208962109012596,-0.4716138815041006,1,0.3229879685276647,Suburbio Popular Consolidado,Media,<b>VILLA ALLENDE PARQUE</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 5601.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
VILLA ARGENTINA,-0.39681814350467215,-0.33673601126613417,-0.3828573255182983,-0.7525788945486681,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,-0.38476672047951876,-0.20042968347886214,0.031146965741072376,-0.2853478608449372,-1.0370819712844137,0.15350626661468117,-0.5649646076509598,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.27727181040083376,0.07041490636548565,-0.647455543871472,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.5116810171857082,-31.431052918483,-64.1354526357973,-0.32433241419808223,0.10674357332214168,-0.16040491997532721,1,-1.1394297778614841,Anillo Denso Residencial,Baja,<b>VILLA ARGENTINA</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 966.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
VILLA ASPACIA,-0.12837451217513016,-0.17572871973506582,-0.07930283475470225,0.33860617446127755,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,-0.2924906408745728,-0.39148253966046764,-0.23478879413389345,-0.2853478608449372,0.3188888414377209,-0.9225637891596268,0.3373385393198446,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.27727181040083376,-0.5131933853755736,-0.11379676674190449,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.8902442551395096,-31.4430863044472,-64.2474522379448,-0.15525080381123557,-0.24627794539861872,-0.4684526166578716,1,0.3229879685276647,Suburbio Popular Consolidado,Muy Baja,<b>VILLA ASPACIA</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 2319.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
VILLA AVALOS,-0.31785246333530204,-0.31647318886256437,0.26219596735434336,3.5586719173239603,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,-1.0306992777141402,-0.7735882520236786,-0.44632860312534356,-0.2853478608449372,1.6748596541598555,-1.0093436323672322,-0.20919936684532767,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.27727181040083376,-1.0430482818246931,1.1677272108198182,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,-3.445057481760149,-1.2338549214072352,-31.4159890689732,-64.2431944869072,0.025908064460385852,-0.9892469378177606,-0.5232478739925088,-1,1.7854057149168137,Periferia Vulnerable,Muy Baja,<b>VILLA AVALOS</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 1364.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
VILLA AZALAIS,0.9352812953323897,0.7103590275345555,0.6568168053470183,0.1977505854877715,1.021555698456042,1.414894998410071,0.39275916217071455,1.901887855657992,-0.2924906408745728,-0.5825353958420731,-0.22270080504866774,-0.2853478608449372,0.3188888414377209,-0.4365966671970366,1.5727204479724424,0.4800294927160669,0.015378450402978144,0.28975673792898704,-0.27727181040083376,-0.8833239072429295,-0.4864911795400479,0.8460434230488473,2.0102828441296667,-0.29847421946995023,0.29027091864054483,-0.508992357825241,-31.3733605910932,-64.1519055061196,0.12856475648097135,0.36464639414035904,-0.46950637160661457,1,0.3229879685276647,Suburbio Popular Consolidado,Baja,<b>VILLA AZALAIS</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 7680.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
VILLA AZALAIS ANEXO,-0.48927544742157275,-0.3986197661743339,-0.3069687028273993,0.23519321040477942,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,-0.8461471185042483,-0.39148253966046764,-0.5490765103497621,-0.2853478608449372,-1.0370819712844137,1.4725598833702847,-1.2424653705764666,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.27727181040083376,-0.4287237642025255,-0.647455543871472,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.8353956041859758,-31.3651524446768,-64.1617435194703,-0.32433241419808223,-0.6063174444652848,-0.32303443373133406,1,-1.1394297778614841,Anillo Denso Residencial,Muy Baja,<b>VILLA AZALAIS ANEXO</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
VILLA AZALAIS OESTE,-0.3660651776095657,-0.3334501481736634,-0.2993798405583094,-0.14101602090420515,0.6282165358221802,1.414894998410071,-0.3185713204273574,1.901887855657992,-0.20021456126962692,-0.20042968347886214,-0.4825925703810207,-0.2853478608449372,-1.0370819712844137,-0.5233765104046422,-0.41131527176678845,-0.4496412372007491,2.839200277970605,3.21132840609106,-0.27727181040083376,0.19020818730180825,-0.647455543871472,0.8460434230488473,2.0102828441296667,-0.29847421946995023,0.29027091864054483,2.5533906537470568,-31.3679277643136,-64.1748905214047,-0.2699847537165958,-0.3578037583502066,0.6011086563162991,1,-0.40822090466690975,Núcleo Urbano Consolidado,Muy Alta,<b>VILLA AZALAIS OESTE</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 1121.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
VILLA BELGRANO,0.4337103418947829,0.3428900050265728,-0.22349121786741039,-0.64916593049217,1.414894861089904,0.031127689965021584,2.5267506099649304,-0.4889171865444709,0.4457179959649944,-0.20042968347886214,1.9712692139198003,-0.2853478608449372,-1.0370819712844137,-0.22832504349878327,1.160239009357219,2.525305098533062,0.6906646586694494,-0.41923022653073,-0.27727181040083376,-0.5654109693734578,-0.647455543871472,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.20033426324359058,-31.3593223550694,-64.2502732108312,1.1611703056292133,-0.9757082829894629,-0.4972552519235142,1,0.3229879685276647,Suburbio Popular Consolidado,Media,<b>VILLA BELGRANO</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 5152.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
VILLA BUSTOS,-0.14821513533326336,-0.21351614529847981,0.004174650205286672,0.8663688875771988,0.43154695450524927,1.0689531712988085,-0.3185713204273574,1.901887855657992,-0.10793848166468102,-0.39148253966046764,-0.41006463586966635,-0.2853478608449372,0.3188888414377209,-1.269683161990049,0.29196558107217024,-0.4496412372007491,0.9232632415167895,2.0404091655564423,-0.27727181040083376,-0.3503973882056992,-0.08903301838322383,0.8460434230488473,2.0102828441296667,-0.29847421946995023,0.29027091864054483,0.864374843501475,-31.4380459286388,-64.1118196733192,-0.209598464292722,0.008000510286310585,-0.09507211315325959,1,1.7854057149168137,Periferia Vulnerable,Muy Alta,<b>VILLA BUSTOS</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 2219.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
VILLA CABRERA,0.6886623494767943,0.771147494745265,-0.19313576879105077,-0.7097873232149446,1.021555698456042,0.7230113441875463,1.1040896447687865,-0.4889171865444709,0.3534419163600485,1.7100988783371929,4.014139369322947,-0.2853478608449372,0.3188888414377209,0.8303890436340036,1.3901974113852058,1.4097002226328827,0.16544205223997174,-0.41923022653073,-0.27727181040083376,-0.6852042503097805,-0.4555364940916971,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.5391053426624751,-31.3873896225332,-64.2107766574213,0.27953048004065584,-0.23824943953805322,-0.48320518594027384,1,0.3229879685276647,Suburbio Popular Consolidado,Baja,<b>VILLA CABRERA</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 6437.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
VILLA CENTENARIO,-0.12599363739615418,-0.04429419603623449,-0.3069687028273993,-0.650948912631075,0.038207791871387384,0.37706951707628394,-0.3185713204273574,-0.4889171865444709,-0.7538710388993024,0.9458874536107709,-0.44632860312534356,-0.2853478608449372,-1.0370819712844137,0.8303890436340036,0.3424945573025348,-0.4496412372007491,0.20295795269922018,-0.41923022653073,-0.27727181040083376,-0.8449286248915441,-0.647455543871472,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.624066978453243,-31.3655136474965,-64.2308900849635,-0.10694177227213653,-0.42510117702433775,-0.44210874293929586,1,0.3229879685276647,Suburbio Popular Consolidado,Baja,<b>VILLA CENTENARIO</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 2331.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
VILLA CLARET,-0.48927544742157275,-0.3986197661743339,-0.37526846324920843,-0.5671487521025335,-0.35513137076247453,-0.660755964257503,0.037093920871678586,-0.4889171865444709,-0.01566240205973512,-0.009376827297256658,-0.4825925703810207,-0.2853478608449372,-1.0370819712844137,1.4725598833702847,-1.2424653705764666,3.2690416824665145,0.7356837392205475,-0.41923022653073,-0.27727181040083376,2.3357365650972284,-0.647455543871472,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,1.7032365639672844,-31.346764951577,-64.238479952604,-0.36660281679479395,0.28628292539132033,2.6741958921434104,1,-0.40822090466690975,Núcleo Urbano Consolidado,Muy Alta,<b>VILLA CLARET</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
VILLA CLAUDINA,-0.48927544742157275,-0.3986197661743339,-0.36009073871102865,-0.38885053821201954,0.038207791871387384,0.37706951707628394,-0.3185713204273574,-0.4889171865444709,-0.20021456126962692,-0.39148253966046764,-0.5490765103497621,-0.2853478608449372,-1.0370819712844137,1.4725598833702847,-1.2424653705764666,-0.4496412372007491,2.839200277970605,-0.41923022653073,-0.27727181040083376,1.721412047475061,-0.647455543871472,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,2.3512034698399122,-31.3886748687489,-64.1225564917819,-0.37868007467956866,1.1151266943220122,5.331063369574158,1,-0.40822090466690975,Núcleo Urbano Consolidado,Muy Alta,<b>VILLA CLAUDINA</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
VILLA CORINA,0.328555039156677,0.24376646840370417,0.1863073446634443,0.0889886750145579,0.8248861171391112,-0.31481413714624074,1.8154201273668584,-0.4889171865444709,0.3534419163600485,-0.39148253966046764,-0.31940471773047346,-0.2853478608449372,0.3188888414377209,-0.31510488670638886,1.0488690209311078,2.7372700249540958,0.36802791471991314,-0.41923022653073,-0.27727181040083376,-0.5439096112566819,-0.38000706159772113,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,0.29027091864054483,-0.3465973324530137,-31.3753122407543,-64.1446975348582,-0.058632740733037494,0.24161292350706368,-0.4217361472635974,1,0.3229879685276647,Suburbio Popular Consolidado,Media,<b>VILLA CORINA</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 4622.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
VILLA CORNU,0.854728365310369,0.536755927482349,0.6871722544233779,0.42240633498981905,0.038207791871387384,0.37706951707628394,-0.3185713204273574,-0.4889171865444709,-1.0306992777141402,-0.7735882520236786,-0.470504581295795,-0.2853478608449372,-1.0370819712844137,-0.9225637891596268,1.5160042501628492,-0.4496412372007491,-0.45732189538355184,-0.41923022653073,-0.27727181040083376,-1.0430482818246931,-0.647455543871472,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,-3.445057481760149,-1.080601337860597,-31.31516378474725,-64.26416452459095,0.05610120917232278,0.5324930907466029,-0.5099003113084305,1,0.3229879685276647,Suburbio Popular Consolidado,Muy Baja,<b>VILLA CORNU</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 7274.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
VILLA CORONEL OLMEDO,0.14939421203873438,0.06797279295651727,0.0952409974343655,0.19418462120996113,0.6282165358221802,1.414894998410071,-0.3185713204273574,1.901887855657992,1.0916505531996157,-0.009376827297256658,-0.27105276138957063,-0.2853478608449372,0.3188888414377209,-0.5580884476876844,0.8240666368858103,-0.4496412372007491,0.44305971563841,1.0478274153128384,-0.27727181040083376,-0.09391690209844422,-0.3143831284472175,0.8460434230488473,2.0102828441296667,-0.29847421946995023,0.29027091864054483,0.46537779440812216,-31.4808392426478,-64.1415667955082,-0.13109628804168602,0.2725791650163363,-0.27666921598664096,1,0.3229879685276647,Suburbio Popular Consolidado,Alta,<b>VILLA CORONEL OLMEDO</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 3719.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
VILLA EL LIBERTADOR,11.04765010656971,7.751415990850699,15.500631403686866,1.554599993194583,4.561608162160799,5.220255096633957,2.882415851263967,1.901887855657992,0.9070983939897239,0.3727288850659543,0.32730269832910247,2.8154322270033805,-1.0370819712844137,-1.0093436323672322,3.6681261561377845,0.837023053004124,-0.4348123551080028,-0.32651654656292084,0.18434348221662694,-0.987759075238698,-0.647455543871472,0.8460434230488473,2.0102828441296667,3.3503731135501913,0.29027091864054483,-0.9381023917558281,-31.4831663693664,-64.22405825134055,3.836282927106823,0.29047819765592214,-0.5204378607958607,-1,1.7854057149168137,Periferia Vulnerable,Muy Baja,<b>VILLA EL LIBERTADOR</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 58648.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
VILLA ESQUIU,-0.4230077660734079,-0.3854763138044508,-0.2690243914819498,0.5097724597961708,0.23487737318831833,0.7230113441875463,-0.3185713204273574,1.901887855657992,-0.38476672047951876,-0.5825353958420731,-0.5490765103497621,-0.2853478608449372,-1.0370819712844137,-0.801072008668979,-0.7165515363420543,-0.4496412372007491,2.8365741649384577,3.21132840609106,-0.27727181040083376,0.2454973938878035,-0.647455543871472,0.8460434230488473,2.0102828441296667,-0.29847421946995023,0.29027091864054483,2.587805493561038,-31.3581731705604,-64.106364790417,1.487256268518132,-1.3183997643133163,-0.4435137495376199,1,-0.40822090466690975,Núcleo Urbano Consolidado,Muy Alta,<b>VILLA ESQUIU</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 834.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
VILLA EUCARISTICA,-0.3099162140720488,-0.3077108872826423,-0.36009073871102865,-0.6313361091031187,0.038207791871387384,-0.660755964257503,0.7484244034697505,-0.4889171865444709,-1.0306992777141402,-0.7735882520236786,-0.4946805594662464,-0.2853478608449372,1.6748596541598555,-0.9399197578011479,-0.17929446254572395,3.2690416824665145,0.8407282605064431,-0.41923022653073,-0.27727181040083376,-1.0430482818246931,1.1169615266845228,0.8460434230488473,-0.49744243847086145,-0.29847421946995023,-3.445057481760149,-0.43532309134843594,-31.4821048973798,-64.1788372981638,2.429282383530564,-1.3118532299260217,-0.5120078212059166,1,-1.1394297778614841,Anillo Denso Residencial,Media,<b>VILLA EUCARISTICA</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 1404.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
VILLA GENERAL URQUIZA,0.6039428885915656,0.32646068956421886,1.5750691399068963,2.1305032240609427,0.6282165358221802,0.37706951707628394,0.7484244034697505,1.901887855657992,0.07661367754521078,-0.009376827297256658,-0.27709675593218347,-0.2853478608449372,1.6748596541598555,-1.0614115382917957,1.3190443632240805,1.4097002226328827,-0.014634269964420608,0.486091589625524,-0.27727181040083376,-0.7358860230136093,-0.2351391336994395,0.8460434230488473,2.0102828441296667,-0.29847421946995023,0.29027091864054483,-0.36380475236000476,-31.3909913330131,-64.2417974420032,0.12856475648097135,-0.012852519182546885,-0.45861757046960333,1,1.7854057149168137,Periferia Vulnerable,Media,<b>VILLA GENERAL URQUIZA</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 6010.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
VILLA GRAN PARQUE,-0.4732045426634849,-0.3986197661743339,-0.32214642736557914,0.05689499651426544,-0.5518009520794055,-0.660755964257503,-0.3185713204273574,-0.4889171865444709,-1.0306992777141402,-0.7735882520236786,-0.05951295239812052,-0.2853478608449372,0.3188888414377209,0.5006256394451024,-1.0888160346922953,-0.4496412372007491,-0.7649522791493887,-0.41923022653073,-0.27727181040083376,-1.0430482818246931,1.4834650023929963,-1.181972429259419,-0.49744243847086145,-0.29847421946995023,-3.445057481760149,-1.2338549214072352,-31.3271029528563,-64.1616106373206,1.9582693260243478,-1.3418447519428074,-0.5232478739925088,1,-1.1394297778614841,Anillo Denso Residencial,Muy Baja,<b>VILLA GRAN PARQUE</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 581.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
VILLA LA MERCED,-0.325590306366974,-0.3548082582747235,0.057296686088915985,2.961372900790738,0.038207791871387384,0.37706951707628394,-0.3185713204273574,1.901887855657992,-0.47704280008446465,-0.5825353958420731,-0.5490765103497621,-0.2853478608449372,-1.0370819712844137,-1.807718189877203,-0.23910427114493138,-0.4496412372007491,0.9307664216086391,3.21132840609106,-0.27727181040083376,-0.34732576561758827,-0.647455543871472,0.8460434230488473,2.0102828441296667,-0.29847421946995023,0.29027091864054483,1.2553059145134258,-31.4082708450202,-64.0642238571163,-0.13109628804168602,-0.785687712540869,-0.16180992657365123,-1,1.7854057149168137,Periferia Vulnerable,Muy Alta,<b>VILLA LA MERCED</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 1325.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
