cueanexo,nombre,est_sector,est_ambito,est_barrio,est_localidad,nivel,lat,lon,barrio_asignado
140553303,C.E.N.M.A. BARRIO ACOSTA ANEXO SEDE B° LOS ARTESANOS,Estatal,Urbano,LOS ARTESANOS,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4468,-64.1226,COOPERATIVA EL FUTURO
140553301,C.E.N.M.A. BARRIO ACOSTA ANEXO SEDE EVITA,Estatal,Urbano,PUEYRREDON,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.3964,-64.1573,GENERAL PUEYRREDON
140554201,C.E.N.M.A. BARRIO PARQUE FUTURA ANEXO SEDE COMUNIDAD RENÓ,Estatal,Urbano,CERVECEROS,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4628,-64.2469,ESTACION FLORES
140556100,I.P.E.M. N° 395 GOBERNADOR JOSE MANUEL DE LA SOTA,Estatal,Urbano,SUAREZ,CORDOBA,"[""2. Común - Secundario""]",-31.4411,-64.2115,FERRER
140557500,COLEGIO SECUNDARIO EVANGELICO HAROLDO ANDENMATTEN,Privado,Urbano,VILLA PAEZ,CORDOBA,"[""2. Común - Secundario""]",-31.3981,-64.2091,VILLA PAEZ
140559000,I.P.E.M. N° 400,Estatal,Urbano,1º DE MAYO,CORDOBA,"[""2. Común - Secundario""]",-31.4274,-64.114,COLONIA LOLA
140560500,I.P.E.T. N° 404,Estatal,Urbano,ARGUELLO LOURDES,CORDOBA,"[""2. Común - Secundario""]",-31.3339,-64.2557,ARGUELLO
140564800,C.E.N.M.A. BATERIA LIBERTAD,Estatal,Urbano,LOMAS DE SUQUIA,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.3997,-64.2535,LOS ROBLES
140564802,C.E.N.M.A. BATERIA LIBERTAD ANEXO SEDE AGENCIA CORDOBA DEPORTE,Estatal,Urbano,,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4102,-64.1935,URQUIZA
140564803,C.E.N.M.A. BATERIA LIBERTAD ANEXO SEDE B° CENTRO,Estatal,Urbano,CENTRO,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4123,-64.1871,URQUIZA
140565900,INSTITUTO EDUCATIVO ALTA CORDOBA,Privado,Urbano,ALTA CORDOBA,CORDOBA,"[""2. Común - Secundario""]",-31.3851,-64.181,HIPOLITO IRIGOYEN
140566100,CENTRO INTEGRAL EDUCATIVO M.E.D.E.A NIVEL SECUNDARIO,Privado,Urbano,VILLA EL LIBERTADOR,CORDOBA,"[""2. Común - Secundario""]",-31.469,-64.2245,VILLA EL LIBERTADOR
140566200,KUMELEN ESCUELA SAN CARLOS,Privado,Urbano,SAN CARLOS,CORDOBA,"[""2. Común - Secundario""]",-31.5096,-64.1747,VILLA RIVADAVIA
140566800,ESCUELA EXPERIMENTAL CON ENFASIS EN TECNOLOGIAS DE LA INFORMACION Y LA COMUNICACION,Estatal,Urbano,VILLA RETIRO (Bº A.G.E.C. II),CORDOBA,"[""2. Común - Secundario""]",-31.3576,-64.1359,PATRICIOS ESTE
140567500,I.P.E.T. Nº 416,Estatal,Urbano,CIUDAD DE MIS SUEÑOS,CORDOBA,"[""2. Común - Secundario""]",-31.4775,-64.0871,ITUZAINGO ANEXO
140567700,ESCUELA GOBERNADOR JOSE MANUEL DE LA SOTA,Estatal,Urbano,VILLA RIVADAVIA,CORDOBA,"[""1. Común - Primario""]",-31.5136,-64.1907,VILLA RIVADAVIA
140571100,INSTITUTO PRIVADO SAN ISIDRO,Privado,Urbano,PARQUE FUTURA,CORDOBA,"[""2. Común - Secundario""]",-31.4869,-64.2478,PARQUE FUTURA
140571200,INSTITUTO JOCKEY CLUB CORDOBA,Privado,Urbano,JARDIN,CORDOBA,"[""2. Común - Secundario""]",-31.4558,-64.1866,LAS FLORES
140571400,C.E.N.M.A CORRAL DE PALOS,Estatal,Urbano,BRIGADIER SAN MARTIN,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4394,-64.1406,JOSE IGNACIO DIAZ SECCION 1
140571401,C.E.N.M.A CORRAL DE PALOS ANEXO SEDE EDUCACION A DISTANCIA  ,Estatal,Urbano,BRIGADIER SAN MARTIN,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4403,-64.1431,JOSE IGNACIO DIAZ SECCION 1
140571404,C.E.N.M.A CORRAL DE PALOS ANEXO SEDE Bº MARCOS SASTRE,Estatal,Urbano,MARCOS SASTRE,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4627,-64.1036,LOS SAUCES
140571402,C.E.N.M.A CORRAL DE PALOS ANEXO SEDE PARQUE EDUCATIVO SURESTE,Estatal,Urbano,AVELLANEDA,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4631,-64.1039,LOS SAUCES
140571500,JARDIN MUNICIPAL DEODORO,Estatal,Urbano,ALBERDI,CORDOBA,"[""0. Común - Inicial""]",-31.4146,-64.1955,URQUIZA
140575900,INSTITUTO CENTRO EDUCATIVO MAIMONIDES,Privado,Urbano,PADRE CLARET,CORDOBA,"[""2. Común - Secundario""]",-31.3561,-64.2403,COLINAS DEL CERRO
140576500,ESCUELA DE EDUCACION SECUNDARIA DE FORMACION PROFESIONAL,Estatal,Urbano,MULLER,CORDOBA,"[""2. Común - Secundario""]",-31.4168,-64.1354,MALDONADO
140576600,ESCUELA DE EDUCACION SECUNDARIA DE FORMACION PROFESIONAL,Estatal,Urbano,AMPLIACIÓN SAN JORGE,CORDOBA,"[""2. Común - Secundario""]",-31.3725,-64.1334,RESIDENCIAL SAN JORGE
140578500,INSTITUTO DE EDUCACION ACTIVA JOHN DEWEY,Privado,Urbano,VILLA RIVERA INDARTE,CORDOBA,"[""2. Común - Secundario""]",-31.3317,-64.2916,VILLA RIVERA INDARTE
140582300,INSTITUTO SABER,Privado,Urbano,CENTRO,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4211,-64.1814,GUEMES
140580400,J.DE INF. CENTRO EDUCACIONAL SAN JORGE,Privado,Urbano,CENTRO,CORDOBA,"[""0. Común - Inicial""]",-31.4167,-64.1795,URQUIZA
140584600,INSTITUTO ALAN TURING,Privado,Urbano,EL REFUGIO - ARGUELLO,CORDOBA,"[""2. Común - Secundario""]",-31.3462,-64.2845,LA SALLE
140584700,INSTITUTO XUL SOLAR,Privado,Urbano,ALTO VERDE,CORDOBA,"[""2. Común - Secundario""]",-31.3459,-64.2842,LA SALLE
140584800,INSTITUTO ARCANGEL MICAEL,Privado,Urbano,VILLA BELGRANO,CORDOBA,"[""2. Común - Secundario""]",-31.3693,-64.218,LAS MARGARITAS
140585200,I.P.E.M. Nº 442,Estatal,Urbano,ZEPA,CORDOBA,"[""2. Común - Secundario""]",-31.3899,-64.1049,CENTRO
149000100,COLEGIO NACIONAL DE MONSERRAT,Estatal,Urbano,CENTRO,CORDOBA,"[""1. Común - Primario"",""2. Común - Secundario"",""3. Común - Superior""]",-31.4192,-64.1865,URQUIZA
149000200,LICEO MILITAR GENERAL PAZ,Estatal,Urbano,PARQUE LICEO 1RA. SECCION,CORDOBA,"[""0. Común - Inicial"",""1. Común - Primario"",""2. Común - Secundario""]",-31.3475,-64.1759,REMEDIOS DE ESCALADA
149000300,ESCUELA SUP. DE COMERCIO MANUEL BELGRANO,Estatal,Urbano,ALTO ALBERDI,CORDOBA,"[""1. Común - Primario"",""2. Común - Secundario"",""3. Común - Superior""]",-31.4058,-64.2018,VILLA PAEZ
140511402,C.E.N.M.A. BRIGADIER JUAN I. DE SAN MARTIN ANEXO Bº LOS GRANADOS,Estatal,Urbano,LOS GRANADOS,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4249,-64.2383,AMEGHINO NORTE
140288213,C.E.N.M.A. Nº 111 ANEXO BARRIO OÑA,Estatal,Urbano,OÑA,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4499,-64.1659,BIALET MASSE
140194205,C.E.N.M.A. N° 232 - ANEXO LOS BOULEVARES,Estatal,Urbano,LOS BOULEVARES,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.3436,-64.2247,LOS BOULEVARES
140229003, I.P.E.M. Nº 196 DRA. ALICIA MOREAU DE JUSTO ANEXO PIT B°PATRICIOS,Estatal,Urbano,PATRICIOS,CORDOBA,"[""2. Común - Secundario""]",-31.3726,-64.1392,PATRICIOS ESTE
140245901,C.E.N.M.A. No 168 ANEXO SEDE SIN.PE.CAF.,Estatal,Urbano,CENTRO,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4089,-64.1875,URQUIZA
140250501,I.P.E.T. Nº 17 PAULO FREIRE ANEXO PIT FADEA,Estatal,Urbano,AERONAUTICO,CORDOBA,"[""2. Común - Secundario""]",-31.4334,-64.2678,VILLA UNION
140270907,C.E.N.M.A. Nº 215 ANEXO SEDE Bº AMPLIACION RESIDENCIAL AMERICA,Estatal,Urbano,AMPLIACION RESIDENCIAL AMERICA,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.3764,-64.1668,GENERAL BUSTOS
140278207,C.E.N.M.A. CASA DE GOBIERNO ANEXO ESPACIO ILLIA,Estatal,Urbano,CENTRO,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4086,-64.1844,URQUIZA
140289801,I.P.E.M. Nº 6 JUAN FILLOY ANEXO PIT B°PUEYRREDON,Estatal,Urbano,PUEYRREDON,CORDOBA,"[""2. Común - Secundario""]",-31.3953,-64.1493,GENERAL PUEYRREDON
140553302,C.E.N.M.A. BARRIO ACOSTA ANEXO SEDE UNIVERSIDAD PROVINCIAL DE CÓRDOBA (UPC),Estatal,Urbano,ROGELIO MARTINEZ,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4352,-64.1754,VILLA REVOL
140544805,C.E.N.M.A. PERIFERICOS DE ARGUELLO ANEXO SEDE B° COOPERATIVA 3 DE NOVIEMBRE,Estatal,Urbano,COOPERATIVA 3 DE NOVIEMBRE,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.3298,-64.2481,CERRITO AUTODROMO
140554202,C.E.N.M.A. BARRIO PARQUE FUTURA ANEXO SEDE PARQUE EDUCATIVO SUR,Estatal,Urbano,CONGRESO,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4674,-64.2347,CONGRESO
140572300,ESCUELA NOCTURNA ALEGRIA AHORA,Estatal,Urbano,BELLA VISTA,CORDOBA,"[""6. Jóvenes y Adultos - Primario""]",-31.4288,-64.1992,GUEMES
140046000,C.E.N.M.A. Nº 71,Estatal,Urbano,LAS VIOLETAS,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4103,-64.2523,LAS VIOLETAS
140514101,I.P.E.T. N° 430 INSTITUTO TECNICO INDUSTRIAL ZONA NORTE ANEXO PIT B°COLONIAS DEL CERRO,Estatal,Urbano,COLINAS DEL CERRO,CORDOBA,"[""2. Común - Secundario""]",-31.3791,-64.2485,COLINAS DEL CERRO
140509804,C.E.N.M.A. ALEJANDRO CARBO ANEXO SEDE CPC B° VILLA EL LIBERTADOR,Estatal,Urbano,,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4671,-64.2253,CONGRESO
140528906,C.E.N.M.A. Bº SAN VICENTE ANEXO SEDE PARQUE EDUCATIVO ESTE,Estatal,Urbano,,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4113,-64.1343,MALDONADO
140061803,C.E.N.M.A. Nº 70 COMPAÑERO HUGO ESTANISLAO OCHOA ANEXO SEDE CEB B° CAPDEVILA,Estatal,Urbano,,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.3758,-64.133,RESIDENCIAL SAN JORGE
140395004,C.E.N.M.A. Nº 151 ANEXO SEDE B° AMPLIACION SAN PABLO,Estatal,Urbano,AMPLIACION SAN PABLO,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4398,-64.1689,CRISOL SUD
140429305,C.E.N.M.A. Nº 125 ANEXO SEDE Bº LAS FLORES,Estatal,Urbano,LAS FLORES,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4525,-64.1974,LAS FLORES
140447001,I.P.E.M. Nº 19 POETA OSCAR GUIÑAZU ALVAREZ ANEXO PIT C.I.M.I.,Estatal,Urbano,CENTRO,CORDOBA,"[""2. Común - Secundario""]",-31.4211,-64.1758,GUEMES
140236408,C.E.N.M.A. Nº 135 ANEXO Bº RENE FAVALORO,Estatal,Urbano,RENE FAVALORO,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.409,-64.2327,QUINTA SANTA ANA
140542809,C.E.N.M.A. PARQUE LICEO 2° SECCION ANEXO SEDE UNIÓN FERROVIARIA EXT. AULICA B° LOS GIGANTES ANEXO,Estatal,Urbano,AMPLIACION LOS GIGANTES ANEXO,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.3663,-64.1634,PARQUE LICEO SECCION 2
140011802,C.E.N.M.A. POLICIA DE LA PROVINCIA DE CORDOBA ANEXO SEDE SUVICO,Estatal,Urbano,CENTRO,CORDOBA,"[""7. Jóvenes y Adultos - Secundario""]",-31.4102,-64.1854,URQUIZA
140000100,COLEGIO LUTERANO CONCORDIA,Privado,Urbano,ALTO ALBERDI,CORDOBA,"[""1. Común - Primario""]",-31.4164,-64.212,ALBERDI
140000300,ESCUELA JOSE MARMOL,Estatal,Urbano,LOS PLATANOS,CORDOBA,"[""1. Común - Primario""]",-31.423,-64.231,QUINTA SANTA ANA
140000400,J.DE INF. LA SALLE,Privado,Urbano,ARGUELLO,CORDOBA,"[""0. Común - Inicial""]",-31.3481,-64.2568,LA SALLE
140000500,ESCUELA JAPON,Estatal,Urbano,RESIDENCIAL ALBERDI,CORDOBA,"[""1. Común - Primario""]",-31.4201,-64.218,CUPANI
140000600,DR. CARLOS BECERRA,Estatal,Urbano,LOS PLATANOS,CORDOBA,"[""0. Común - Inicial"",""1. Común - Primario""]",-31.4214,-64.2322,QUINTA SANTA ANA
140000700,J.DE INF. JOSE JAVIER DIAZ,Estatal,Urbano,ALTO ALBERDI,CORDOBA,"[""0. Común - Inicial""]",-31.4045,-64.2189,ALBERDI
140000900,J.DE INF. BERNARDO DE MONTEAGUDO,Estatal,Urbano,LOS PLATANOS,CORDOBA,"[""0. Común - Inicial""]",-31.4129,-64.2296,QUINTA SANTA ANA
140001000,DOCTOR ANTONIO SOBRAL,Estatal,Urbano,MALAGUEÑO (PARQUE ED.ESTE),CORDOBA,"[""0. Común - Inicial"",""1. Común - Primario""]",-31.4039,-64.132,MALDONADO
140001001,DOCTOR ANTONIO SOBRAL ANEXO VILLA INES,Estatal,Urbano,VILLA INES,CORDOBA,"[""1. Común - Primario""]",-31.4081,-64.1404,YAPEYU
140001100,ESCUELA ADOLFO VAN GELDEREN,Estatal,Urbano,CHACRA DE LA MERCED,CORDOBA,"[""1. Común - Primario""]",-31.4035,-64.0889,CENTRO
140001200,ESCUELA TRANSITO CACERES DE ALLENDE,Estatal,Urbano,CHACRA DE LA MERCED,CORDOBA,"[""1. Común - Primario""]",-31.4107,-64.0628,VILLA LA MERCED
140001300,J.DE INF. GOBERNADOR AMADEO SABATTINI,Estatal,Urbano,YAPEYU,CORDOBA,"[""0. Común - Inicial""]",-31.4122,-64.1489,YAPEYU
140001400,ESCUELA GOBERNADOR AMADEO SABATTINI,Estatal,Urbano,YAPEYU,CORDOBA,"[""1. Común - Primario""]",-31.413,-64.1496,YAPEYU
140001500,J.DE INF. RICARDO GUIRALDES,Estatal,Urbano,YAPEYU,CORDOBA,"[""0. Común - Inicial""]",-31.4106,-64.1526,YAPEYU
140001600,GOBERNADOR DOCTOR ARTURO ZANICHELLI,Estatal,Urbano,PARQUE LICEO 3RA. SECCION,CORDOBA,"[""0. Común - Inicial"",""1. Común - Primario"",""6. Jóvenes y Adultos - Primario""]",-31.3573,-64.1562,PARQUE LICEO SECCION 3
140001800,ESCUELA DR. EMILIO ESTEBAN SANCHEZ,Estatal,Urbano,AMPLIACION PALMAR,CORDOBA,"[""1. Común - Primario""]",-31.3879,-64.1188,YOFRE NORTE
140001900,J.DE INF. DR.EMILIO ESTEBAN SANCHEZ,Estatal,Urbano,AMPLIACION PALMAR,CORDOBA,"[""0. Común - Inicial""]",-31.3879,-64.119,YOFRE NORTE
140002000,J.DE INF. RABINDRANATH TAGORE,Estatal,Urbano,VILLA CLAUDINA,CORDOBA,"[""0. Común - Inicial""]",-31.3897,-64.1233,YOFRE NORTE
140002100,J.DE INF. REPUBLICA DE LA INDIA,Estatal,Urbano,VILLA CLAUDINA,CORDOBA,"[""0. Común - Inicial""]",-31.3826,-64.1094,CENTRO
140002200,ESCUELA JUSTO JOSE DE URQUIZA,Estatal,Urbano,PUEYRREDON,CORDOBA,"[""1. Común - Primario""]",-31.3964,-64.1574,GENERAL PUEYRREDON
140002300,J.DE INF. JUSTO JOSE DE URQUIZA,Estatal,Urbano,PUEYRREDON,CORDOBA,"[""0. Común - Inicial""]",-31.3964,-64.1574,GENERAL PUEYRREDON
140002400,COLEGIO GENERAL MANUEL BELGRANO,Privado,Urbano,PUEYRREDON,CORDOBA,"[""0. Común - Inicial"",""1. Común - Primario""]",-31.4039,-64.1585,GENERAL PUEYRREDON
140002600,J.DE INF. PROF.LUZ VIEIRA MENDEZ,Estatal,Urbano,PUEYRREDON,CORDOBA,"[""0. Común - Inicial""]",-31.3954,-64.147,LOS PINOS
140002700,J.DE INF. EJERCITO ARGENTINO,Estatal,Urbano,VILLA LOS PINOS,CORDOBA,"[""0. Común - Inicial""]",-31.3927,-64.142,LOS PINOS
140002800,ESCUELA PROFESOR JOSE TORIBIO HERNANDEZ,Estatal,Urbano,PUEYRREDON,CORDOBA,"[""1. Común - Primario""]",-31.3953,-64.1467,LOS PINOS
140003500,COLEGIO LA SALLE,Privado,Urbano,ARGUELLO,CORDOBA,"[""1. Común - Primario""]",-31.3479,-64.2566,LA SALLE
140004700,ESCUELA NOCTURNA PAULO FREIRE,Estatal,Urbano,CENTRO,CORDOBA,"[""6. Jóvenes y Adultos - Primario""]",-31.4215,-64.1758,GUEMES
140004704,ESCUELA NOCTURNA PAULO FREIRE ANEXO IV,Estatal,Urbano,JUNIORS,CORDOBA,"[""6. Jóvenes y Adultos - Primario""]",-31.4188,-64.171,CRISOL SUD
140004705,ESCUELA NOCTURNA PAULO FREIRE ANEXO CREER Y SER,Estatal,Urbano,POSTA DE VARGAS,CORDOBA,"[""6. Jóvenes y Adultos - Primario""]",-31.4999,-64.1989,VILLA RIVADAVIA
140004800,J.DE INF. ARTURO CAPDEVILA,Estatal,Urbano,MARIANO FRAGUEIRO,CORDOBA,"[""0. Común - Inicial""]",-31.3677,-64.1871,HIPOLITO IRIGOYEN
140005000,J.DE INF. BERNARDINO RIVADAVIA,Estatal,Urbano,MARQUES DE SOBREMONTE-ANEXO,CORDOBA,"[""0. Común - Inicial""]",-31.3634,-64.195,MARQUES DE SOBREMONTE
140005100,COLEGIO PETER PAN,Privado,Urbano,MARQUES DE SOBREMONTE,CORDOBA,"[""1. Común - Primario""]",-31.3674,-64.204,MARQUES DE SOBREMONTE
140005400,ESCUELA DR. ALEJANDRO GALLARDO,Estatal,Urbano,GRANJA DE FUNES,CORDOBA,"[""1. Común - Primario""]",-31.3444,-64.2473,CERRITO AUTODROMO
140027900,ESCUELA ERNESTO BANCALARI,Estatal,Urbano,GENERAL ARTIGAS,CORDOBA,"[""1. Común - Primario""]",-31.4643,-64.2003,CABO FARINA
140006800,J.DE INF. U.N.E.S.C.O.,Estatal,Urbano,GUIÑAZU,CORDOBA,"[""0. Común - Inicial""]",-31.314,-64.1757,GUINAZU
140006801,J.DE INF. U.N.E.S.C.O. ANEXO VILLA ALICIA RISLER,Estatal,Urbano,VILLA ALICIA RISLER,CORDOBA,"[""0. Común - Inicial""]",-31.3108,-64.1805,GUINAZU
140007100,J.DE INF. OLEGARIO VICTOR ANDRADE,Estatal,Urbano,VILLA RETIRO,CORDOBA,"[""0. Común - Inicial""]",-31.3423,-64.1477,PARQUE LICEO SECCION 3
140007400,ESCUELA SARGENTO CABRAL,Estatal,Urbano,PARQUE MONTECRISTO,CORDOBA,"[""1. Común - Primario""]",-31.3886,-64.1411,LOS PINOS
140007500,ESCUELA NOCTURNA PADRE JOSE LEON TORRES,Estatal,Urbano,PARQUE MONTECRISTO,CORDOBA,"[""6. Jóvenes y Adultos - Primario""]",-31.3886,-64.1411,LOS PINOS
140007700,J.DE INF. SARGENTO CABRAL,Estatal,Urbano,PARQUE MONTECRISTO,CORDOBA,"[""0. Común - Inicial""]",-31.3887,-64.141,LOS PINOS
140007800,COLEGIO HORTUS CONCLUSUS,Privado,Urbano,GENERAL BUSTOS,CORDOBA,"[""1. Común - Primario""]",-31.395,-64.1756,GENERAL BUSTOS
140008100,J.DE INF. CAPITAL FEDERAL,Estatal,Urbano,GENERAL BUSTOS,CORDOBA,"[""0. Común - Inicial""]",-31.3876,-64.1683,GENERAL BUSTOS
140010600,ESCUELA JORGE NEWBERY,Estatal,Urbano,JORGE NEWBERY,CORDOBA,"[""1. Común - Primario""]",-31.3495,-64.1803,REMEDIOS DE ESCALADA
140010800,J.DE INF. JORGE NEWBERY,Estatal,Urbano,JORGE NEWBERY,CORDOBA,"[""0. Común - Inicial""]",-31.35,-64.1806,REMEDIOS DE ESCALADA
140010900,ESCUELA NOCTURNA ATAHUALPA YUPANQUI,Estatal,Urbano,ALTA CORDOBA,CORDOBA,"[""6. Jóvenes y Adultos - Primario""]",-31.3864,-64.1861,SAN MARTIN
140011200,ESCUELA MATEO JOSE LUQUE,Estatal,Urbano,YOFRE NORTE,CORDOBA,"[""1. Común - Primario""]",-31.3848,-64.1345,YOFRE NORTE
140011300,J.DE INF. CRISTO REY,Privado,Urbano,GENERAL BUSTOS,CORDOBA,"[""0. Común - Inicial""]",-31.3915,-64.1707,GENERAL BUSTOS
140011500,ESCUELA FRAY MAMERTO ESQUIU,Estatal,Urbano,YOFRE NORTE,CORDOBA,"[""1. Común - Primario""]",-31.3854,-64.1292,YOFRE NORTE
140011700,ESCUELA NOCTURNA JOSE HERNANDEZ,Estatal,Urbano,YOFRE H,CORDOBA,"[""6. Jóvenes y Adultos - Primario""]",-31.3854,-64.1292,YOFRE NORTE
140011702,ESCUELA NOCTURNA JOSE HERNANDEZ ANEXO EXTENSION AULICA BARRIO ZEPA,Estatal,Urbano,ZEPA,CORDOBA,"[""6. Jóvenes y Adultos - Primario""]",-31.3897,-64.1053,CENTRO
140011704,ESCUELA NOCTURNA JOSE HERNANDEZ ANEXO EXTENSION AULICA HOSPITAL ONCOLOGICO,Estatal,Urbano,CRISOL NORTE,CORDOBA,"[""6. Jóvenes y Adultos - Primario""]",-31.4286,-64.1677,CRISOL SUD
140011705,ESCUELA NOCTURNA JOSE HERNANDEZ ANEXO EXTENSION AULICA EVITA,Estatal,Urbano,PUEYRREDON,CORDOBA,"[""6. Jóvenes y Adultos - Primario""]",-31.3965,-64.1576,GENERAL PUEYRREDON
140012200,J.DE INF. ALEJO CARMEN GUZMAN,Estatal,Urbano,GENERAL BUSTOS,CORDOBA,"[""0. Común - Inicial""]",-31.3935,-64.1729,GENERAL BUSTOS
140012300,J.DE INF. MALVINA ROSA QUIROGA,Estatal,Urbano,YOFRE NORTE,CORDOBA,"[""0. Común - Inicial""]",-31.3854,-64.1292,YOFRE NORTE
140012400,ESCUELA ALEJO CARMEN GUZMAN,Estatal,Urbano,GENERAL BUSTOS,CORDOBA,"[""1. Común - Primario""]",-31.3935,-64.1727,GENERAL BUSTOS
140013000,COLEGIO SANTA TERESITA,Privado,Urbano,VILLA SERRANA,CORDOBA,"[""0. Común - Inicial"",""1. Común - Primario""]",-31.3279,-64.2882,VILLA RIVERA INDARTE
140013100,J.DE INF. MARIA SANCHEZ DE MENDEVILLE,Estatal,Urbano,VILLA RIVERA INDARTE,CORDOBA,"[""0. Común - Inicial""]",-31.3339,-64.288,VILLA RIVERA INDARTE
140015500,ESCUELA NOCTURNA ANTARTIDA ARGENTINA,Estatal,Urbano,EMPALME,CORDOBA,"[""6. Jóvenes y Adultos - Primario""]",-31.4396,-64.1265,EMPALME
140015503,ESCUELA NOCTURNA ANTARTIDA ARGENTINA ANEXO EXTENSION AULICA BARRIO CORONEL OLMEDO,Estatal,Urbano,CORONEL OLMEDO,CORDOBA,"[""6. Jóvenes y Adultos - Primario""]",-31.4807,-64.1416,VILLA CORONEL OLMEDO
140015600,ESCUELA VICTOR MERCANTE,Estatal,Urbano,EMPALME,CORDOBA,"[""1. Común - Primario""]",-31.4325,-64.1337,ACOSTA
140015800,GOBERNADOR DR. AMADEO SABATTINI,Estatal,Urbano,SAN FELIPE,CORDOBA,"[""0. Común - Inicial"",""1. Común - Primario"",""6. Jóvenes y Adultos - Primario""]",-31.4567,-64.1332,COOPERATIVA EL FUTURO
140015900,ESCUELA EJERCITO ARGENTINO,Estatal,Urbano,ITUZAINGO,CORDOBA,"[""1. Común - Primario""]",-31.4661,-64.0889,ITUZAINGO ANEXO
140016000,DOMINGO FAUSTINO SARMIENTO ( ED.COMUN Y ADULTOS),Estatal,Urbano,JOSE IGNACIO DIAZ 5º SECCION,CORDOBA,"[""0. Común - Inicial"",""1. Común - Primario"",""6. Jóvenes y Adultos - Primario""]",-31.4575,-64.1289,COOPERATIVA EL FUTURO
140016003,DOMINGO FAUSTINO SARMIENTO ( ED.COMUN Y ADULTOS)ANEXO PARQUE EDUCATIVO ESTE,Estatal,Urbano,CAMPO de la RIBERA,CORDOBA,"[""6. Jóvenes y Adultos - Primario""]",-31.4112,-64.1344,MALDONADO
140016100,J.DE INF. PEDRO RUIZ DE GARIBAY,Estatal,Urbano,EMPALME,CORDOBA,"[""0. Común - Inicial""]",-31.4303,-64.127,EMPALME
140017200,ESCUELA RICARDO NASSIF,Estatal,Urbano,2 DE SEPTIEMBRE,CORDOBA,"[""1. Común - Primario""]",-31.3363,-64.2462,CERRITO AUTODROMO
140017300,J.DE INF. HUGO LEONELLI,Estatal,Urbano,GRANJA DE FUNES 2º SECCION,CORDOBA,"[""0. Común - Inicial""]",-31.3329,-64.2423,CERRITO AUTODROMO
140021200,COLEGIO 25 DE MAYO,Privado,Urbano,CENTRO,CORDOBA,"[""1. Común - Primario""]",-31.4117,-64.1838,URQUIZA
140021300,ESCUELA ESPECIAL DRA. CAROLINA ANA MOSCA,Estatal,Urbano,GUEMES,CORDOBA,"[""4. Especial""]",-31.4277,-64.194,GUEMES
140021400,ESCUELA JUAN BAUTISTA ALBERDI,Estatal,Urbano,CENTRO,CORDOBA,"[""1. Común - Primario""]",-31.4097,-64.1843,URQUIZA
140021700,ESCUELA NOCTURNA PADRE PEDRO GRENON,Estatal,Urbano,ITUZAINGO,CORDOBA,"[""6. Jóvenes y Adultos - Primario""]",-31.466,-64.0889,ITUZAINGO ANEXO
140021701,ESCUELA NOCTURNA PADRE PEDRO GRENON ANEXO EXTENSION AULICA CIUDAD EVITA,Estatal,Urbano,CIUDAD EVITA ,CORDOBA,"[""6. Jóvenes y Adultos - Primario""]",-31.3888,-64.0549,LA FLORESTA
140021702,ESCUELA NOCTURNA PADRE PEDRO GRENON EXT. AULICA CIUDAD DE MIS SUEÑOS,Estatal,Urbano,CIUDAD DE MIS SUEÑOS,CORDOBA,"[""6. Jóvenes y Adultos - Primario""]",-31.477,-64.0855,ITUZAINGO ANEXO
140021800,J.DE INF. CORNELIO SAAVEDRA,Estatal,Urbano,VILLA POSSE,CORDOBA,"[""0. Común - Inicial""]",-31.4401,-64.0837,ITUZAINGO ANEXO
