barrio,poblacion,hogares,nbi,pct_nbi,escuelas_total,escuelas_estatales,escuelas_privadas,dispensarios_municipales,paradas_colectivo,lineas_colectivo,luminarias_reportes,comisarias,centros_vecinales,poblacion_log,pct_escuelas_privadas,escuelas_por_1000_hab,dispensarios_por_10000_hab,comisarias_por_10000_hab,paradas_por_1000_hab,centros_vecinales_por_10000_hab,tiene_escuela,tiene_dispensario,tiene_comisaria,tiene_transporte,infraestructura_score,centroide_lat,centroide_lon,area_barrio_km2,densidad_poblacional,densidad_hogares,infraestructura_por_km2,educacion_ratio_publico_privado,servicios_basicos_score,tamano_promedio_hogar,cluster_barrio,cluster_descripcion,categoria_infraestructura,tooltip_html
AMPLIACION LOS PLATANOS,1060.0,281.0,10.0,3.56,0,0,0,0,5,2,18,0,1,6.967,0.0,0.0,0.0,0.0,4.72,9.43,0,0,0,1,0.0874,0.0,0.0,0.09,11777.7778,3122.2222,0.9711,1.0,0.3333,3.7722,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>AMPLIACION LOS PLATANOS</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1060.0<br>Score Infra: Baja"
AMPLIACION PALMAR,1356.0,380.0,6.0,1.58,2,2,0,0,11,2,7,0,1,7.213,0.0,1.47,0.0,0.0,8.11,7.37,1,0,0,1,0.2522,0.0,0.0,0.16,8475.0,2375.0,1.5762,3.0,0.6667,3.5684,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Alta,"<b>AMPLIACION PALMAR</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1356.0<br>Score Infra: Alta"
AMPLIACION PANAMERICANO,1545.0,528.0,10.0,1.89,0,0,0,0,4,3,54,0,1,7.343,0.0,0.0,0.0,0.0,2.59,6.47,0,0,0,1,0.048,0.0,0.0,0.56,2758.9286,942.8571,0.0857,1.0,0.3333,2.9261,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Baja,"<b>AMPLIACION PANAMERICANO</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1545.0<br>Score Infra: Muy Baja"
AMPLIACION PARQUE SAN CARLOS,1070.0,311.0,4.0,1.29,0,0,0,0,4,2,0,0,0,6.976,0.0,0.0,0.0,0.0,3.74,0.0,0,0,0,1,0.0693,0.0,0.0,0.11,9727.2727,2827.2727,0.63,1.0,0.3333,3.4405,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Baja,"<b>AMPLIACION PARQUE SAN CARLOS</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1070.0<br>Score Infra: Muy Baja"
AMPLIACION POETA LUGONES,2830.0,839.0,2.0,0.24,1,1,0,0,9,2,147,0,1,7.948,0.0,0.35,0.0,0.0,3.18,3.53,1,0,0,1,0.0832,0.0,0.0,0.49,5775.5102,1712.2449,0.1698,2.0,0.6667,3.3731,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>AMPLIACION POETA LUGONES</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 2830.0<br>Score Infra: Baja"
AMPLIACION PRIMERO DE MAYO,1690.0,389.0,40.0,10.28,3,0,3,0,6,3,0,0,1,7.433,1.0,1.78,0.0,0.0,3.55,5.92,1,0,0,1,0.1893,0.0,0.0,0.13,13000.0,2992.3077,1.4562,0.25,0.6667,4.3445,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>AMPLIACION PRIMERO DE MAYO</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1690.0<br>Score Infra: Media"
AMPLIACION PUEYRREDON,1809.0,553.0,14.0,2.53,5,4,1,0,14,5,18,0,1,7.501,0.2,2.76,0.0,0.0,7.74,5.53,1,0,0,1,0.3349,0.0,0.0,0.23,7865.2174,2404.3478,1.4561,2.5,0.6667,3.2712,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Alta,"<b>AMPLIACION PUEYRREDON</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 1809.0<br>Score Infra: Alta"
AMPLIACION RESIDENCIAL AMERICA,5488.0,1603.0,53.0,3.31,7,4,3,0,9,1,133,0,2,8.611,0.429,1.28,0.0,0.0,1.64,3.64,1,0,0,1,0.1192,0.0,0.0,0.59,9301.6949,2716.9492,0.202,1.25,0.6667,3.4236,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>AMPLIACION RESIDENCIAL AMERICA</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 5488.0<br>Score Infra: Baja"
AMPLIACION ROSEDAL,3123.0,814.0,40.0,4.91,0,0,0,1,8,3,276,0,1,8.047,0.0,0.0,3.2,0.0,2.56,3.2,0,1,0,1,0.1542,0.0,0.0,0.32,9759.375,2543.75,0.4819,1.0,0.6667,3.8366,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>AMPLIACION ROSEDAL</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 3123.0<br>Score Infra: Media"
AMPLIACION SAN FERNANDO,3375.0,1000.0,48.0,4.8,0,0,0,0,5,1,80,0,0,8.124,0.0,0.0,0.0,0.0,1.48,0.0,0,0,0,1,0.0274,0.0,0.0,0.36,9375.0,2777.7778,0.0761,1.0,0.3333,3.375,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Baja,"<b>AMPLIACION SAN FERNANDO</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 3375.0<br>Score Infra: Muy Baja"
AMPLIACION SAN PABLO,2247.0,735.0,2.0,0.27,4,4,0,0,5,2,66,0,1,7.718,0.0,1.78,0.0,0.0,2.23,4.45,1,0,0,1,0.1648,0.0,0.0,0.18,12483.3333,4083.3333,0.9156,5.0,0.6667,3.0571,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>AMPLIACION SAN PABLO</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 2247.0<br>Score Infra: Media"
AMPLIACION URCA,2059.0,630.0,3.0,0.48,0,0,0,0,0,0,0,0,0,7.63,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.5,4118.0,1260.0,0.0,1.0,0.0,3.2683,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Baja,"<b>AMPLIACION URCA</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 2059.0<br>Score Infra: Muy Baja"
AMPLIACION VELEZ SARSFIELD,1625.0,449.0,14.0,3.12,0,0,0,0,10,4,49,0,0,7.394,0.0,0.0,0.0,0.0,6.15,0.0,0,0,0,1,0.1139,0.0,0.0,0.19,8552.6316,2363.1579,0.5995,1.0,0.3333,3.6192,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>AMPLIACION VELEZ SARSFIELD</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1625.0<br>Score Infra: Baja"
ANA MARIA ZUMARAN,3542.0,1198.0,36.0,3.01,7,4,3,0,6,4,269,0,1,8.173,0.429,1.98,0.0,0.0,1.69,2.82,1,0,0,1,0.1687,0.0,0.0,0.4,8855.0,2995.0,0.4218,1.25,0.6667,2.9566,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>ANA MARIA ZUMARAN</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 3542.0<br>Score Infra: Media"
ANEXO LOS ALAMOS,757.0,218.0,3.0,1.38,0,0,0,0,7,3,0,0,0,6.631,0.0,0.0,0.0,0.0,9.25,0.0,0,0,0,1,0.1713,0.0,0.0,0.04,18925.0,5450.0,4.2825,1.0,0.3333,3.4725,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>ANEXO LOS ALAMOS</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 757.0<br>Score Infra: Media"
APEADERO LA TABLADA,500.0,200.0,3.0,1.5,0,0,0,0,2,2,33,0,0,6.217,0.0,0.0,0.0,0.0,4.0,0.0,0,0,0,1,0.0741,0.0,0.0,0.09,5555.5556,2222.2222,0.8233,1.0,0.3333,2.5,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Baja,"<b>APEADERO LA TABLADA</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 500.0<br>Score Infra: Muy Baja"
ARGUELLO,14865.0,4354.0,87.0,2.0,24,5,19,0,15,3,533,0,1,9.607,0.792,1.61,0.0,0.0,1.01,0.67,1,0,0,1,0.1304,0.0,0.0,4.98,2984.9398,874.2972,0.0262,0.3,0.6667,3.4141,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>ARGUELLO</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 14865.0<br>Score Infra: Baja"
ARGUELLO II,2677.0,623.0,91.0,14.61,2,2,0,0,3,1,0,0,0,7.893,0.0,0.75,0.0,0.0,1.12,0.0,1,0,0,1,0.0728,0.0,0.0,0.34,7873.5294,1832.3529,0.2141,3.0,0.6667,4.297,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Baja,"<b>ARGUELLO II</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 2677.0<br>Score Infra: Muy Baja"
ARGUELLO NORTE,15574.0,4079.0,539.0,13.21,13,11,2,0,20,3,59,1,1,9.653,0.154,0.83,0.0,0.64,1.28,0.64,1,0,1,1,0.1269,0.0,0.0,2.98,5226.1745,1368.7919,0.0426,4.0,0.6667,3.8181,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>ARGUELLO NORTE</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 15574.0<br>Score Infra: Baja"
ARTURO CAPDEVILA,1818.0,484.0,7.0,1.45,4,4,0,0,18,3,24,0,0,7.506,0.0,2.2,0.0,0.0,9.9,0.0,1,0,0,1,0.336,0.0,0.0,0.15,12120.0,3226.6667,2.24,5.0,0.6667,3.7562,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Alta,"<b>ARTURO CAPDEVILA</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 1818.0<br>Score Infra: Alta"
ATE,968.0,324.0,6.0,1.85,0,0,0,0,13,8,189,0,1,6.876,0.0,0.0,0.0,0.0,13.43,10.33,0,0,0,1,0.2487,0.0,0.0,0.18,5377.7778,1800.0,1.3817,1.0,0.3333,2.9877,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Alta,"<b>ATE</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 968.0<br>Score Infra: Alta"
AVENIDA,1121.0,352.0,4.0,1.14,3,0,3,0,5,5,72,0,0,7.023,1.0,2.68,0.0,0.0,4.46,0.0,1,0,0,1,0.2686,0.0,0.0,0.16,7006.25,2200.0,1.6788,0.25,0.6667,3.1847,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Alta,"<b>AVENIDA</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1121.0<br>Score Infra: Alta"
AYACUCHO,4356.0,1435.0,15.0,1.05,4,2,2,0,38,8,185,0,2,8.38,0.5,0.92,0.0,0.0,8.72,4.59,1,0,0,1,0.2253,0.0,0.0,0.68,6405.8824,2110.2941,0.3313,1.0,0.6667,3.0355,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Alta,"<b>AYACUCHO</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 4356.0<br>Score Infra: Alta"
BAJADA DE PIEDRA,889.0,225.0,26.0,11.56,0,0,0,0,12,4,19,0,1,6.791,0.0,0.0,0.0,0.0,13.5,11.25,0,0,0,1,0.25,0.0,0.0,0.25,3556.0,900.0,1.0,1.0,0.3333,3.9511,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Alta,"<b>BAJADA DE PIEDRA</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 889.0<br>Score Infra: Alta"
BAJADA SAN ROQUE,500.0,200.0,3.0,1.5,1,1,0,0,4,3,0,0,0,6.217,0.0,2.0,0.0,0.0,8.0,0.0,1,0,0,1,0.2869,0.0,0.0,0.05,10000.0,4000.0,5.738,2.0,0.6667,2.5,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Alta,"<b>BAJADA SAN ROQUE</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 500.0<br>Score Infra: Alta"
BAJO GALAN,810.0,301.0,6.0,1.99,1,1,0,0,29,17,57,1,1,6.698,0.0,1.23,0.0,1.5585,24.0,12.35,1,0,1,1,0.6409,0.0,0.0,0.17,4764.7059,1770.5882,3.77,2.0,0.6667,2.691,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>BAJO GALAN</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 810.0<br>Score Infra: Muy Alta"
BAJO GENERAL PAZ,1223.0,423.0,7.0,1.65,4,3,1,0,33,11,22,0,1,7.11,0.25,3.27,0.0,0.0,24.0,8.18,1,0,0,1,0.6714,0.0,0.0,0.14,8735.7143,3021.4286,4.7957,2.0,0.6667,2.8913,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>BAJO GENERAL PAZ</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 1223.0<br>Score Infra: Muy Alta"
BARRANCAS DEL SUR,500.0,200.0,0.0,0.0,0,0,0,0,3,2,0,0,0,6.217,0.0,0.0,0.0,0.0,6.0,0.0,0,0,0,1,0.1111,0.0,0.0,0.12,4166.6667,1666.6667,0.9258,1.0,0.3333,2.5,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>BARRANCAS DEL SUR</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 500.0<br>Score Infra: Baja"
BELLA VISTA,4607.0,1364.0,118.0,8.65,5,5,0,0,9,5,249,0,0,8.436,0.0,1.09,0.0,0.0,1.95,0.0,1,0,0,1,0.1118,0.0,0.0,0.52,8859.6154,2623.0769,0.215,6.0,0.6667,3.3776,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>BELLA VISTA</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 4607.0<br>Score Infra: Baja"
BELLA VISTA OESTE,1828.0,532.0,28.0,5.26,0,0,0,0,4,1,31,0,1,7.512,0.0,0.0,0.0,0.0,2.19,5.47,0,0,0,1,0.0406,0.0,0.0,0.17,10752.9412,3129.4118,0.2388,1.0,0.3333,3.4361,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Baja,"<b>BELLA VISTA OESTE</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1828.0<br>Score Infra: Muy Baja"
BETANIA,1992.0,480.0,65.0,13.54,0,0,0,0,10,2,15,0,4,7.597,0.0,0.0,0.0,0.0,5.02,20.08,0,0,0,1,0.093,0.0,0.0,0.92,2165.2174,521.7391,0.1011,1.0,0.3333,4.15,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>BETANIA</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1992.0<br>Score Infra: Baja"
BH_CAMINO A 60 CUADRAS,1615.0,422.0,89.0,21.09,0,0,0,0,0,0,0,0,1,7.388,0.0,0.0,0.0,0.0,0.0,6.19,0,0,0,0,0.0,0.0,0.0,0.28,6950.9434,2083.3333,0.5626,1.0,0.0,3.827,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Baja,"<b>BH_CAMINO A 60 CUADRAS</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1615.0<br>Score Infra: Muy Baja"
BIALET MASSE,2091.0,591.0,20.0,3.38,0,0,0,1,9,2,138,0,1,7.646,0.0,0.0,4.78,0.0,4.3,4.78,0,1,0,1,0.2392,0.0,0.0,0.21,9957.1429,2814.2857,1.139,1.0,0.6667,3.5381,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Alta,"<b>BIALET MASSE</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 2091.0<br>Score Infra: Alta"
BOEDO,2664.0,567.0,154.0,27.16,0,0,0,0,6,1,38,0,1,7.888,0.0,0.0,0.0,0.0,2.25,3.75,0,0,0,1,0.0417,0.0,0.0,0.22,12109.0909,2577.2727,0.1895,1.0,0.3333,4.6984,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Baja,"<b>BOEDO</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 2664.0<br>Score Infra: Muy Baja"
BRIGADIER SAN MARTIN,500.0,200.0,0.0,0.0,5,5,0,0,32,4,43,0,3,6.217,0.0,4.8035,0.0,0.0,24.0,60.0,1,0,0,1,0.7778,0.0,0.0,0.06,8333.3333,3333.3333,12.9633,6.0,0.6667,2.5,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>BRIGADIER SAN MARTIN</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 500.0<br>Score Infra: Muy Alta"
CABANA DEL PILAR,500.0,200.0,0.0,0.0,0,0,0,0,12,8,122,0,0,6.217,0.0,0.0,0.0,0.0,24.0,0.0,0,0,0,1,0.4444,0.0,0.0,0.0,6950.9434,2083.3333,0.5626,1.0,0.3333,2.5,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>CABANA DEL PILAR</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 500.0<br>Score Infra: Muy Alta"
CABO FARINA,4574.0,1294.0,158.0,12.21,0,0,0,1,8,4,146,0,0,8.428,0.0,0.0,2.19,0.0,1.75,0.0,0,1,0,1,0.1055,0.0,0.0,0.74,6181.0811,1748.6486,0.1426,1.0,0.6667,3.5348,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>CABO FARINA</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 4574.0<br>Score Infra: Baja"
CACERES,875.0,248.0,21.0,8.47,2,2,0,0,10,3,63,1,0,6.775,0.0,2.29,0.0,1.5585,11.43,0.0,1,0,1,1,0.4817,0.0,0.0,0.12,7291.6667,2066.6667,4.0142,3.0,0.6667,3.5282,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>CACERES</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 875.0<br>Score Infra: Muy Alta"
CALIFORNIA,600.0,200.0,12.0,6.0,1,1,0,0,8,8,70,0,0,6.399,0.0,1.67,0.0,0.0,13.33,0.0,1,0,0,1,0.3627,0.0,0.0,0.06,10000.0,3333.3333,6.045,2.0,0.6667,3.0,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>CALIFORNIA</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 600.0<br>Score Infra: Muy Alta"
CAMINO A SAN CARLOS,1123.0,316.0,58.0,18.35,0,0,0,0,0,0,0,0,0,7.025,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,14.86,75.572,21.2651,0.0,1.0,0.0,3.5538,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Baja,"<b>CAMINO A SAN CARLOS</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1123.0<br>Score Infra: Muy Baja"
CAMINO A VILLA POSSE,500.0,200.0,5.0,2.5,2,2,0,0,4,1,0,0,1,6.217,0.0,4.0,0.0,0.0,8.0,20.0,1,0,0,1,0.4257,0.0,0.0,1.22,409.8361,163.9344,0.3489,3.0,0.6667,2.5,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>CAMINO A VILLA POSSE</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 500.0<br>Score Infra: Muy Alta"
CAMPING GRL SAN MARTIN,500.0,200.0,0.0,0.0,0,0,0,0,0,0,0,0,1,6.217,0.0,0.0,0.0,0.0,0.0,20.0,0,0,0,0,0.0,0.0,0.0,0.0,6950.9434,2083.3333,0.5626,1.0,0.0,2.5,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Baja,"<b>CAMPING GRL SAN MARTIN</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 500.0<br>Score Infra: Muy Baja"
CARBO,1444.0,395.0,29.0,7.34,0,0,0,1,32,3,15,0,2,7.276,0.0,0.0,6.657,0.0,22.16,13.85,0,1,0,1,0.6326,0.0,0.0,0.15,9626.6667,2633.3333,4.2173,1.0,0.6667,3.6557,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>CARBO</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 1444.0<br>Score Infra: Muy Alta"
CAROLA LORENZINI,500.0,200.0,3.0,1.5,0,0,0,0,7,6,10,0,1,6.217,0.0,0.0,0.0,0.0,14.0,20.0,0,0,0,1,0.2593,0.0,0.0,0.07,7142.8571,2857.1429,3.7043,1.0,0.3333,2.5,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Alta,"<b>CAROLA LORENZINI</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 500.0<br>Score Infra: Alta"
CARRARA,500.0,200.0,11.0,5.5,0,0,0,1,10,2,9,0,0,6.217,0.0,0.0,6.657,0.0,20.0,0.0,0,1,0,1,0.5926,0.0,0.0,0.13,3846.1538,1538.4615,4.5585,1.0,0.6667,2.5,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>CARRARA</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 500.0<br>Score Infra: Muy Alta"
CASEROS,1497.0,619.0,6.0,0.97,1,1,0,0,10,4,2,0,0,7.312,0.0,0.67,0.0,0.0,6.68,0.0,1,0,0,1,0.1702,0.0,0.0,0.14,10692.8571,4421.4286,1.2157,2.0,0.6667,2.4184,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>CASEROS</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 1497.0<br>Score Infra: Media"
CENTRO,28200.0,14423.0,568.0,3.94,40,19,21,0,120,64,1419,1,2,10.247,0.525,1.42,0.0,0.35,4.26,0.71,1,0,1,1,0.2024,0.0,0.0,3.12,9038.4615,4622.7564,0.0649,0.9091,0.6667,1.9552,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>CENTRO</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 28200.0<br>Score Infra: Media"
CENTRO AMERICA,5529.0,1658.0,36.0,2.17,5,5,0,0,16,2,330,0,1,8.618,0.0,0.9,0.0,0.0,2.89,1.81,1,0,0,1,0.116,0.0,0.0,0.67,8252.2388,2474.6269,0.1731,6.0,0.6667,3.3347,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>CENTRO AMERICA</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 5529.0<br>Score Infra: Baja"
CERRO CHICO,2719.0,1019.0,6.0,0.59,0,0,0,0,25,6,99,0,0,7.908,0.0,0.0,0.0,0.0,9.19,0.0,0,0,0,1,0.1702,0.0,0.0,0.66,4119.697,1543.9394,0.2579,1.0,0.3333,2.6683,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Media,"<b>CERRO CHICO</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 2719.0<br>Score Infra: Media"
CERRO DE LAS ROSAS,5947.0,1944.0,3.0,0.15,19,5,14,0,11,10,308,1,1,8.691,0.737,3.19,0.0,1.5585,1.85,1.68,1,0,1,1,0.3667,0.0,0.0,2.28,2608.3333,852.6316,0.1608,0.4,0.6667,3.0592,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Muy Alta,"<b>CERRO DE LAS ROSAS</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 5947.0<br>Score Infra: Muy Alta"
CERRO NORTE,5374.0,1449.0,111.0,7.66,2,2,0,0,17,2,108,0,0,8.59,0.0,0.37,0.0,0.0,3.16,0.0,1,0,0,1,0.0842,0.0,0.0,0.93,5778.4946,1558.0645,0.0905,3.0,0.6667,3.7088,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Baja,"<b>CERRO NORTE</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 5374.0<br>Score Infra: Baja"
CERVECEROS,3893.0,1094.0,17.0,1.55,5,5,0,1,11,2,68,0,1,8.267,0.0,1.28,2.57,0.0,2.83,2.57,1,1,0,1,0.227,0.0,0.0,0.39,9982.0513,2805.1282,0.5821,6.0,1.0,3.5585,0,"Transición Urbana (Vulnerabilidad Media, Servicios Básicos)",Alta,"<b>CERVECEROS</b><hr>Tipología: Transición Urbana (Vulnerabilidad Media, Servicios Básicos)<br>Pob: 3893.0<br>Score Infra: Alta"
CHATEAU CARRERAS,1624.0,514.0,3.0,0.58,11,4,7,0,15,4,113,1,0,7.393,0.636,4.8035,0.0,1.5585,9.24,0.0,1,0,1,1,0.6156,0.0,0.0,0.99,1640.404,519.1919,0.6218,0.625,0.6667,3.1595,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>CHATEAU CARRERAS</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 1624.0<br>Score Infra: Muy Alta"
CIRCUNVALACION,500.0,200.0,0.0,0.0,0,0,0,0,15,18,0,0,1,6.217,0.0,0.0,0.0,0.0,24.0,20.0,0,0,0,1,0.4444,0.0,0.0,0.0,6950.9434,2083.3333,0.5626,1.0,0.3333,2.5,1,"Núcleo Consolidado (Alto Estándar, Alta Infraestructura)",Muy Alta,"<b>CIRCUNVALACION</b><hr>Tipología: Núcleo Consolidado (Alto Estándar, Alta Infraestructura)<br>Pob: 500.0<br>Score Infra: Muy Alta"
