barrio,poblacion,hogares,nbi,pct_nbi,escuelas_total,escuelas_estatales,escuelas_privadas,dispensarios_municipales,paradas_colectivo,lineas_colectivo,luminarias_reportes,comisarias,centros_vecinales,poblacion_log,pct_escuelas_privadas,escuelas_por_1000_hab,dispensarios_por_10000_hab,comisarias_por_10000_hab,paradas_por_1000_hab,centros_vecinales_por_10000_hab,tiene_escuela,tiene_dispensario,tiene_comisaria,tiene_transporte,infraestructura_score,centroide_lat,centroide_lon,area_barrio_km2,densidad_poblacional,densidad_hogares,infraestructura_por_km2,educacion_ratio_publico_privado,servicios_basicos_score,tamano_promedio_hogar,cluster_barrio,cluster_descripcion,categoria_infraestructura,tooltip_html
RESIDENCIAL VELEZ SARSFIELD,0.0431,0.0506,-0.359,-0.8133,-0.1551,0.0351,-0.3168,-0.4858,0.2684,0.1885,1.7109,-0.2838,0.3244,0.6657,-0.4469,-0.29,-0.4167,-0.2758,-0.3613,-0.2556,0.8528,-0.4943,-0.2968,0.2968,-0.5535,-31.4488841804524,-64.2091247187554,-0.1215,0.0094,0.0388,-0.4236,0.5233,0.4055,-0.2692,0.5508,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Baja,<b>RESIDENCIAL VELEZ SARSFIELD</b><hr>Pob: 3161.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Baja
RIVADAVIA,0.032,0.0786,-0.2142,-0.5013,-0.5499,-0.6587,-0.3168,-0.4858,0.2684,1.3383,-0.321,-0.2838,0.3244,0.6472,-0.4469,-0.7611,-0.4167,-0.2758,-0.349,-0.2482,-1.1726,-0.4943,-0.2968,0.2968,-0.7806,-31.432367391206,-64.1487458501079,-0.1943,0.4571,0.5425,-0.4331,-0.6046,-0.9109,-0.6155,0.5508,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Baja,<b>RIVADAVIA</b><hr>Pob: 3105.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Baja
RIVERA INDARTE,-0.2396,-0.2223,-0.2295,-0.129,-0.5499,-0.6587,-0.3168,-0.4858,-0.4713,-0.3864,1.2803,-0.2838,0.3244,0.0507,-0.4469,-0.7611,-0.4167,-0.2758,-0.5132,0.0646,-1.1726,-0.4943,-0.2968,0.2968,-0.8869,-31.333982397703,-64.296330832545,0.2545,-1.0322,-0.8972,-0.4991,-0.6046,-0.9109,0.1636,0.5508,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Muy Baja,<b>RIVERA INDARTE</b><hr>Pob: 1742.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Muy Baja
ROCIO,-0.487,-0.3966,-0.4048,-0.9179,-0.5499,-0.6587,-0.3168,-0.4858,-0.7487,-0.578,-0.5455,-0.2838,0.3244,-1.235,-0.4469,-0.7611,-0.4167,-0.2758,-0.1204,1.8341,-1.1726,-0.4943,-0.2968,0.2968,-0.6324,-31.3681724782991,-64.28048692984187,-0.4005,-1.3516,-1.1573,-0.5199,-0.6046,-0.9109,-1.3426,0.5508,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Baja,<b>ROCIO</b><hr>Pob: 500.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Baja
ROCIO DEL SUR,-0.487,-0.3966,-0.4048,-0.9179,-0.5499,-0.6587,-0.3168,-0.4858,-0.6562,-0.578,-0.5455,-0.2838,-1.0337,-1.235,-0.4469,-0.7611,-0.4167,-0.2758,0.1864,-0.6477,-1.1726,-0.4943,-0.2968,0.2968,-0.4338,-31.4868760584956,-64.1912693028927,-0.3641,0.2989,0.6532,0.3502,-0.6046,-0.9109,-1.3426,0.5508,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>ROCIO DEL SUR</b><hr>Pob: 500.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
ROGELIO MARTINEZ,-0.3468,-0.2921,-0.3819,-0.7814,1.2269,2.4634,-0.3168,-0.4858,0.0835,0.5718,-0.4666,-0.2838,0.3244,-0.33,-0.4469,2.8306,-0.4167,-0.2758,0.4886,0.3835,0.8528,-0.4943,-0.2968,0.2968,1.5522,-31.4382346065369,-64.1782006713031,-0.2064,-0.6064,-0.4953,0.0509,4.471,0.4055,-0.3212,-1.8154,Cluster 1: Urbano Consolidado (Alta Infraestructura),Muy Alta,<b>ROGELIO MARTINEZ</b><hr>Pob: 1204.0<br>Cluster: Cluster 1: Urbano Consolidado (Alta Infraestructura)<br>Infr: Muy Alta
ROSEDAL,-0.1256,-0.0914,-0.359,-0.7779,-0.1551,0.0351,-0.3168,-0.4858,-0.9336,-0.578,0.5827,-0.2838,1.6826,0.3438,-0.4469,-0.1181,-0.4167,-0.2758,-0.975,0.4244,0.8528,-0.4943,-0.2968,0.2968,-0.866,-31.4339776305225,-64.2262394291001,-0.1943,-0.0037,0.0488,-0.4497,0.5233,0.4055,-0.3731,0.5508,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Muy Baja,<b>ROSEDAL</b><hr>Pob: 2314.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Muy Baja
ROSEDAL ANEXO,-0.4041,-0.3482,-0.359,-0.5492,0.0424,0.382,-0.3168,-0.4858,-0.5637,-0.1947,-0.5455,-0.2838,1.6826,-0.6117,-0.4469,1.6914,-0.4167,-0.2758,-0.2033,2.0611,0.8528,-0.4943,-0.2968,0.2968,0.5359,-31.4394090528371,-64.2285738840511,-0.3156,-0.0558,-0.0399,0.3079,1.0872,0.4055,-0.1654,-1.8154,Cluster 1: Urbano Consolidado (Alta Infraestructura),Alta,<b>ROSEDAL ANEXO</b><hr>Pob: 916.0<br>Cluster: Cluster 1: Urbano Consolidado (Alta Infraestructura)<br>Infr: Alta
SACHI,-0.3768,-0.3664,-0.1914,1.0287,-0.1551,0.0351,-0.3168,-0.4858,-0.1014,-0.3864,-0.5333,-0.2838,0.3244,-0.4683,-0.4469,0.6596,-0.4167,-0.2758,0.4165,0.5311,0.8528,-0.4943,-0.2968,0.2968,0.4237,-31.4537288140298,-64.2663075456171,-0.3095,0.0387,-0.2339,0.2036,0.5233,0.4055,1.4792,-1.8154,Cluster 1: Urbano Consolidado (Alta Infraestructura),Alta,<b>SACHI</b><hr>Pob: 1053.0<br>Cluster: Cluster 1: Urbano Consolidado (Alta Infraestructura)<br>Infr: Alta
SAN ANTONIO,-0.487,-0.3966,-0.3743,-0.5634,-0.5499,-0.6587,-0.3168,-0.4858,-0.009,-0.3864,-0.5333,-0.2838,0.3244,-1.235,-0.4469,-0.7611,-0.4167,-0.2758,2.3342,1.8341,-1.1726,-0.4943,-0.2968,0.2968,0.9584,-31.4744328449938,-64.1905169218078,-0.2792,-0.8565,-0.6141,0.1983,-0.6046,-0.9109,-1.3426,-1.8154,Cluster 1: Urbano Consolidado (Alta Infraestructura),Muy Alta,<b>SAN ANTONIO</b><hr>Pob: 500.0<br>Cluster: Cluster 1: Urbano Consolidado (Alta Infraestructura)<br>Infr: Muy Alta
SAN CAYETANO,-0.487,-0.3966,-0.359,-0.3861,-0.5499,-0.6587,-0.3168,-0.4858,-0.1939,0.9551,-0.4605,-0.2838,-1.0337,-1.235,-0.4469,-0.7611,-0.4167,-0.2758,1.7206,-0.6477,-1.1726,-0.4943,-0.2968,0.2968,0.5606,-31.4366816283972,-64.1435193646877,-0.3701,0.629,1.0153,1.8303,-0.6046,-0.9109,-1.3426,-1.8154,Cluster 1: Urbano Consolidado (Alta Infraestructura),Alta,<b>SAN CAYETANO</b><hr>Pob: 500.0<br>Cluster: Cluster 1: Urbano Consolidado (Alta Infraestructura)<br>Infr: Alta
SAN DANIEL,-0.3159,-0.2564,-0.3057,-0.4109,-0.5499,-0.6587,-0.3168,1.9142,-0.2864,1.3383,0.4129,-0.2838,0.3244,-0.2052,-0.4469,-0.7611,3.2291,-0.2758,-0.1373,0.2656,-1.1726,2.0231,-0.2968,0.2968,0.5498,-31.4489648668651,-64.2027069336836,-0.2792,-0.0058,0.0784,0.064,-0.6046,0.4055,-0.4943,0.5508,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Alta,<b>SAN DANIEL</b><hr>Pob: 1359.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Alta
SAN FELIPE,-0.078,-0.1398,-0.0694,0.2522,0.4372,1.0758,-0.3168,-0.4858,-0.6562,-0.1947,-0.4241,-0.2838,0.3244,0.4449,-0.4469,0.7044,-0.4167,-0.2758,-0.8001,-0.1613,0.8528,-0.4943,-0.2968,0.2968,-0.3425,-31.4567629225238,-64.136040573816,0.0847,-0.7196,-0.7044,-0.4472,2.2152,0.4055,0.9599,0.5508,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>SAN FELIPE</b><hr>Pob: 2553.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
SAN FERNANDO,0.229,0.38,0.0907,-0.2035,0.2398,0.0351,0.3978,-0.4858,-0.1939,-0.0031,0.9467,-0.2838,-1.0337,0.933,1.42,-0.0283,-0.4167,-0.2758,-0.7034,-0.6477,0.8528,-0.4943,-0.2968,0.2968,-0.6453,-31.4475771620013,-64.1904852101721,-0.0851,0.2077,0.5265,-0.4462,-0.6046,0.4055,-1.2733,0.5508,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Baja,<b>SAN FERNANDO</b><hr>Pob: 4094.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Baja
SAN FRANCISCO,-0.3629,-0.3075,-0.3895,-0.8204,-0.3525,-0.3118,-0.3168,-0.4858,-0.4713,-0.0031,0.2613,-0.2838,-1.0337,-0.4012,-0.4469,-0.0956,-0.4167,-0.2758,-0.2217,-0.6477,0.8528,-0.4943,-0.2968,0.2968,-0.3667,-31.4261196823107,-64.2113739415651,-0.2428,-0.4962,-0.401,-0.302,-0.0407,0.4055,-0.3039,0.5508,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>SAN FRANCISCO</b><hr>Pob: 1123.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
SAN IGNACIO,-0.0314,-0.0914,0.2202,1.0074,-0.3525,-0.3118,-0.3168,-0.4858,0.5458,-0.1947,0.5524,-0.2838,0.3244,0.5357,-0.4469,-0.4919,-0.4167,-0.2758,-0.1051,-0.2022,0.8528,-0.4943,-0.2968,0.2968,-0.4885,-31.3901313573677,-64.2483281769605,-0.1033,-0.2251,-0.3204,-0.4208,-0.0407,0.4055,0.7175,0.5508,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Baja,<b>SAN IGNACIO</b><hr>Pob: 2787.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Baja
SAN JAVIER,-0.2605,-0.2795,-0.1304,0.628,-0.1551,0.0351,-0.3168,-0.4858,-0.3788,-0.578,-0.4848,-0.2838,-1.0337,-0.0132,-0.4469,0.1511,-0.4167,-0.2758,-0.3843,-0.6477,0.8528,-0.4943,-0.2968,0.2968,-0.3489,-31.4556731937559,-64.1016938389538,0.3091,-1.0745,-0.9655,-0.4705,0.5233,0.4055,1.1849,0.5508,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>SAN JAVIER</b><hr>Pob: 1637.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
SAN JOSE,-0.4775,-0.3966,-0.3895,-0.7407,-0.3525,-0.3118,-0.3168,-0.4858,0.3609,-0.0031,0.3401,-0.2838,0.3244,-1.1411,-0.4469,0.5997,-0.4167,-0.2758,2.6411,1.6169,0.8528,-0.4943,-0.2968,0.2968,1.8352,-31.3396643850959,-64.2892805257168,-0.3156,-0.5764,-0.3813,0.9171,-0.0407,0.4055,-0.9271,-1.8154,Cluster 1: Urbano Consolidado (Alta Infraestructura),Muy Alta,<b>SAN JOSE</b><hr>Pob: 548.0<br>Cluster: Cluster 1: Urbano Consolidado (Alta Infraestructura)<br>Infr: Muy Alta
SAN LORENZO,-0.1906,-0.1667,-0.2752,-0.4304,-0.1551,0.0351,-0.3168,1.9142,1.4704,0.7634,-0.1755,-0.2838,0.3244,0.1869,-0.4469,-0.0059,2.338,-0.2758,1.0425,-0.0236,0.8528,2.0231,-0.2968,0.2968,1.3992,-31.4555850114127,-64.1104826929887,-0.1821,-0.2579,-0.2249,-0.0404,0.5233,1.6832,-0.0961,-1.8154,Cluster 1: Urbano Consolidado (Alta Infraestructura),Muy Alta,<b>SAN LORENZO</b><hr>Pob: 1988.0<br>Cluster: Cluster 1: Urbano Consolidado (Alta Infraestructura)<br>Infr: Muy Alta
SAN LORENZO NORTE,-0.487,-0.3966,-0.3667,-0.4747,-0.5499,-0.6587,-0.3168,-0.4858,-0.6562,-0.3864,-0.2604,-0.2838,0.3244,-1.235,-0.4469,-0.7611,-0.4167,-0.2758,0.1864,1.8341,-1.1726,-0.4943,-0.2968,0.2968,-0.4338,-31.375034879287,-64.2167246301229,-0.3701,0.629,1.0153,0.5244,-0.6046,-0.9109,-1.3426,0.5508,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>SAN LORENZO NORTE</b><hr>Pob: 500.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
SAN LUIS DE FRANCIA,-0.487,-0.3966,-0.3743,-0.5634,-0.3525,-0.3118,-0.3168,-0.4858,-0.4713,-0.578,-0.4302,-0.2838,-1.0337,-1.235,-0.4469,0.7343,-0.4167,-0.2758,0.8001,-0.6477,0.8528,-0.4943,-0.2968,0.2968,0.7093,-31.480037185052,-64.2537276188054,-0.358,0.0631,0.3946,1.2983,-0.0407,0.4055,-1.3426,-1.8154,Cluster 1: Urbano Consolidado (Alta Infraestructura),Muy Alta,<b>SAN LUIS DE FRANCIA</b><hr>Pob: 500.0<br>Cluster: Cluster 1: Urbano Consolidado (Alta Infraestructura)<br>Infr: Muy Alta
SAN MARCELO,-0.487,-0.3966,-0.4048,-0.9179,-0.5499,-0.6587,-0.3168,-0.4858,0.2684,1.3383,-0.4969,-0.2838,-1.0337,-1.235,-0.4469,-0.7611,-0.4167,-0.2758,2.6411,-0.6477,-1.1726,-0.4943,-0.2968,0.2968,1.1571,-31.3625836463826,-64.2356214056744,-0.3459,-0.2513,0.0497,1.221,-0.6046,-0.9109,-1.3426,-1.8154,Cluster 1: Urbano Consolidado (Alta Infraestructura),Muy Alta,<b>SAN MARCELO</b><hr>Pob: 500.0<br>Cluster: Cluster 1: Urbano Consolidado (Alta Infraestructura)<br>Infr: Muy Alta
SAN MARTIN,2.0347,1.8905,1.173,-0.0758,3.5959,3.8511,2.5416,1.9142,0.7307,0.1885,3.8703,-0.2838,-1.0337,2.1372,0.9757,0.4352,-0.0005,-0.2758,-0.82,-0.6477,0.8528,2.0231,-0.2968,0.2968,-0.3532,-31.3938093272891,-64.196540458099,0.4789,0.4455,0.4752,-0.4804,-0.2888,1.6832,-0.4424,0.5508,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>SAN MARTIN</b><hr>Pob: 13157.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
SAN MARTIN ANEXO,0.0415,0.0863,-0.1228,-0.3098,-0.5499,-0.6587,-0.3168,-0.4858,0.0835,-0.1947,0.3765,-0.2838,-1.0337,0.6626,-0.4469,-0.7611,-0.4167,-0.2758,-0.4564,-0.6477,-1.1726,-0.4943,-0.2968,0.2968,-0.8499,-31.3810124729714,-64.2031139721542,-0.1943,0.4851,0.5648,-0.4465,-0.6046,-0.9109,-0.6155,0.5508,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Muy Baja,<b>SAN MARTIN ANEXO</b><hr>Pob: 3153.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Muy Baja
SAN MARTIN NORTE,-0.1991,-0.1986,-0.1456,0.1582,-0.5499,-0.6587,-0.3168,1.9142,0.1759,0.5718,0.1218,-0.2838,-1.0337,0.1653,-0.4469,-0.7611,2.3983,-0.2758,-0.0161,-0.6477,-1.1726,2.0231,-0.2968,0.2968,0.3565,-31.3727739384295,-64.2025244371434,-0.261,0.3233,0.1652,-0.0672,-0.6046,0.4055,0.3367,0.5508,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Alta,<b>SAN MARTIN NORTE</b><hr>Pob: 1945.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Alta
SAN NICOLAS,-0.1756,-0.1788,-0.0694,0.3904,-0.5499,-0.6587,-0.3168,-0.4858,-0.3788,-0.3864,0.6252,-0.2838,0.3244,0.2251,-0.4469,-0.7611,-0.4167,-0.2758,-0.5209,-0.0459,-1.1726,-0.4943,-0.2968,0.2968,-0.8918,-31.3806758446016,-64.1513078024304,-0.267,0.5056,0.3142,-0.4194,-0.6046,-0.9109,0.3194,0.5508,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Muy Baja,<b>SAN NICOLAS</b><hr>Pob: 2063.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Muy Baja
SAN PABLO,-0.1503,-0.137,-0.2142,-0.2584,-0.5499,-0.6587,-0.3168,-0.4858,0.3609,0.3802,-0.1269,-0.2838,0.3244,0.287,-0.4469,-0.7611,-0.4167,-0.2758,0.01,-0.0806,-1.1726,-0.4943,-0.2968,0.2968,-0.5476,-31.4442248614309,-64.1609205677274,-0.2307,0.1975,0.1463,-0.3602,-0.6046,-0.9109,-0.0269,0.5508,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Baja,<b>SAN PABLO</b><hr>Pob: 2190.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Baja
SAN PEDRO NOLASCO,-0.391,-0.3609,-0.2066,0.8213,-0.3525,-0.3118,-0.3168,-0.4858,-0.1939,-0.578,-0.4545,-0.2838,1.6826,-0.5395,-0.4469,0.0016,-0.4167,-0.2758,0.3644,1.88,0.8528,-0.4943,-0.2968,0.2968,0.0618,-31.466073357489,-64.2402160055799,-0.1518,-0.8773,-0.8062,-0.3133,-0.0407,0.4055,0.7522,0.5508,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Alta,<b>SAN PEDRO NOLASCO</b><hr>Pob: 982.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Alta
SAN RAFAEL,0.4438,0.4273,-0.2523,-0.7087,0.4372,0.0351,0.7551,-0.4858,-0.1939,-0.3864,0.9831,-0.2838,-1.0337,1.1734,1.7934,-0.0358,-0.4167,-0.2758,-0.774,-0.6477,0.8528,-0.4943,-0.2968,0.2968,-0.6947,-31.4254002097623,-64.2219912910859,-0.0063,0.2243,0.2616,-0.4659,-0.7456,0.4055,-0.3904,0.5508,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Baja,<b>SAN RAFAEL</b><hr>Pob: 5172.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Baja
SAN RAMON,-0.487,-0.3966,-0.3209,0.0571,0.0424,0.382,-0.3168,-0.4858,-0.7487,-0.578,-0.5455,-0.2838,-1.0337,-1.235,-0.4469,2.8306,-0.4167,-0.2758,-0.1204,-0.6477,0.8528,-0.4943,-0.2968,0.2968,1.1571,-31.3408780235715,-64.1007723274352,0.2424,-1.2582,-1.0548,-0.3722,1.0872,0.4055,-1.3426,-1.8154,Cluster 1: Urbano Consolidado (Alta Infraestructura),Muy Alta,<b>SAN RAMON</b><hr>Pob: 500.0<br>Cluster: Cluster 1: Urbano Consolidado (Alta Infraestructura)<br>Infr: Muy Alta
SAN SALVADOR,-0.1681,-0.1502,-0.3743,-0.808,-0.5499,-0.6587,-0.3168,-0.4858,0.4533,0.9551,1.5108,-0.2838,0.3244,0.2447,-0.4469,-0.7611,-0.4167,-0.2758,0.1281,-0.0571,-1.1726,-0.4943,-0.2968,0.2968,-0.4714,-31.4009400687718,-64.2323869269285,-0.1943,-0.1277,-0.1221,-0.3736,-0.6046,-0.9109,-0.0615,0.5508,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Baja,<b>SAN SALVADOR</b><hr>Pob: 2101.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Baja
SAN VICENTE,3.0284,2.6468,1.8133,-0.0173,6.1623,7.3201,3.6135,-0.4858,2.8573,0.9551,1.1044,2.8315,0.3244,2.4684,0.7629,0.6371,-0.4167,1.2247,-0.6866,-0.5795,0.8528,-0.4943,3.369,0.2968,-0.0918,-31.4243205159937,-64.1539750599537,1.1763,0.0306,0.0404,-0.4913,-0.0407,0.4055,-0.1827,0.5508,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>SAN VICENTE</b><hr>Pob: 18145.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
SANTA CECILIA,-0.3697,-0.3323,-0.0999,1.3194,-0.1551,0.0351,-0.3168,-0.4858,-0.3788,-0.1947,-0.3028,-0.2838,0.3244,-0.4332,-0.4469,0.6147,-0.4167,-0.2758,-0.0545,0.4914,0.8528,-0.4943,-0.2968,0.2968,0.0961,-31.3576320292659,-64.2277242696327,-0.3216,0.3075,0.1672,0.1493,0.5233,0.4055,0.2847,0.5508,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Alta,<b>SANTA CECILIA</b><hr>Pob: 1089.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Alta
SANTA CLARA DE ASIS,-0.2202,-0.2421,-0.3438,-0.6236,0.0424,-0.6587,0.7551,-0.4858,-0.2864,-0.3864,0.6677,-0.2838,0.3244,0.1075,3.2869,0.4577,-0.4167,-0.2758,-0.3736,0.0273,0.8528,-0.4943,-0.2968,0.2968,-0.1889,-31.3807288135085,-64.1407980125362,-0.2792,0.4695,0.149,-0.1786,-1.0276,0.4055,0.9426,0.5508,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>SANTA CLARA DE ASIS</b><hr>Pob: 1839.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
SANTA ISABEL ANEXO,-0.3155,-0.3262,-0.2218,0.3798,-0.1551,-0.6587,0.3978,-0.4858,-0.2864,-0.3864,-0.5455,-0.2838,-1.0337,-0.2031,3.2869,0.338,-0.4167,-0.2758,-0.1389,-0.6477,0.8528,-0.4943,-0.2968,0.2968,-0.0966,-31.4762535311804,-64.246541585744,-0.2913,0.1459,-0.1675,-0.1067,-0.9825,0.4055,1.5139,0.5508,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>SANTA ISABEL ANEXO</b><hr>Pob: 1361.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
SANTA ISABEL SECCION 1,0.1272,0.0506,-0.0618,-0.1308,-0.5499,-0.6587,-0.3168,1.9142,0.1759,0.3802,-0.5455,-0.2838,0.3244,0.7947,-0.4469,-0.7611,1.1113,-0.2758,-0.484,-0.3015,-1.1726,2.0231,-0.2968,0.2968,-0.3677,-31.4706991572602,-64.2324062857146,0.0786,-0.4533,-0.4608,-0.4483,-0.6046,0.4055,0.4579,0.5508,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>SANTA ISABEL SECCION 1</b><hr>Pob: 3583.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
SANTA ISABEL SECCION 2,0.6313,0.4549,0.3574,0.0961,-0.5499,-0.6587,-0.3168,1.9142,0.7307,0.1885,-0.5455,-0.2838,0.3244,1.3457,-0.4469,-0.7611,0.4814,-0.2758,-0.5638,-0.4442,-1.1726,2.0231,-0.2968,0.2968,-0.626,-31.4765694987008,-64.2314214735328,0.1393,0.0087,-0.0905,-0.4755,-0.6046,0.4055,0.3886,0.5508,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Baja,<b>SANTA ISABEL SECCION 2</b><hr>Pob: 6113.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Baja
SANTA ISABEL SECCION 3,0.2197,0.0825,-0.016,-0.0741,1.8191,2.1165,1.1124,-0.4858,0.2684,-0.1947,0.0732,-0.2838,1.6826,0.9206,0.7965,1.4596,-0.4167,-0.2758,-0.5101,-0.0347,0.8528,-0.4943,-0.2968,0.2968,0.2218,-31.4780759649089,-64.2417721699096,-0.1033,0.2842,0.0299,-0.3256,-0.1535,0.4055,0.8733,0.5508,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Alta,<b>SANTA ISABEL SECCION 3</b><hr>Pob: 4047.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Alta
SANTA RITA,-0.3585,-0.2894,-0.3057,-0.3347,-0.3525,-0.3118,-0.3168,1.9142,0.2684,0.1885,0.9527,-0.2838,-1.0337,-0.3816,-0.4469,-0.1106,3.2291,-0.2758,0.8353,-0.6477,0.8528,2.0231,-0.2968,0.2968,1.5045,-31.4475111531909,-64.1726932933092,-0.3034,0.0657,0.1836,0.602,-0.0407,1.6832,-0.6501,-1.8154,Cluster 1: Urbano Consolidado (Alta Infraestructura),Muy Alta,<b>SANTA RITA</b><hr>Pob: 1145.0<br>Cluster: Cluster 1: Urbano Consolidado (Alta Infraestructura)<br>Infr: Muy Alta
SARGENTO CABRAL,0.13,0.0764,0.1898,0.3869,-0.3525,-0.3118,-0.3168,1.9142,-0.1939,-0.0031,-0.3392,-0.2838,0.3244,0.7988,-0.4469,-0.5518,1.1058,-0.2758,-0.6574,-0.3028,0.8528,2.0231,-0.2968,0.2968,-0.3779,-31.3761553934638,-64.1930039660383,-0.1821,0.6273,0.442,-0.3647,-0.0407,1.6832,0.1982,0.5508,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Media,<b>SARGENTO CABRAL</b><hr>Pob: 3597.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Media
SARMIENTO,-0.0872,-0.0748,-0.2752,-0.5332,0.4372,0.382,0.3978,-0.4858,0.0835,0.7634,-0.406,-0.2838,0.3244,0.4263,1.0466,0.7269,-0.4167,-0.2758,-0.3061,-0.1526,0.8528,-0.4943,-0.2968,0.2968,-0.0112,-31.4301438218054,-64.1542666069568,-0.2185,0.3035,0.264,-0.2533,-0.4185,0.4055,-0.1481,0.5508,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Alta,<b>SARMIENTO</b><hr>Pob: 2507.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Alta
SEP,-0.3796,-0.346,-0.3514,-0.4925,-0.1551,0.0351,-0.3168,-0.4858,-0.1939,0.3802,-0.3817,-0.2838,0.3244,-0.4817,-0.4469,0.6745,-0.4167,-0.2758,0.2876,0.546,0.8528,-0.4943,-0.2968,0.2968,0.3474,-31.4590458861221,-64.1656905708457,-0.3641,2.0781,1.486,1.2052,0.5233,0.4055,0.4925,0.5508,Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa,Alta,<b>SEP</b><hr>Pob: 1039.0<br>Cluster: Cluster 2: Vulnerabilidad Alta / Infraestructura Escasa<br>Infr: Alta
