barrio,poblacion,hogares,nbi,pct_nbi,escuelas_total,escuelas_estatales,escuelas_privadas,dispensarios_municipales,paradas_colectivo,lineas_colectivo,luminarias_reportes,comisarias,centros_vecinales,poblacion_log,pct_escuelas_privadas,escuelas_por_1000_hab,dispensarios_por_10000_hab,comisarias_por_10000_hab,paradas_por_1000_hab,centros_vecinales_por_10000_hab,tiene_escuela,tiene_dispensario,tiene_comisaria,tiene_transporte,infraestructura_score,centroide_lat,centroide_lon,tamano_promedio_hogar,educacion_ratio_publico_privado,ranking_infraestructura,percentil_infraestructura
QUINTAS DE ARGUELLO,-0.4573,-0.3939,-0.3895,-0.7442,0.832,1.0758,0.3978,-0.4858,-0.1014,-0.1947,-0.5455,2.8315,0.3244,-0.9667,0.621,2.8306,-0.4167,3.9761,1.3232,1.2645,0.8528,-0.4943,3.369,0.2968,2.6894,-31.3400189964185,-64.2713056429599,-0.1827,0.6601,13,1.6454
QUINTAS DE FLORES,-0.487,-0.3966,-0.4048,-0.9179,-0.5499,-0.6587,-0.3168,-0.4858,-0.1014,-0.578,-0.5151,-0.2838,-1.0337,-1.235,-0.4469,-0.7611,-0.4167,-0.2758,2.0274,-0.6477,-1.1726,-0.4943,-0.2968,0.2968,0.7598,-31.4894148301706,-64.1636669610672,-1.3426,-0.7304,90,1.0981
QUINTAS DE ITALIA,-0.487,-0.3966,-0.3819,-0.652,-0.5499,-0.6587,-0.3168,-0.4858,-1.026,-0.7696,-0.23,-0.2838,-1.0337,-1.235,-0.4469,-0.7611,-0.4167,-0.2758,-1.0409,-0.6477,-1.1726,-0.4943,-0.2968,-3.369,-1.2289,-31.4979842970964,-64.177191210219,-1.3426,-0.7304,469,-1.6419
QUINTAS DE SAN JORGE,-0.2804,-0.3196,-0.0542,1.4808,-0.3525,-0.3118,-0.3168,1.9142,-0.6562,-0.3864,-0.3756,-0.2838,1.6826,-0.0782,-0.4469,-0.2751,3.1486,-0.2758,-0.6421,0.9667,0.8528,2.0231,-0.2968,0.2968,0.4387,-31.3740431522688,-64.1306408255164,2.1544,-0.1742,123,0.873
RAMON J CARCANO,-0.182,-0.214,-0.0237,0.7486,0.0424,0.382,-0.3168,-0.4858,-0.4713,-0.0031,-0.2786,-0.2838,0.3244,0.2097,-0.4469,0.3455,-0.4167,-0.2758,-0.5884,-0.0372,0.8528,-0.4943,-0.2968,0.2968,-0.3844,-31.463692802931,-64.1376703606332,0.9426,0.9382,275,-0.1939
RECREO DEL NORTE,-0.1818,-0.2388,0.0602,1.3035,-0.5499,-0.6587,-0.3168,-0.4858,-1.026,-0.7696,-0.4545,-0.2838,-1.0337,0.2097,-0.4469,-0.7611,-0.4167,-0.2758,-1.0409,-0.6477,-1.1726,-0.4943,-0.2968,-3.369,-1.2289,-31.3123539634767,-64.167325622174,1.5485,-0.7304,469,-1.6419
REMEDIOS DE ESCALADA,0.3229,0.1842,0.7386,1.1989,0.832,1.7696,-0.3168,-0.4858,-1.026,-0.7696,-0.4423,-0.2838,0.3244,1.0444,-0.4469,0.3829,-0.4167,-0.2758,-1.0409,-0.376,0.8528,-0.4943,-0.2968,-3.369,-0.6587,-31.3421300238043,-64.1869920177232,0.6137,3.1631,363,-0.8105
RENACIMIENTO,-0.0035,-0.1222,0.1364,0.8833,-0.3525,-0.3118,-0.3168,-0.4858,0.1759,-0.578,-0.5333,-0.2838,0.3244,0.5863,-0.4469,-0.5069,-0.4167,-0.2758,-0.3598,-0.2233,0.8528,-0.4943,-0.2968,0.2968,-0.6609,-31.4183241408712,-64.1212770221383,1.5831,-0.1742,365,-0.8244
RENE FAVALORO,-0.385,-0.3438,-0.3972,-0.8577,0.0424,0.382,-0.3168,-0.4858,-0.5637,-0.578,1.074,-0.2838,0.3244,-0.5085,-0.4469,1.4521,-0.4167,-0.2758,-0.2831,0.5783,0.8528,-0.4943,-0.2968,0.2968,0.3651,-31.4091999467218,-64.2319102857693,0.2501,0.9382,131,0.8176
RENE FAVALORO II,-0.2806,-0.2481,-0.3362,-0.5793,-0.5499,-0.6587,-0.3168,-0.4858,-0.6562,-0.3864,-0.5455,-0.2838,0.3244,-0.0782,-0.4469,-0.7611,-0.4167,-0.2758,-0.6421,0.1601,-1.1726,-0.4943,-0.2968,0.2968,-0.9707,-31.4488242294769,-64.2361423987957,-0.0096,-0.7304,436,-1.3232
RES CHATEAU CARRERAS CO VI CO,-0.487,-0.3966,-0.4048,-0.9179,-0.5499,-0.6587,-0.3168,-0.4858,-0.5637,-0.3864,-0.5455,-0.2838,-1.0337,-1.235,-0.4469,-0.7611,-0.4167,-0.2758,0.4932,-0.6477,-1.1726,-0.4943,-0.2968,0.2968,-0.2346,-31.3911227810288,-64.2625812057562,-1.3426,-0.7304,237,0.0659
RESIDENCIAL AMERICA,0.7829,0.6941,-0.0237,-0.512,0.6346,0.382,0.7551,-0.4858,0.1759,-0.0031,-0.1573,2.8315,0.3244,1.4675,1.42,-0.1106,-0.4167,3.6801,-0.751,-0.4678,0.8528,-0.4943,3.369,0.2968,-0.1621,-31.3823716514569,-64.1618882993704,-0.2173,-0.1742,221,0.1871
RESIDENCIAL ARAGON,-0.2442,-0.269,0.0144,1.3389,-0.5499,-0.6587,-0.3168,-0.4858,-0.5637,-0.578,-0.5151,-0.2838,-1.0337,0.0373,-0.4469,-0.7611,-0.4167,-0.2758,-0.5945,-0.6477,-1.1726,-0.4943,-0.2968,0.2968,-0.9395,-31.3715261997823,-64.1307766978515,1.2196,-0.7304,433,-1.3059
RESIDENCIAL OLIVOS,-0.3932,-0.3356,-0.3743,-0.6892,-0.3525,-0.3118,-0.3168,-0.4858,-0.7487,-0.1947,0.1703,-0.2838,0.3244,-0.5519,-0.4469,0.009,-0.4167,-0.2758,-0.5669,0.6304,0.8528,-0.4943,-0.2968,0.2968,-0.5379,-31.4327587703916,-64.2106558663057,-0.2692,-0.1742,319,-0.5022
RESIDENCIAL SAN CARLOS,-0.0152,-0.0072,-0.2752,-0.5864,-0.5499,-0.6587,-0.3168,-0.4858,-0.009,0.5718,3.5306,5.9468,-1.0337,0.5656,-0.4469,-0.7611,-0.4167,3.9761,-0.4518,-0.6477,-1.1726,-0.4943,3.369,0.2968,-0.2507,-31.4440185024215,-64.1657393867709,-0.2,-0.7304,241,0.0451
RESIDENCIAL SAN JORGE,-0.1404,-0.1854,0.144,1.268,-0.1551,0.0351,-0.3168,-0.4858,-0.9336,-0.578,-0.3574,-0.2838,0.3244,0.3108,-0.4469,-0.0956,-0.4167,-0.2758,-0.9719,-0.0943,0.8528,-0.4943,-0.2968,0.2968,-0.8526,-31.3688561270228,-64.12982377053319,0.9772,0.382,419,-1.202
RESIDENCIAL SAN ROQUE,2.1147,1.3624,3.414,1.6953,1.0294,2.1165,-0.3168,1.9142,0.0835,-0.3864,0.0004,-0.2838,1.6826,2.1681,-0.4469,-0.32,-0.0115,-0.2758,-0.9044,-0.4641,0.8528,2.0231,-0.2968,0.2968,-0.7881,-31.4270382314086,-64.2472947834154,1.2369,3.7194,397,-1.0495
RESIDENCIAL SANTA ANA,-0.2784,-0.2459,-0.3057,-0.4322,-0.5499,-0.6587,-0.3168,-0.4858,0.5458,0.3802,-0.5455,-0.2838,0.3244,-0.071,-0.4469,-0.7611,-0.4167,-0.2758,0.6451,0.1539,-1.1726,-0.4943,-0.2968,0.2968,-0.1363,-31.4238461538475,-64.2149551539217,-0.0269,-0.7304,217,0.2148
RESIDENCIAL SANTA ROSA,-0.0405,-0.1145,-0.077,0.1511,0.6346,0.7289,0.3978,-0.4858,-0.3788,-0.3864,-0.5455,-0.2838,0.3244,0.5182,0.7965,0.8764,-0.4167,-0.2758,-0.6497,-0.1948,0.8528,-0.4943,-0.2968,0.2968,-0.1594,-31.4776887498821,-64.2053354654748,0.9772,0.382,220,0.194
RESIDENCIAL SUD,-0.398,-0.3515,-0.3667,-0.6041,-0.3525,-0.3118,-0.3168,-0.4858,2.5799,1.1467,-0.3635,-0.2838,0.3244,-0.5777,-0.4469,0.0315,-0.4167,-0.2758,2.6411,0.6627,0.8528,-0.4943,-0.2968,0.2968,1.5522,-31.4663754728897,-64.2254447512096,0.1462,-0.1742,44,1.4238
RESIDENCIAL VELEZ SARSFIELD,0.0431,0.0506,-0.359,-0.8133,-0.1551,0.0351,-0.3168,-0.4858,0.2684,0.1885,1.7109,-0.2838,0.3244,0.6657,-0.4469,-0.29,-0.4167,-0.2758,-0.3613,-0.2556,0.8528,-0.4943,-0.2968,0.2968,-0.5535,-31.4488841804524,-64.2091247187554,-0.2692,0.382,322,-0.523
RIVADAVIA,0.032,0.0786,-0.2142,-0.5013,-0.5499,-0.6587,-0.3168,-0.4858,0.2684,1.3383,-0.321,-0.2838,0.3244,0.6472,-0.4469,-0.7611,-0.4167,-0.2758,-0.349,-0.2482,-1.1726,-0.4943,-0.2968,0.2968,-0.7806,-31.432367391206,-64.1487458501079,-0.6155,-0.7304,393,-1.0253
RIVERA INDARTE,-0.2396,-0.2223,-0.2295,-0.129,-0.5499,-0.6587,-0.3168,-0.4858,-0.4713,-0.3864,1.2803,-0.2838,0.3244,0.0507,-0.4469,-0.7611,-0.4167,-0.2758,-0.5132,0.0646,-1.1726,-0.4943,-0.2968,0.2968,-0.8869,-31.333982397703,-64.296330832545,0.1636,-0.7304,427,-1.2608
ROCIO,-0.487,-0.3966,-0.4048,-0.9179,-0.5499,-0.6587,-0.3168,-0.4858,-0.7487,-0.578,-0.5455,-0.2838,0.3244,-1.235,-0.4469,-0.7611,-0.4167,-0.2758,-0.1204,1.8341,-1.1726,-0.4943,-0.2968,0.2968,-0.6324,-31.3681724782991,-64.28048692984187,-1.3426,-0.7304,347,-0.7274
ROCIO DEL SUR,-0.487,-0.3966,-0.4048,-0.9179,-0.5499,-0.6587,-0.3168,-0.4858,-0.6562,-0.578,-0.5455,-0.2838,-1.0337,-1.235,-0.4469,-0.7611,-0.4167,-0.2758,0.1864,-0.6477,-1.1726,-0.4943,-0.2968,0.2968,-0.4338,-31.4868760584956,-64.1912693028927,-1.3426,-0.7304,288,-0.3082
ROGELIO MARTINEZ,-0.3468,-0.2921,-0.3819,-0.7814,1.2269,2.4634,-0.3168,-0.4858,0.0835,0.5718,-0.4666,-0.2838,0.3244,-0.33,-0.4469,2.8306,-0.4167,-0.2758,0.4886,0.3835,0.8528,-0.4943,-0.2968,0.2968,1.5522,-31.4382346065369,-64.1782006713031,-0.3212,4.2756,44,1.4238
ROSEDAL,-0.1256,-0.0914,-0.359,-0.7779,-0.1551,0.0351,-0.3168,-0.4858,-0.9336,-0.578,0.5827,-0.2838,1.6826,0.3438,-0.4469,-0.1181,-0.4167,-0.2758,-0.975,0.4244,0.8528,-0.4943,-0.2968,0.2968,-0.866,-31.4339776305225,-64.2262394291001,-0.3731,0.382,423,-1.2297
ROSEDAL ANEXO,-0.4041,-0.3482,-0.359,-0.5492,0.0424,0.382,-0.3168,-0.4858,-0.5637,-0.1947,-0.5455,-0.2838,1.6826,-0.6117,-0.4469,1.6914,-0.4167,-0.2758,-0.2033,2.0611,0.8528,-0.4943,-0.2968,0.2968,0.5359,-31.4394090528371,-64.2285738840511,-0.1654,0.9382,114,0.9353
SACHI,-0.3768,-0.3664,-0.1914,1.0287,-0.1551,0.0351,-0.3168,-0.4858,-0.1014,-0.3864,-0.5333,-0.2838,0.3244,-0.4683,-0.4469,0.6596,-0.4167,-0.2758,0.4165,0.5311,0.8528,-0.4943,-0.2968,0.2968,0.4237,-31.4537288140298,-64.2663075456171,1.4792,0.382,124,0.866
SAN ANTONIO,-0.487,-0.3966,-0.3743,-0.5634,-0.5499,-0.6587,-0.3168,-0.4858,-0.009,-0.3864,-0.5333,-0.2838,0.3244,-1.235,-0.4469,-0.7611,-0.4167,-0.2758,2.3342,1.8341,-1.1726,-0.4943,-0.2968,0.2968,0.9584,-31.4744328449938,-64.1905169218078,-1.3426,-0.7304,75,1.2055
SAN CAYETANO,-0.487,-0.3966,-0.359,-0.3861,-0.5499,-0.6587,-0.3168,-0.4858,-0.1939,0.9551,-0.4605,-0.2838,-1.0337,-1.235,-0.4469,-0.7611,-0.4167,-0.2758,1.7206,-0.6477,-1.1726,-0.4943,-0.2968,0.2968,0.5606,-31.4366816283972,-64.1435193646877,-1.3426,-0.7304,108,0.9665
SAN DANIEL,-0.3159,-0.2564,-0.3057,-0.4109,-0.5499,-0.6587,-0.3168,1.9142,-0.2864,1.3383,0.4129,-0.2838,0.3244,-0.2052,-0.4469,-0.7611,3.2291,-0.2758,-0.1373,0.2656,-1.1726,2.0231,-0.2968,0.2968,0.5498,-31.4489648668651,-64.2027069336836,-0.4943,-0.7304,113,0.9423
SAN FELIPE,-0.078,-0.1398,-0.0694,0.2522,0.4372,1.0758,-0.3168,-0.4858,-0.6562,-0.1947,-0.4241,-0.2838,0.3244,0.4449,-0.4469,0.7044,-0.4167,-0.2758,-0.8001,-0.1613,0.8528,-0.4943,-0.2968,0.2968,-0.3425,-31.4567629225238,-64.136040573816,0.9599,2.0507,261,-0.1004
SAN FERNANDO,0.229,0.38,0.0907,-0.2035,0.2398,0.0351,0.3978,-0.4858,-0.1939,-0.0031,0.9467,-0.2838,-1.0337,0.933,1.42,-0.0283,-0.4167,-0.2758,-0.7034,-0.6477,0.8528,-0.4943,-0.2968,0.2968,-0.6453,-31.4475771620013,-64.1904852101721,-1.2733,-0.1742,358,-0.7794
SAN FRANCISCO,-0.3629,-0.3075,-0.3895,-0.8204,-0.3525,-0.3118,-0.3168,-0.4858,-0.4713,-0.0031,0.2613,-0.2838,-1.0337,-0.4012,-0.4469,-0.0956,-0.4167,-0.2758,-0.2217,-0.6477,0.8528,-0.4943,-0.2968,0.2968,-0.3667,-31.4261196823107,-64.2113739415651,-0.3039,-0.1742,271,-0.1662
SAN IGNACIO,-0.0314,-0.0914,0.2202,1.0074,-0.3525,-0.3118,-0.3168,-0.4858,0.5458,-0.1947,0.5524,-0.2838,0.3244,0.5357,-0.4469,-0.4919,-0.4167,-0.2758,-0.1051,-0.2022,0.8528,-0.4943,-0.2968,0.2968,-0.4885,-31.3901313573677,-64.2483281769605,0.7175,-0.1742,308,-0.4226
SAN JAVIER,-0.2605,-0.2795,-0.1304,0.628,-0.1551,0.0351,-0.3168,-0.4858,-0.3788,-0.578,-0.4848,-0.2838,-1.0337,-0.0132,-0.4469,0.1511,-0.4167,-0.2758,-0.3843,-0.6477,0.8528,-0.4943,-0.2968,0.2968,-0.3489,-31.4556731937559,-64.1016938389538,1.1849,0.382,268,-0.142
SAN JOSE,-0.4775,-0.3966,-0.3895,-0.7407,-0.3525,-0.3118,-0.3168,-0.4858,0.3609,-0.0031,0.3401,-0.2838,0.3244,-1.1411,-0.4469,0.5997,-0.4167,-0.2758,2.6411,1.6169,0.8528,-0.4943,-0.2968,0.2968,1.8352,-31.3396643850959,-64.2892805257168,-0.9271,-0.1742,34,1.4965
SAN LORENZO,-0.1906,-0.1667,-0.2752,-0.4304,-0.1551,0.0351,-0.3168,1.9142,1.4704,0.7634,-0.1755,-0.2838,0.3244,0.1869,-0.4469,-0.0059,2.338,-0.2758,1.0425,-0.0236,0.8528,2.0231,-0.2968,0.2968,1.3992,-31.4555850114127,-64.1104826929887,-0.0961,0.382,49,1.3926
SAN LORENZO NORTE,-0.487,-0.3966,-0.3667,-0.4747,-0.5499,-0.6587,-0.3168,-0.4858,-0.6562,-0.3864,-0.2604,-0.2838,0.3244,-1.235,-0.4469,-0.7611,-0.4167,-0.2758,0.1864,1.8341,-1.1726,-0.4943,-0.2968,0.2968,-0.4338,-31.375034879287,-64.2167246301229,-1.3426,-0.7304,288,-0.3082
SAN LUIS DE FRANCIA,-0.487,-0.3966,-0.3743,-0.5634,-0.3525,-0.3118,-0.3168,-0.4858,-0.4713,-0.578,-0.4302,-0.2838,-1.0337,-1.235,-0.4469,0.7343,-0.4167,-0.2758,0.8001,-0.6477,0.8528,-0.4943,-0.2968,0.2968,0.7093,-31.480037185052,-64.2537276188054,-1.3426,-0.1742,96,1.0635
SAN MARCELO,-0.487,-0.3966,-0.4048,-0.9179,-0.5499,-0.6587,-0.3168,-0.4858,0.2684,1.3383,-0.4969,-0.2838,-1.0337,-1.235,-0.4469,-0.7611,-0.4167,-0.2758,2.6411,-0.6477,-1.1726,-0.4943,-0.2968,0.2968,1.1571,-31.3625836463826,-64.2356214056744,-1.3426,-0.7304,59,1.2921
SAN MARTIN,2.0347,1.8905,1.173,-0.0758,3.5959,3.8511,2.5416,1.9142,0.7307,0.1885,3.8703,-0.2838,-1.0337,2.1372,0.9757,0.4352,-0.0005,-0.2758,-0.82,-0.6477,0.8528,2.0231,-0.2968,0.2968,-0.3532,-31.3938093272891,-64.196540458099,-0.4424,0.1706,269,-0.1524
SAN MARTIN ANEXO,0.0415,0.0863,-0.1228,-0.3098,-0.5499,-0.6587,-0.3168,-0.4858,0.0835,-0.1947,0.3765,-0.2838,-1.0337,0.6626,-0.4469,-0.7611,-0.4167,-0.2758,-0.4564,-0.6477,-1.1726,-0.4943,-0.2968,0.2968,-0.8499,-31.3810124729714,-64.2031139721542,-0.6155,-0.7304,417,-1.1881
SAN MARTIN NORTE,-0.1991,-0.1986,-0.1456,0.1582,-0.5499,-0.6587,-0.3168,1.9142,0.1759,0.5718,0.1218,-0.2838,-1.0337,0.1653,-0.4469,-0.7611,2.3983,-0.2758,-0.0161,-0.6477,-1.1726,2.0231,-0.2968,0.2968,0.3565,-31.3727739384295,-64.2025244371434,0.3367,-0.7304,138,0.7691
SAN NICOLAS,-0.1756,-0.1788,-0.0694,0.3904,-0.5499,-0.6587,-0.3168,-0.4858,-0.3788,-0.3864,0.6252,-0.2838,0.3244,0.2251,-0.4469,-0.7611,-0.4167,-0.2758,-0.5209,-0.0459,-1.1726,-0.4943,-0.2968,0.2968,-0.8918,-31.3806758446016,-64.1513078024304,0.3194,-0.7304,429,-1.2712
SAN PABLO,-0.1503,-0.137,-0.2142,-0.2584,-0.5499,-0.6587,-0.3168,-0.4858,0.3609,0.3802,-0.1269,-0.2838,0.3244,0.287,-0.4469,-0.7611,-0.4167,-0.2758,0.01,-0.0806,-1.1726,-0.4943,-0.2968,0.2968,-0.5476,-31.4442248614309,-64.1609205677274,-0.0269,-0.7304,320,-0.5126
SAN PEDRO NOLASCO,-0.391,-0.3609,-0.2066,0.8213,-0.3525,-0.3118,-0.3168,-0.4858,-0.1939,-0.578,-0.4545,-0.2838,1.6826,-0.5395,-0.4469,0.0016,-0.4167,-0.2758,0.3644,1.88,0.8528,-0.4943,-0.2968,0.2968,0.0618,-31.466073357489,-64.2402160055799,0.7522,-0.1742,176,0.5023
SAN RAFAEL,0.4438,0.4273,-0.2523,-0.7087,0.4372,0.0351,0.7551,-0.4858,-0.1939,-0.3864,0.9831,-0.2838,-1.0337,1.1734,1.7934,-0.0358,-0.4167,-0.2758,-0.774,-0.6477,0.8528,-0.4943,-0.2968,0.2968,-0.6947,-31.4254002097623,-64.2219912910859,-0.3904,-0.3578,377,-0.9075
SAN RAMON,-0.487,-0.3966,-0.3209,0.0571,0.0424,0.382,-0.3168,-0.4858,-0.7487,-0.578,-0.5455,-0.2838,-1.0337,-1.235,-0.4469,2.8306,-0.4167,-0.2758,-0.1204,-0.6477,0.8528,-0.4943,-0.2968,0.2968,1.1571,-31.3408780235715,-64.1007723274352,-1.3426,0.9382,59,1.2921
SAN SALVADOR,-0.1681,-0.1502,-0.3743,-0.808,-0.5499,-0.6587,-0.3168,-0.4858,0.4533,0.9551,1.5108,-0.2838,0.3244,0.2447,-0.4469,-0.7611,-0.4167,-0.2758,0.1281,-0.0571,-1.1726,-0.4943,-0.2968,0.2968,-0.4714,-31.4009400687718,-64.2323869269285,-0.0615,-0.7304,304,-0.3948
SAN VICENTE,3.0284,2.6468,1.8133,-0.0173,6.1623,7.3201,3.6135,-0.4858,2.8573,0.9551,1.1044,2.8315,0.3244,2.4684,0.7629,0.6371,-0.4167,1.2247,-0.6866,-0.5795,0.8528,-0.4943,3.369,0.2968,-0.0918,-31.4243205159937,-64.1539750599537,-0.1827,0.4321,210,0.2633
SANTA CECILIA,-0.3697,-0.3323,-0.0999,1.3194,-0.1551,0.0351,-0.3168,-0.4858,-0.3788,-0.1947,-0.3028,-0.2838,0.3244,-0.4332,-0.4469,0.6147,-0.4167,-0.2758,-0.0545,0.4914,0.8528,-0.4943,-0.2968,0.2968,0.0961,-31.3576320292659,-64.2277242696327,0.2847,0.382,170,0.5439
SANTA CLARA DE ASIS,-0.2202,-0.2421,-0.3438,-0.6236,0.0424,-0.6587,0.7551,-0.4858,-0.2864,-0.3864,0.6677,-0.2838,0.3244,0.1075,3.2869,0.4577,-0.4167,-0.2758,-0.3736,0.0273,0.8528,-0.4943,-0.2968,0.2968,-0.1889,-31.3807288135085,-64.1407980125362,0.9426,-0.7304,228,0.1351
SANTA ISABEL ANEXO,-0.3155,-0.3262,-0.2218,0.3798,-0.1551,-0.6587,0.3978,-0.4858,-0.2864,-0.3864,-0.5455,-0.2838,-1.0337,-0.2031,3.2869,0.338,-0.4167,-0.2758,-0.1389,-0.6477,0.8528,-0.4943,-0.2968,0.2968,-0.0966,-31.4762535311804,-64.246541585744,1.5139,-0.7304,211,0.2564
SANTA ISABEL SECCION 1,0.1272,0.0506,-0.0618,-0.1308,-0.5499,-0.6587,-0.3168,1.9142,0.1759,0.3802,-0.5455,-0.2838,0.3244,0.7947,-0.4469,-0.7611,1.1113,-0.2758,-0.484,-0.3015,-1.1726,2.0231,-0.2968,0.2968,-0.3677,-31.4706991572602,-64.2324062857146,0.4579,-0.7304,272,-0.1732
SANTA ISABEL SECCION 2,0.6313,0.4549,0.3574,0.0961,-0.5499,-0.6587,-0.3168,1.9142,0.7307,0.1885,-0.5455,-0.2838,0.3244,1.3457,-0.4469,-0.7611,0.4814,-0.2758,-0.5638,-0.4442,-1.1726,2.0231,-0.2968,0.2968,-0.626,-31.4765694987008,-64.2314214735328,0.3886,-0.7304,342,-0.6616
SANTA ISABEL SECCION 3,0.2197,0.0825,-0.016,-0.0741,1.8191,2.1165,1.1124,-0.4858,0.2684,-0.1947,0.0732,-0.2838,1.6826,0.9206,0.7965,1.4596,-0.4167,-0.2758,-0.5101,-0.0347,0.8528,-0.4943,-0.2968,0.2968,0.2218,-31.4780759649089,-64.2417721699096,0.8733,0.382,150,0.6825
SANTA RITA,-0.3585,-0.2894,-0.3057,-0.3347,-0.3525,-0.3118,-0.3168,1.9142,0.2684,0.1885,0.9527,-0.2838,-1.0337,-0.3816,-0.4469,-0.1106,3.2291,-0.2758,0.8353,-0.6477,0.8528,2.0231,-0.2968,0.2968,1.5045,-31.4475111531909,-64.1726932933092,-0.6501,-0.1742,47,1.4064
SARGENTO CABRAL,0.13,0.0764,0.1898,0.3869,-0.3525,-0.3118,-0.3168,1.9142,-0.1939,-0.0031,-0.3392,-0.2838,0.3244,0.7988,-0.4469,-0.5518,1.1058,-0.2758,-0.6574,-0.3028,0.8528,2.0231,-0.2968,0.2968,-0.3779,-31.3761553934638,-64.1930039660383,0.1982,-0.1742,274,-0.187
SARMIENTO,-0.0872,-0.0748,-0.2752,-0.5332,0.4372,0.382,0.3978,-0.4858,0.0835,0.7634,-0.406,-0.2838,0.3244,0.4263,1.0466,0.7269,-0.4167,-0.2758,-0.3061,-0.1526,0.8528,-0.4943,-0.2968,0.2968,-0.0112,-31.4301438218054,-64.1542666069568,-0.1481,0.1039,193,0.3811
SEP,-0.3796,-0.346,-0.3514,-0.4925,-0.1551,0.0351,-0.3168,-0.4858,-0.1939,0.3802,-0.3817,-0.2838,0.3244,-0.4817,-0.4469,0.6745,-0.4167,-0.2758,0.2876,0.546,0.8528,-0.4943,-0.2968,0.2968,0.3474,-31.4590458861221,-64.1656905708457,0.4925,0.382,139,0.7621
SEP SEGUNDA ETAPA,-0.0607,-0.0892,-0.2828,-0.5439,-0.5499,-0.6587,-0.3168,-0.4858,-0.4713,-0.1947,-0.5455,-0.2838,-1.0337,0.48,-0.4469,-0.7611,-0.4167,-0.2758,-0.6927,-0.6477,-1.1726,-0.4943,-0.2968,0.2968,-1.0034,-31.459818195198,-64.163901564558,0.354,-0.7304,440,-1.3509
SMATA,-0.1302,-0.1772,-0.3895,-0.8594,0.2398,0.7289,-0.3168,-0.4858,-0.6562,-0.3864,-0.0663,-0.2838,1.6826,0.3335,-0.4469,0.5474,-0.4167,-0.2758,-0.7725,0.4356,0.8528,-0.4943,-0.2968,0.2968,-0.4032,-31.4544018167226,-64.2235302714597,0.9426,1.4945,281,-0.2355
SOLARES DE SANTA MARIA- ALTOS DE MANANTIALES,-0.4571,-0.3966,-0.3972,-0.8293,-0.5499,-0.6587,-0.3168,-0.4858,-1.026,-0.7696,-0.5455,-0.2838,0.3244,-0.9646,-0.4469,-0.7611,-0.4167,-0.2758,-1.0409,1.2608,-1.1726,-0.4943,-0.2968,-3.369,-1.2289,-31.4605760175949,-64.2244471605241,-0.0442,-0.7304,469,-1.6419
SUAREZ,-0.0274,-0.0875,0.2584,1.1067,0.2398,0.7289,-0.3168,-0.4858,-0.3788,-0.3864,-0.3878,-0.2838,-1.0337,0.5429,-0.4469,0.3081,-0.4167,-0.2758,-0.6589,-0.6477,0.8528,-0.4943,-0.2968,0.2968,-0.4488,-31.4386525402631,-64.2104488002246,0.7002,1.4945,299,-0.3602
TABLADA PARK,-0.4376,-0.3609,-0.4048,-0.9179,-0.5499,-0.6587,-0.3168,-0.4858,-0.3788,1.3383,-0.4423,-0.2838,-1.0337,-0.8202,-0.4469,-0.7611,-0.4167,-0.2758,0.395,-0.6477,-1.1726,-0.4943,-0.2968,0.2968,-0.2985,-31.371014347978,-64.2262528800577,-0.7886,-0.7304,249,-0.0103
TALLERES ESTE,0.5175,0.4339,0.0449,-0.3063,0.2398,0.7289,-0.3168,-0.4858,0.6382,0.5718,-0.3574,-0.2838,1.6826,1.2446,-0.4469,-0.2228,-0.4167,-0.2758,-0.5423,-0.1998,0.8528,-0.4943,-0.2968,0.2968,-0.6378,-31.3889614484158,-64.1506644470621,-0.0615,1.4945,357,-0.769
TALLERES OESTE,0.5938,0.5099,0.0678,-0.324,0.832,1.7696,-0.3168,-0.4858,1.4704,0.9551,-0.5455,-0.2838,-1.0337,1.3137,-0.4469,0.1212,-0.4167,-0.2758,-0.3414,-0.6477,0.8528,-0.4943,-0.2968,0.2968,-0.3361,-31.3901962264128,-64.1589426196123,-0.1134,3.1631,260,-0.0866
TALLERES SUD,0.1983,0.0583,0.7004,1.5854,-0.5499,-0.6587,-0.3168,-0.4858,-0.6562,-0.578,-0.4363,-0.2838,0.3244,0.8927,-0.4469,-0.7611,-0.4167,-0.2758,-0.8845,-0.3325,-1.1726,-0.4943,-0.2968,0.2968,-1.1275,-31.4395334252609,-64.1342425341031,0.9772,-0.7304,463,-1.5103
TEJAS DEL SUR,-0.297,-0.2833,-0.3667,-0.6999,-0.5499,-0.6587,-0.3168,-0.4858,-1.026,-0.7696,-0.5273,-0.2838,-1.0337,-0.135,-0.4469,-0.7611,-0.4167,-0.2758,-1.0409,-0.6477,-1.1726,-0.4943,-0.2968,-3.369,-1.2289,-31.4623776512352,-64.1901622837599,0.5271,-0.7304,469,-1.6419
TEJAS II,-0.4498,-0.3966,-0.359,-0.3861,-0.5499,-0.6587,-0.3168,-0.4858,-0.9336,-0.578,-0.5455,-0.2838,-1.0337,-0.9079,-0.4469,-0.7611,-0.4167,-0.2758,-0.817,-0.6477,-1.1726,-0.4943,-0.2968,0.2968,-1.084,-31.4786597752331,-64.1992317699973,0.2847,-0.7304,458,-1.4756
