barrio,poblacion,hogares,nbi,pct_nbi,escuelas_total,escuelas_estatales,escuelas_privadas,dispensarios_municipales,paradas_colectivo,lineas_colectivo,luminarias_reportes,comisarias,centros_vecinales,hogares_por_poblacion,poblacion_log,pct_escuelas_privadas,escuelas_por_1000_hab,dispensarios_por_10000_hab,comisarias_por_10000_hab,paradas_por_1000_hab,centros_vecinales_por_10000_hab,tiene_escuela,tiene_dispensario,tiene_comisaria,tiene_transporte,infraestructura_score,centroide_lat,centroide_lon,area_barrio_km2,densidad_poblacional,infraestructura_por_km2,outlier_flag,cluster_barrio,cluster_descripcion,categoria_infraestructura,tooltip_html
TALLERES SUD,3940.0,1027.0,145.0,14.12,0,0,0,0,4,1,18,0,1,0.261,8.279,0.0,0.0,0.0,0.0,1.02,2.54,0,0,0,1,0.0189,-31.4395334252609,-64.1342425341031,0.48,8208.33,0.039,1,4,Periferia Vulnerable,Muy Baja,<b>TALLERES SUD</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 3940.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
TEJAS DEL SUR,1454.0,406.0,5.0,1.23,0,0,0,0,0,0,3,0,0,0.279,7.283,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-31.4623776512352,-64.1901622837599,0.28,5192.86,0.0,1,0,Anillo Denso Residencial,Muy Baja,<b>TEJAS DEL SUR</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 1454.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
TEJAS II,687.0,200.0,6.0,3.0,0,0,0,0,1,1,0,0,0,0.291,6.534,0.0,0.0,0.0,0.0,1.46,0.0,0,0,0,1,0.027,-31.4786597752331,-64.1992317699973,0.48,1431.25,0.056,1,0,Anillo Denso Residencial,Muy Baja,<b>TEJAS II</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 687.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
TENIENTE BENJAMIN MATIENZO,6873.0,2080.0,45.0,2.16,6,2,4,0,17,4,274,0,1,0.303,8.836,0.667,0.87,0.0,0.0,2.47,1.45,1,0,0,1,0.1061,-31.4413948429374,-64.2375452199026,0.99,6942.42,0.107,1,2,Suburbio Popular Consolidado,Baja,<b>TENIENTE BENJAMIN MATIENZO</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 6873.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
TEODORO FELDS,3542.0,1258.0,5.0,0.4,2,1,1,0,24,7,329,0,1,0.355,8.173,0.5,0.56,0.0,0.0,6.78,2.82,1,0,0,1,0.1644,-31.400399552588,-64.249188644474,0.75,4722.67,0.219,1,2,Suburbio Popular Consolidado,Media,<b>TEODORO FELDS</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 3542.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
TRANVIARIOS,2245.0,720.0,16.0,2.22,0,0,0,0,20,6,12,0,1,0.321,7.717,0.0,0.0,0.0,0.0,8.91,4.45,0,0,0,1,0.165,-31.4095065222609,-64.2281773518277,0.27,8314.81,0.611,1,2,Suburbio Popular Consolidado,Media,<b>TRANVIARIOS</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 2245.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
UOCRA,1906.0,582.0,25.0,4.3,3,3,0,0,16,2,71,0,1,0.305,7.553,0.0,1.57,0.0,0.0,8.39,5.25,1,0,0,1,0.2643,-31.3226062886296,-64.2653478417105,0.31,6148.39,0.853,1,2,Suburbio Popular Consolidado,Alta,<b>UOCRA</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 1906.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
URCA,3308.0,1073.0,19.0,1.77,5,3,2,0,13,3,147,0,0,0.324,8.104,0.4,1.51,0.0,0.0,3.93,0.0,1,0,0,1,0.1776,-31.3825291437329,-64.237176476034,0.66,5012.12,0.269,1,2,Suburbio Popular Consolidado,Media,<b>URCA</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 3308.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
URITORCO,500.0,200.0,1.0,0.5,0,0,0,0,10,7,41,0,0,0.4,6.217,0.0,0.0,0.0,0.0,20.0,0.0,0,0,0,1,0.3704,-31.4007024648215,-64.2348551534556,0.08,6250.0,4.63,1,0,Anillo Denso Residencial,Muy Alta,<b>URITORCO</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
URQUIZA,5578.0,1562.0,160.0,10.24,1,1,0,1,4,2,17,0,1,0.28,8.627,0.0,0.18,1.79,0.0,0.72,1.79,1,1,0,1,0.0856,-31.438642250908,-64.1474823201876,0.55,10141.82,0.156,1,2,Suburbio Popular Consolidado,Baja,<b>URQUIZA</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 5578.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
VALLE DEL CERRO,701.0,216.0,0.0,0.0,1,0,1,0,5,2,65,0,1,0.308,6.554,1.0,1.43,0.0,0.0,7.13,14.27,1,0,0,1,0.2313,-31.3714184962642,-64.2403575253101,0.24,2920.83,0.964,1,0,Anillo Denso Residencial,Alta,<b>VALLE DEL CERRO</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 701.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
VASQUEZ,500.0,200.0,13.0,6.5,0,0,0,0,4,1,0,0,0,0.4,6.217,0.0,0.0,0.0,0.0,8.0,0.0,0,0,0,1,0.1481,-31.4814988423669,-64.1311415524934,0.07,7142.86,2.116,1,0,Anillo Denso Residencial,Media,<b>VASQUEZ</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
VICOR,500.0,200.0,3.0,1.5,3,3,0,1,10,2,72,0,2,0.4,6.217,0.0,4.8035,6.656999999999986,0.0,20.0,40.0,1,1,0,1,0.9259,-31.4779710996914,-64.2476088717772,0.05,10000.0,18.518,-1,1,Núcleo Urbano Consolidado,Muy Alta,<b>VICOR</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
VILLA 4 DE AGOSTO,1620.0,329.0,81.0,24.62,0,0,0,1,4,1,0,0,0,0.203,7.391,0.0,0.0,6.17,0.0,2.47,0.0,0,1,0,1,0.2517,-31.3709389448169,-64.1908220088431,0.1,16200.0,2.517,-1,4,Periferia Vulnerable,Alta,<b>VILLA 4 DE AGOSTO</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 1620.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
VILLA 9 DE JULIO,8712.0,2383.0,268.0,11.25,2,2,0,2,10,2,472,0,2,0.274,9.073,0.0,0.23,2.3,0.0,1.15,2.3,1,1,0,1,0.114,-31.329018947509,-64.270839671136,1.99,4377.89,0.057,1,4,Periferia Vulnerable,Baja,<b>VILLA 9 DE JULIO</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 8712.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
VILLA ADELA,3684.0,1088.0,56.0,5.15,10,8,2,1,14,3,278,0,1,0.295,8.212,0.2,2.71,2.71,0.0,3.8,2.71,1,1,0,1,0.3489,-31.4354459009998,-64.247507386986,0.53,6950.94,0.658,1,2,Suburbio Popular Consolidado,Alta,<b>VILLA ADELA</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 3684.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
VILLA ALBERDI,2014.0,547.0,44.0,8.04,1,1,0,0,15,6,11,0,0,0.272,7.608,0.0,0.5,0.0,0.0,7.45,0.0,1,0,0,1,0.1727,-31.3934888286527,-64.2358376189342,0.3,6713.33,0.576,1,2,Suburbio Popular Consolidado,Media,<b>VILLA ALBERDI</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 2014.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
VILLA ALBERTO,876.0,200.0,25.0,12.5,3,3,0,0,5,1,3,0,1,0.228,6.777,0.0,3.42,0.0,0.0,5.71,11.42,1,0,0,1,0.3431,-31.4161416393993,-64.2666051276845,0.53,1652.83,0.647,1,4,Periferia Vulnerable,Alta,<b>VILLA ALBERTO</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 876.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
VILLA ALICIA RISLER,3062.0,797.0,100.0,12.55,2,2,0,0,11,1,85,0,1,0.26,8.027,0.0,0.65,0.0,0.0,3.59,3.27,1,0,0,1,0.1116,-31.3114354632522,-64.1804311454914,0.4,7655.0,0.279,1,4,Periferia Vulnerable,Baja,<b>VILLA ALICIA RISLER</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 3062.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
VILLA ALLENDE PARQUE,5601.0,1512.0,138.0,9.13,3,3,0,1,29,3,85,0,1,0.27,8.631,0.0,0.54,1.79,0.0,5.18,1.79,1,1,0,1,0.1932,-31.3138838412422,-64.2821735904198,1.31,4275.57,0.147,1,2,Suburbio Popular Consolidado,Media,<b>VILLA ALLENDE PARQUE</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 5601.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
VILLA ARGENTINA,966.0,313.0,3.0,0.96,0,0,0,0,7,3,96,0,0,0.324,6.874,0.0,0.0,0.0,0.0,7.25,0.0,0,0,0,1,0.1343,-31.431052918483,-64.1354526357973,0.13,7430.77,1.033,1,0,Anillo Denso Residencial,Baja,<b>VILLA ARGENTINA</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 966.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
VILLA ASPACIA,2319.0,607.0,43.0,7.08,0,0,0,0,8,2,52,0,1,0.262,7.749,0.0,0.0,0.0,0.0,3.45,4.31,0,0,0,1,0.0639,-31.4430863044472,-64.2474522379448,0.41,5656.1,0.156,1,2,Suburbio Popular Consolidado,Muy Baja,<b>VILLA ASPACIA</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 2319.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
VILLA AVALOS,1364.0,350.0,88.0,25.14,0,0,0,0,0,0,17,0,2,0.257,7.219,0.0,0.0,0.0,0.0,0.0,14.66,0,0,0,0,0.0,-31.4159890689732,-64.2431944869072,0.71,1921.13,0.0,-1,4,Periferia Vulnerable,Muy Baja,<b>VILLA AVALOS</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 1364.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
VILLA AZALAIS,7680.0,2225.0,140.0,6.29,8,6,2,1,8,1,54,0,1,0.29,8.947,0.25,1.04,1.3,0.0,1.04,1.3,1,1,0,1,0.1348,-31.3733605910932,-64.1519055061196,0.88,8727.27,0.153,1,2,Suburbio Popular Consolidado,Baja,<b>VILLA AZALAIS</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 7680.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
VILLA AZALAIS ANEXO,500.0,200.0,13.0,6.5,0,0,0,0,2,2,0,0,0,0.4,6.217,0.0,0.0,0.0,0.0,4.0,0.0,0,0,0,1,0.0741,-31.3651524446768,-64.1617435194703,0.13,3846.15,0.57,1,0,Anillo Denso Residencial,Muy Baja,<b>VILLA AZALAIS ANEXO</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
VILLA AZALAIS OESTE,1121.0,319.0,14.0,4.39,6,6,0,1,9,3,11,0,0,0.285,7.023,0.0,4.8035,6.656999999999986,0.0,8.03,0.0,1,1,0,1,0.7043,-31.3679277643136,-64.1748905214047,0.22,5095.45,3.201,1,1,Núcleo Urbano Consolidado,Muy Alta,<b>VILLA AZALAIS OESTE</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 1121.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
VILLA BELGRANO,5152.0,1554.0,24.0,1.54,10,2,8,0,16,3,417,0,0,0.302,8.547,0.8,1.94,0.0,0.0,3.11,0.0,1,0,0,1,0.1922,-31.3593223550694,-64.2502732108312,2.59,1989.19,0.074,1,2,Suburbio Popular Consolidado,Media,<b>VILLA BELGRANO</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 5152.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
VILLA BUSTOS,2219.0,538.0,54.0,10.04,5,5,0,1,10,2,23,0,1,0.242,7.705,0.0,2.25,4.51,0.0,4.51,4.51,1,1,0,1,0.3902,-31.4380459286388,-64.1118196733192,0.32,6934.38,1.219,1,4,Periferia Vulnerable,Muy Alta,<b>VILLA BUSTOS</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 2219.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
VILLA CABRERA,6437.0,2336.0,28.0,1.2,8,4,4,0,15,13,755,0,1,0.363,8.77,0.5,1.24,0.0,0.0,2.33,1.55,1,0,0,1,0.1292,-31.3873896225332,-64.2107766574213,1.13,5696.46,0.114,1,2,Suburbio Popular Consolidado,Baja,<b>VILLA CABRERA</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 6437.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
VILLA CENTENARIO,2331.0,847.0,13.0,1.53,3,3,0,0,3,9,17,0,0,0.363,7.754,0.0,1.29,0.0,0.0,1.29,0.0,1,0,0,1,0.1134,-31.3655136474965,-64.2308900849635,0.49,4757.14,0.231,1,2,Suburbio Popular Consolidado,Baja,<b>VILLA CENTENARIO</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 2331.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
VILLA CLARET,500.0,200.0,4.0,2.0,1,0,1,0,11,4,11,0,0,0.4,6.217,1.0,2.0,0.0,0.0,22.0,0.0,1,0,0,1,0.5462,-31.346764951577,-64.238479952604,0.06,8333.33,9.103,1,1,Núcleo Urbano Consolidado,Muy Alta,<b>VILLA CLARET</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
VILLA CLAUDINA,500.0,200.0,6.0,3.0,3,3,0,0,9,2,0,0,0,0.4,6.217,0.0,4.8035,0.0,0.0,18.0,0.0,1,0,0,1,0.6667,-31.3886748687489,-64.1225564917819,0.04,12500.0,16.667,1,1,Núcleo Urbano Consolidado,Muy Alta,<b>VILLA CLAUDINA</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 500.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
VILLA CORINA,4622.0,1373.0,78.0,5.68,7,1,6,0,15,2,38,0,1,0.297,8.439,0.857,1.51,0.0,0.0,3.25,2.16,1,0,0,1,0.165,-31.3753122407543,-64.1446975348582,0.57,8108.77,0.289,1,2,Suburbio Popular Consolidado,Media,<b>VILLA CORINA</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 4622.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
VILLA CORNU,7274.0,1908.0,144.0,7.55,3,3,0,0,0,0,13,0,0,0.262,8.892,0.0,0.41,0.0,0.0,0.0,0.0,1,0,0,0,0.0285,-31.31516378474725,-64.26416452459095,0.76,9571.05,0.038,1,2,Suburbio Popular Consolidado,Muy Baja,<b>VILLA CORNU</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 7274.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
VILLA CORONEL OLMEDO,3719.0,1052.0,66.0,6.27,6,6,0,1,23,4,46,0,1,0.283,8.221,0.0,1.61,2.69,0.0,6.18,2.69,1,1,0,1,0.316,-31.4808392426478,-64.1415667955082,0.45,8264.44,0.702,1,2,Suburbio Popular Consolidado,Alta,<b>VILLA CORONEL OLMEDO</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 3719.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
VILLA EL LIBERTADOR,58648.0,15082.0,2096.0,13.9,26,17,9,1,21,6,145,1,0,0.257,10.979,0.346,0.44,0.17,0.17,0.36,0.0,1,1,1,1,0.055,-31.4831663693664,-64.22405825134055,7.02,8354.42,0.008,-1,4,Periferia Vulnerable,Muy Baja,<b>VILLA EL LIBERTADOR</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 58648.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
VILLA ESQUIU,834.0,224.0,18.0,8.04,4,4,0,1,7,1,0,0,0,0.269,6.727,0.0,4.8,6.656999999999986,0.0,8.39,0.0,1,1,0,1,0.7107,-31.3581731705604,-64.106364790417,3.13,266.45,0.227,1,1,Núcleo Urbano Consolidado,Muy Alta,<b>VILLA ESQUIU</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 834.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
VILLA EUCARISTICA,1404.0,366.0,6.0,1.64,3,0,3,0,0,0,9,0,2,0.261,7.248,1.0,2.14,0.0,0.0,0.0,14.25,1,0,0,0,0.1485,-31.4821048973798,-64.1788372981638,4.69,299.36,0.032,1,0,Anillo Denso Residencial,Media,<b>VILLA EUCARISTICA</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 1404.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
VILLA GENERAL URQUIZA,6010.0,1524.0,261.0,17.13,6,3,3,1,12,4,45,0,2,0.254,8.701,0.5,1.0,1.66,0.0,2.0,3.33,1,1,0,1,0.1618,-31.3909913330131,-64.2417974420032,0.88,6829.55,0.184,1,4,Periferia Vulnerable,Media,<b>VILLA GENERAL URQUIZA</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 6010.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
VILLA GRAN PARQUE,581.0,200.0,11.0,5.5,0,0,0,0,0,0,81,0,1,0.344,6.366,0.0,0.0,0.0,0.0,0.0,17.21,0,0,0,0,0.0,-31.3271029528563,-64.1616106373206,3.91,148.59,0.0,1,0,Anillo Denso Residencial,Muy Baja,<b>VILLA GRAN PARQUE</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 581.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
VILLA LA MERCED,1325.0,280.0,61.0,21.79,3,3,0,1,6,1,0,0,0,0.211,7.19,0.0,2.26,6.656999999999986,0.0,4.53,0.0,1,1,0,1,0.4629,-31.4082708450202,-64.0642238571163,0.45,2944.44,1.029,-1,4,Periferia Vulnerable,Muy Alta,<b>VILLA LA MERCED</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 1325.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
VILLA MAFEKIN,1923.0,542.0,44.0,8.12,3,3,0,0,14,3,0,0,1,0.282,7.562,0.0,1.56,0.0,0.0,7.28,5.2,1,0,0,1,0.2431,-31.4022481112785,-64.2569491260768,0.39,4930.77,0.623,1,2,Suburbio Popular Consolidado,Alta,<b>VILLA MAFEKIN</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 1923.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
VILLA MARTA,981.0,340.0,2.0,0.59,0,0,0,0,8,3,29,0,0,0.347,6.89,0.0,0.0,0.0,0.0,8.15,0.0,0,0,0,1,0.1509,-31.3608191633499,-64.2281814784385,0.14,7007.14,1.078,1,0,Anillo Denso Residencial,Media,<b>VILLA MARTA</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 981.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
VILLA MARTINEZ,3496.0,826.0,169.0,20.46,3,3,0,0,9,2,4,0,1,0.236,8.16,0.0,0.86,0.0,0.0,2.57,2.86,1,0,0,1,0.1073,-31.4160857927922,-64.2507310219899,0.37,9448.65,0.29,1,4,Periferia Vulnerable,Baja,<b>VILLA MARTINEZ</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 3496.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
VILLA PAEZ,4861.0,1428.0,105.0,7.35,7,4,3,1,12,4,140,0,1,0.294,8.489,0.429,1.44,2.06,0.0,2.47,2.06,1,1,0,1,0.2144,-31.3959348360502,-64.2060005908958,0.57,8528.07,0.376,1,2,Suburbio Popular Consolidado,Media,<b>VILLA PAEZ</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 4861.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
VILLA QUISQUIZACATE,1477.0,421.0,13.0,3.09,1,1,0,0,6,2,152,0,1,0.285,7.298,0.0,0.68,0.0,0.0,4.06,6.77,1,0,0,1,0.1224,-31.3331577606987,-64.2818486053848,0.83,1779.52,0.147,1,0,Anillo Denso Residencial,Baja,<b>VILLA QUISQUIZACATE</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 1477.0<br>Score Infra: <b style='color:#e2e8f0'>Baja</b>
VILLA RETIRO,910.0,258.0,16.0,6.2,6,3,3,0,3,2,53,0,1,0.284,6.815,0.5,4.8035,0.0,0.0,3.3,10.99,1,0,0,1,0.3944,-31.336307674505548,-64.145948137302,2.72,334.56,0.145,1,1,Núcleo Urbano Consolidado,Muy Alta,<b>VILLA RETIRO</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 910.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
VILLA REVOL,4327.0,1341.0,58.0,4.33,2,2,0,0,10,4,298,0,1,0.31,8.373,0.0,0.46,0.0,0.0,2.31,2.31,1,0,0,1,0.0747,-31.4435550254359,-64.1727065975052,0.47,9206.38,0.159,1,2,Suburbio Popular Consolidado,Muy Baja,<b>VILLA REVOL</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 4327.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Baja</b>
VILLA REVOL ANEXO,876.0,258.0,31.0,12.02,1,1,0,0,6,5,16,1,0,0.295,6.777,0.0,1.14,0.0,1.5584999999999962,6.85,0.0,1,0,1,1,0.3171,-31.4370580300058,-64.1699676689109,0.19,4610.53,1.669,1,4,Periferia Vulnerable,Alta,<b>VILLA REVOL ANEXO</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 876.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
VILLA RIVADAVIA,876.0,226.0,49.0,21.68,5,5,0,1,23,1,0,0,1,0.258,6.777,0.0,4.8035,6.656999999999986,0.0,24.0,11.42,1,1,0,1,1.0,-31.5130596771592,-64.1945915895642,0.18,4866.67,5.556,-1,1,Núcleo Urbano Consolidado,Muy Alta,<b>VILLA RIVADAVIA</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 876.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
VILLA RIVERA INDARTE,4473.0,1207.0,62.0,5.14,13,5,8,1,20,2,121,0,1,0.27,8.406,0.615,2.91,2.24,0.0,4.47,2.24,1,1,0,1,0.3595,-31.3254407068763,-64.2939456332099,2.02,2214.36,0.178,1,2,Suburbio Popular Consolidado,Muy Alta,<b>VILLA RIVERA INDARTE</b><hr>Tipología: <span style='color:#38bdf8'>Suburbio Popular Consolidado</span><br>Pob: 4473.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
VILLA SAN CARLOS,507.0,200.0,15.0,7.5,9,6,3,0,8,4,4,0,1,0.394,6.23,0.333,4.8035,0.0,0.0,15.78,19.72,1,0,0,1,0.6256,-31.4620977600299,-64.1700416939278,0.19,2668.42,3.293,1,1,Núcleo Urbano Consolidado,Muy Alta,<b>VILLA SAN CARLOS</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 507.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
VILLA SAN ISIDRO,844.0,252.0,7.0,2.78,0,0,0,0,9,3,26,0,0,0.299,6.739,0.0,0.0,0.0,0.0,10.66,0.0,0,0,0,1,0.1974,-31.4575712536414,-64.1881087347359,0.12,7033.33,1.645,1,0,Anillo Denso Residencial,Media,<b>VILLA SAN ISIDRO</b><hr>Tipología: <span style='color:#38bdf8'>Anillo Denso Residencial</span><br>Pob: 844.0<br>Score Infra: <b style='color:#e2e8f0'>Media</b>
VILLA SERRANA,1089.0,275.0,51.0,18.55,2,1,1,0,6,1,1,0,2,0.253,6.994,0.5,1.84,0.0,0.0,5.51,18.37,1,0,0,1,0.2297,-31.3301623505514,-64.2789046482414,0.18,6050.0,1.276,1,4,Periferia Vulnerable,Alta,<b>VILLA SERRANA</b><hr>Tipología: <span style='color:#38bdf8'>Periferia Vulnerable</span><br>Pob: 1089.0<br>Score Infra: <b style='color:#e2e8f0'>Alta</b>
VILLA SIBURU,1333.0,365.0,43.0,11.78,4,4,0,1,8,4,100,0,1,0.274,7.196,0.0,3.0,6.656999999999986,0.0,6.0,7.5,1,1,0,1,0.5415,-31.3956863950044,-64.2305440533676,0.47,2836.17,1.152,1,1,Núcleo Urbano Consolidado,Muy Alta,<b>VILLA SIBURU</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 1333.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
VILLA SILVANO FUNES,925.0,274.0,15.0,5.47,0,0,0,0,22,7,28,0,1,0.296,6.831,0.0,0.0,0.0,0.0,23.78,10.81,0,0,0,1,0.4404,-31.3403524658703,-64.251239453436,0.21,4404.76,2.097,1,1,Núcleo Urbano Consolidado,Muy Alta,<b>VILLA SILVANO FUNES</b><hr>Tipología: <span style='color:#38bdf8'>Núcleo Urbano Consolidado</span><br>Pob: 925.0<br>Score Infra: <b style='color:#e2e8f0'>Muy Alta</b>
