barrio,poblacion,hogares,nbi,pct_nbi,escuelas_total,escuelas_estatales,escuelas_privadas,dispensarios_municipales,paradas_colectivo,lineas_colectivo,luminarias_reportes,comisarias,centros_vecinales,hogares_por_poblacion,poblacion_log,pct_escuelas_privadas,escuelas_por_1000_hab,dispensarios_por_10000_hab,comisarias_por_10000_hab,paradas_por_1000_hab,centros_vecinales_por_10000_hab,tiene_escuela,tiene_dispensario,tiene_comisaria,tiene_transporte,infraestructura_score,area_barrio_km2,densidad_poblacional,densidad_hogares,infraestructura_por_km2,educacion_ratio_publico_privado,centroide_lat,centroide_lon,cluster_barrio,cluster_descripcion,categoria_infraestructura,tooltip_barrio,servicios_basicos_score,infraestructura_por_habitante,ranking_infraestructura,percentil_infraestructura
QUINTAS DE ARGUELLO,649.0,205.0,2.0,0.98,7,5,2,0,10,3,0,1,1,0.316,6.477,0.286,4.8035,0.0,1.5584999999999962,15.41,15.41,1,0,1,1,0.7298,0.08,8112.5,2562.5,9.122,2.0,-31.3400189964185,-64.2713056429599,0,Tipo A (Infr 0.57 - NBI 4.5%),Muy Alta,<b>QUINTAS DE ARGUELLO</b><br>Pob: 649.0<br>Score: 0.73 (Muy Alta),0.67,11.245,13,97.6
QUINTAS DE FLORES,500.0,200.0,0.0,0.0,0,0,0,0,10,1,5,0,0,0.4,6.217,0.0,0.0,0.0,0.0,20.0,0.0,0,0,0,1,0.3704,0.23,2173.91,869.57,1.61,1.0,-31.4894148301706,-64.1636669610672,3,Tipo D (Infr 0.40 - NBI 2.8%),Muy Alta,<b>QUINTAS DE FLORES</b><br>Pob: 500.0<br>Score: 0.37 (Muy Alta),0.33,7.408,90,81.8
QUINTAS DE ITALIA,500.0,200.0,3.0,1.5,0,0,0,0,0,0,52,0,0,0.4,6.217,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.41,1219.51,487.8,0.0,1.0,-31.4979842970964,-64.177191210219,1,Tipo B (Infr 0.14 - NBI 3.0%),Muy Baja,<b>QUINTAS DE ITALIA</b><br>Pob: 500.0<br>Score: 0.00 (Muy Baja),0.0,0.0,469,2.7
QUINTAS DE SAN JORGE,1537.0,340.0,46.0,13.53,1,1,0,1,4,2,28,0,2,0.221,7.338,0.0,0.65,6.51,0.0,2.6,13.01,1,1,0,1,0.3106,0.09,17077.78,3777.78,3.451,2.0,-31.3740431522688,-64.1306408255164,2,Tipo C (Infr 0.16 - NBI 14.4%),Alta,<b>QUINTAS DE SAN JORGE</b><br>Pob: 1537.0<br>Score: 0.31 (Alta),1.0,2.0208,123,75.3
RAMON J CARCANO,2031.0,532.0,50.0,9.4,3,3,0,0,6,4,44,0,1,0.262,7.617,0.0,1.48,0.0,0.0,2.95,4.92,1,0,0,1,0.1573,1.5,1354.0,354.67,0.105,4.0,-31.463692802931,-64.1376703606332,1,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>RAMON J CARCANO</b><br>Pob: 2031.0<br>Score: 0.16 (Media),0.67,0.7745,275,44.5
RECREO DEL NORTE,2032.0,487.0,61.0,12.53,0,0,0,0,0,0,15,0,0,0.24,7.617,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.5,4064.0,974.0,0.0,1.0,-31.3123539634767,-64.167325622174,2,Tipo C (Infr 0.16 - NBI 14.4%),Muy Baja,<b>RECREO DEL NORTE</b><br>Pob: 2032.0<br>Score: 0.00 (Muy Baja),0.0,0.0,469,2.7
REMEDIOS DE ESCALADA,4565.0,1256.0,150.0,11.94,7,7,0,0,0,0,17,0,1,0.275,8.426,0.0,1.53,0.0,0.0,0.0,2.19,1,0,0,0,0.1062,2.44,1870.9,514.75,0.044,8.0,-31.3421300238043,-64.1869920177232,2,Tipo C (Infr 0.16 - NBI 14.4%),Baja,<b>REMEDIOS DE ESCALADA</b><br>Pob: 4565.0<br>Score: 0.11 (Baja),0.33,0.2326,363,26.7
RENACIMIENTO,2927.0,699.0,71.0,10.16,1,1,0,0,13,1,2,0,1,0.239,7.982,0.0,0.34,0.0,0.0,4.44,3.42,1,0,0,1,0.1058,0.26,11257.69,2688.46,0.407,2.0,-31.4183241408712,-64.1212770221383,2,Tipo C (Infr 0.16 - NBI 14.4%),Baja,<b>RENACIMIENTO</b><br>Pob: 2927.0<br>Score: 0.11 (Baja),0.67,0.3615,365,26.3
RENE FAVALORO,1012.0,296.0,1.0,0.34,3,3,0,0,5,1,267,0,1,0.292,6.921,0.0,2.96,0.0,0.0,4.94,9.88,1,0,0,1,0.2969,0.11,9200.0,2690.91,2.699,4.0,-31.4091999467218,-64.2319102857693,1,Tipo B (Infr 0.14 - NBI 3.0%),Alta,<b>RENE FAVALORO</b><br>Pob: 1012.0<br>Score: 0.30 (Alta),0.67,2.9338,131,73.7
RENE FAVALORO II,1536.0,470.0,9.0,1.91,0,0,0,0,4,2,0,0,1,0.306,7.338,0.0,0.0,0.0,0.0,2.6,6.51,0,0,0,1,0.0481,0.16,9600.0,2937.5,0.301,1.0,-31.4488242294769,-64.2361423987957,1,Tipo B (Infr 0.14 - NBI 3.0%),Muy Baja,<b>RENE FAVALORO II</b><br>Pob: 1536.0<br>Score: 0.05 (Muy Baja),0.33,0.3132,436,11.9
RES CHATEAU CARRERAS CO VI CO,500.0,200.0,0.0,0.0,0,0,0,0,5,2,0,0,0,0.4,6.217,0.0,0.0,0.0,0.0,10.0,0.0,0,0,0,1,0.1852,0.04,12500.0,5000.0,4.63,1.0,-31.3911227810288,-64.2625812057562,1,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>RES CHATEAU CARRERAS CO VI CO</b><br>Pob: 500.0<br>Score: 0.19 (Media),0.33,3.704,237,52.0
RESIDENCIAL AMERICA,6874.0,2183.0,50.0,2.29,6,3,3,0,13,4,64,1,1,0.318,8.836,0.5,0.87,0.0,1.45,1.89,1.45,1,0,1,1,0.1987,0.85,8087.06,2568.24,0.234,1.0,-31.3823716514569,-64.1618882993704,1,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>RESIDENCIAL AMERICA</b><br>Pob: 6874.0<br>Score: 0.20 (Media),0.67,0.2891,221,55.5
RESIDENCIAL ARAGON,1719.0,432.0,55.0,12.73,0,0,0,0,5,1,5,0,0,0.251,7.45,0.0,0.0,0.0,0.0,2.91,0.0,0,0,0,1,0.0539,0.14,12278.57,3085.71,0.385,1.0,-31.3715261997823,-64.1307766978515,2,Tipo C (Infr 0.16 - NBI 14.4%),Muy Baja,<b>RESIDENCIAL ARAGON</b><br>Pob: 1719.0<br>Score: 0.05 (Muy Baja),0.33,0.3136,433,12.4
RESIDENCIAL OLIVOS,971.0,311.0,4.0,1.29,1,1,0,0,3,3,118,0,1,0.32,6.879,0.0,1.03,0.0,0.0,3.09,10.3,1,0,0,1,0.1287,0.2,4855.0,1555.0,0.644,2.0,-31.4327587703916,-64.2106558663057,1,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>RESIDENCIAL OLIVOS</b><br>Pob: 971.0<br>Score: 0.13 (Baja),0.67,1.3254,319,35.6
RESIDENCIAL SAN CARLOS,2868.0,908.0,17.0,1.87,0,0,0,0,11,7,672,2,0,0.317,7.962,0.0,0.0,0.0,1.5584999999999962,3.84,0.0,0,0,1,1,0.1822,0.44,6518.18,2063.64,0.414,1.0,-31.4440185024215,-64.1657393867709,1,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>RESIDENCIAL SAN CARLOS</b><br>Pob: 2868.0<br>Score: 0.18 (Media),0.33,0.6353,241,51.4
RESIDENCIAL SAN JORGE,2240.0,584.0,72.0,12.33,2,2,0,0,1,1,31,0,1,0.261,7.715,0.0,0.89,0.0,0.0,0.45,4.46,1,0,0,1,0.0701,0.1,22400.0,5840.0,0.701,3.0,-31.3688561270228,-64.12982377053319,2,Tipo C (Infr 0.16 - NBI 14.4%),Muy Baja,<b>RESIDENCIAL SAN JORGE</b><br>Pob: 2240.0<br>Score: 0.07 (Muy Baja),0.67,0.3129,419,15.4
RESIDENCIAL SAN ROQUE,13559.0,3398.0,501.0,14.74,8,8,0,1,12,2,90,0,2,0.251,9.515,0.0,0.59,0.74,0.0,0.89,1.48,1,1,0,1,0.0821,1.57,8636.31,2164.33,0.052,9.0,-31.4270382314086,-64.2472947834154,2,Tipo C (Infr 0.16 - NBI 14.4%),Muy Baja,<b>RESIDENCIAL SAN ROQUE</b><br>Pob: 13559.0<br>Score: 0.08 (Muy Baja),1.0,0.0606,397,19.8
RESIDENCIAL SANTA ANA,1547.0,474.0,13.0,2.74,0,0,0,0,17,6,0,0,1,0.306,7.345,0.0,0.0,0.0,0.0,10.99,6.46,0,0,0,1,0.2035,0.29,5334.48,1634.48,0.702,1.0,-31.4238461538475,-64.2149551539217,1,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>RESIDENCIAL SANTA ANA</b><br>Pob: 1547.0<br>Score: 0.20 (Media),0.33,1.3154,217,56.3
RESIDENCIAL SANTA ROSA,2741.0,713.0,43.0,6.03,6,4,2,0,7,2,0,0,1,0.26,7.916,0.333,2.19,0.0,0.0,2.55,3.65,1,0,0,1,0.1992,0.28,9789.29,2546.43,0.711,1.67,-31.4776887498821,-64.2053354654748,1,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>RESIDENCIAL SANTA ROSA</b><br>Pob: 2741.0<br>Score: 0.20 (Media),0.67,0.7267,220,55.7
RESIDENCIAL SUD,947.0,282.0,5.0,1.77,1,1,0,0,39,10,30,0,1,0.298,6.854,0.0,1.06,0.0,0.0,24.0,10.56,1,0,0,1,0.518,0.19,4984.21,1484.21,2.726,2.0,-31.4663754728897,-64.2254447512096,3,Tipo D (Infr 0.40 - NBI 2.8%),Muy Alta,<b>RESIDENCIAL SUD</b><br>Pob: 947.0<br>Score: 0.52 (Muy Alta),0.67,5.4699,44,91.2
RESIDENCIAL VELEZ SARSFIELD,3161.0,1013.0,6.0,0.59,2,2,0,0,14,5,372,0,1,0.32,8.059,0.0,0.63,0.0,0.0,4.43,3.16,1,0,0,1,0.1258,0.46,6871.74,2202.17,0.273,3.0,-31.4488841804524,-64.2091247187554,1,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>RESIDENCIAL VELEZ SARSFIELD</b><br>Pob: 3161.0<br>Score: 0.13 (Baja),0.67,0.398,322,35.0
RIVADAVIA,3105.0,1064.0,25.0,2.35,0,0,0,0,14,11,37,0,1,0.343,8.041,0.0,0.0,0.0,0.0,4.51,3.22,0,0,0,1,0.0835,0.34,9132.35,3129.41,0.246,1.0,-31.432367391206,-64.1487458501079,1,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>RIVADAVIA</b><br>Pob: 3105.0<br>Score: 0.08 (Baja),0.33,0.2689,393,20.5
RIVERA INDARTE,1742.0,517.0,23.0,4.45,0,0,0,0,6,2,301,0,1,0.297,7.463,0.0,0.0,0.0,0.0,3.44,5.74,0,0,0,1,0.0637,1.08,1612.96,478.7,0.059,1.0,-31.333982397703,-64.296330832545,1,Tipo B (Infr 0.14 - NBI 3.0%),Muy Baja,<b>RIVERA INDARTE</b><br>Pob: 1742.0<br>Score: 0.06 (Muy Baja),0.33,0.3657,427,13.7
ROCIO,500.0,200.0,0.0,0.0,0,0,0,0,3,1,0,0,1,0.4,6.217,0.0,0.0,0.0,0.0,6.0,20.0,0,0,0,1,0.1111,0.0,0.0,0.0,0.0,1.0,-31.3681724782991,-64.28048692984187,1,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>ROCIO</b><br>Pob: 500.0<br>Score: 0.11 (Baja),0.33,2.222,347,29.1
ROCIO DEL SUR,500.0,200.0,0.0,0.0,0,0,0,0,4,1,0,0,0,0.4,6.217,0.0,0.0,0.0,0.0,8.0,0.0,0,0,0,1,0.1481,0.06,8333.33,3333.33,2.468,1.0,-31.4868760584956,-64.1912693028927,1,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>ROCIO DEL SUR</b><br>Pob: 500.0<br>Score: 0.15 (Media),0.33,2.962,288,41.2
ROGELIO MARTINEZ,1204.0,390.0,3.0,0.77,9,9,0,0,12,7,13,0,1,0.324,7.094,0.0,4.8035,0.0,0.0,9.97,8.31,1,0,0,1,0.518,0.32,3762.5,1218.75,1.619,10.0,-31.4382346065369,-64.1782006713031,0,Tipo A (Infr 0.57 - NBI 4.5%),Muy Alta,<b>ROGELIO MARTINEZ</b><br>Pob: 1204.0<br>Score: 0.52 (Muy Alta),0.67,4.3023,44,91.2
ROSEDAL,2314.0,755.0,6.0,0.79,2,2,0,0,1,1,186,0,2,0.326,7.747,0.0,0.86,0.0,0.0,0.43,8.64,1,0,0,1,0.0676,0.34,6805.88,2220.59,0.199,3.0,-31.4339776305225,-64.2262394291001,1,Tipo B (Infr 0.14 - NBI 3.0%),Muy Baja,<b>ROSEDAL</b><br>Pob: 2314.0<br>Score: 0.07 (Muy Baja),0.67,0.2921,423,14.6
ROSEDAL ANEXO,916.0,288.0,6.0,2.08,3,3,0,0,5,3,0,0,2,0.314,6.821,0.0,3.28,0.0,0.0,5.46,21.83,1,0,0,1,0.3287,0.14,6542.86,2057.14,2.348,4.0,-31.4394090528371,-64.2285738840511,0,Tipo A (Infr 0.57 - NBI 4.5%),Alta,<b>ROSEDAL ANEXO</b><br>Pob: 916.0<br>Score: 0.33 (Alta),0.67,3.5884,114,77.1
SACHI,1053.0,255.0,28.0,10.98,2,2,0,0,10,2,2,0,1,0.242,6.96,0.0,1.9,0.0,0.0,9.5,9.5,1,0,0,1,0.3078,0.15,7020.0,1700.0,2.052,3.0,-31.4537288140298,-64.2663075456171,2,Tipo C (Infr 0.16 - NBI 14.4%),Alta,<b>SACHI</b><br>Pob: 1053.0<br>Score: 0.31 (Alta),0.67,2.9231,124,75.1
SAN ANTONIO,500.0,200.0,4.0,2.0,0,0,0,0,11,2,2,0,1,0.4,6.217,0.0,0.0,0.0,0.0,22.0,20.0,0,0,0,1,0.4074,0.2,2500.0,1000.0,2.037,1.0,-31.4744328449938,-64.1905169218078,3,Tipo D (Infr 0.40 - NBI 2.8%),Muy Alta,<b>SAN ANTONIO</b><br>Pob: 500.0<br>Score: 0.41 (Muy Alta),0.33,8.148,75,84.9
SAN CAYETANO,500.0,200.0,6.0,3.0,0,0,0,0,9,9,14,0,0,0.4,6.217,0.0,0.0,0.0,0.0,18.0,0.0,0,0,0,1,0.3333,0.05,10000.0,4000.0,6.666,1.0,-31.4366816283972,-64.1435193646877,3,Tipo D (Infr 0.40 - NBI 2.8%),Alta,<b>SAN CAYETANO</b><br>Pob: 500.0<br>Score: 0.33 (Alta),0.33,6.666,108,78.0
SAN DANIEL,1359.0,455.0,13.0,2.86,0,0,0,1,8,11,158,0,1,0.335,7.215,0.0,0.0,6.656999999999986,0.0,5.89,7.36,0,1,0,1,0.3313,0.2,6795.0,2275.0,1.656,1.0,-31.4489648668651,-64.2027069336836,1,Tipo B (Infr 0.14 - NBI 3.0%),Alta,<b>SAN DANIEL</b><br>Pob: 1359.0<br>Score: 0.33 (Alta),0.67,2.4378,113,77.3
SAN FELIPE,2553.0,667.0,44.0,6.6,5,5,0,0,4,3,20,0,1,0.261,7.845,0.0,1.96,0.0,0.0,1.57,3.92,1,0,0,1,0.1651,0.8,3191.25,833.75,0.206,6.0,-31.4567629225238,-64.136040573816,1,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>SAN FELIPE</b><br>Pob: 2553.0<br>Score: 0.17 (Media),0.67,0.6467,261,47.2
SAN FERNANDO,4094.0,1612.0,65.0,4.03,4,2,2,0,9,4,246,0,0,0.394,8.318,0.5,0.98,0.0,0.0,2.2,0.0,1,0,0,1,0.1087,0.52,7873.08,3100.0,0.209,1.0,-31.4475771620013,-64.1904852101721,1,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>SAN FERNANDO</b><br>Pob: 4094.0<br>Score: 0.11 (Baja),0.67,0.2655,358,27.6
SAN FRANCISCO,1123.0,362.0,2.0,0.55,1,1,0,0,6,4,133,0,0,0.322,7.025,0.0,0.89,0.0,0.0,5.34,0.0,1,0,0,1,0.1606,0.26,4319.23,1392.31,0.618,2.0,-31.4261196823107,-64.2113739415651,1,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>SAN FRANCISCO</b><br>Pob: 1123.0<br>Score: 0.16 (Media),0.67,1.4301,271,45.3
SAN IGNACIO,2787.0,755.0,82.0,10.86,1,1,0,0,17,3,181,0,1,0.271,7.933,0.0,0.36,0.0,0.0,6.1,3.59,1,0,0,1,0.1379,0.49,5687.76,1540.82,0.281,2.0,-31.3901313573677,-64.2483281769605,2,Tipo C (Infr 0.16 - NBI 14.4%),Baja,<b>SAN IGNACIO</b><br>Pob: 2787.0<br>Score: 0.14 (Baja),0.67,0.4948,308,37.9
SAN JAVIER,1637.0,413.0,36.0,8.72,2,2,0,0,7,1,10,0,0,0.252,7.401,0.0,1.22,0.0,0.0,4.28,0.0,1,0,0,1,0.1639,1.17,1399.15,352.99,0.14,3.0,-31.4556731937559,-64.1016938389538,1,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>SAN JAVIER</b><br>Pob: 1637.0<br>Score: 0.16 (Media),0.67,1.0012,268,46.0
SAN JOSE,548.0,200.0,2.0,1.0,1,1,0,0,15,4,146,0,1,0.365,6.308,0.0,1.82,0.0,0.0,24.0,18.25,1,0,0,1,0.5707,0.14,3914.29,1428.57,4.076,2.0,-31.3396643850959,-64.2892805257168,3,Tipo D (Infr 0.40 - NBI 2.8%),Muy Alta,<b>SAN JOSE</b><br>Pob: 548.0<br>Score: 0.57 (Muy Alta),0.67,10.4142,34,93.3
SAN LORENZO,1988.0,618.0,17.0,2.75,2,2,0,1,27,8,61,0,1,0.311,7.595,0.0,1.01,5.03,0.0,13.58,5.03,1,1,0,1,0.4895,0.36,5522.22,1716.67,1.36,3.0,-31.4555850114127,-64.1104826929887,3,Tipo D (Infr 0.40 - NBI 2.8%),Muy Alta,<b>SAN LORENZO</b><br>Pob: 1988.0<br>Score: 0.49 (Muy Alta),1.0,2.4623,49,90.3
SAN LORENZO NORTE,500.0,200.0,5.0,2.5,0,0,0,0,4,2,47,0,1,0.4,6.217,0.0,0.0,0.0,0.0,8.0,20.0,0,0,0,1,0.1481,0.05,10000.0,4000.0,2.962,1.0,-31.375034879287,-64.2167246301229,1,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>SAN LORENZO NORTE</b><br>Pob: 500.0<br>Score: 0.15 (Media),0.33,2.962,288,41.2
SAN LUIS DE FRANCIA,500.0,200.0,4.0,2.0,1,1,0,0,6,1,19,0,0,0.4,6.217,0.0,2.0,0.0,0.0,12.0,0.0,1,0,0,1,0.361,0.07,7142.86,2857.14,5.157,2.0,-31.480037185052,-64.2537276188054,3,Tipo D (Infr 0.40 - NBI 2.8%),Muy Alta,<b>SAN LUIS DE FRANCIA</b><br>Pob: 500.0<br>Score: 0.36 (Muy Alta),0.67,7.22,96,80.8
SAN MARCELO,500.0,200.0,0.0,0.0,0,0,0,0,14,11,8,0,0,0.4,6.217,0.0,0.0,0.0,0.0,24.0,0.0,0,0,0,1,0.4444,0.09,5555.56,2222.22,4.938,1.0,-31.3625836463826,-64.2356214056744,3,Tipo D (Infr 0.40 - NBI 2.8%),Muy Alta,<b>SAN MARCELO</b><br>Pob: 500.0<br>Score: 0.44 (Muy Alta),0.33,8.888,59,87.4
SAN MARTIN,13157.0,4358.0,207.0,4.75,21,13,8,1,19,5,728,0,0,0.331,9.485,0.381,1.6,0.76,0.0,1.44,0.0,1,1,0,1,0.1631,1.45,9073.79,3005.52,0.112,1.56,-31.3938093272891,-64.196540458099,1,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>SAN MARTIN</b><br>Pob: 13157.0<br>Score: 0.16 (Media),1.0,0.124,269,45.7
SAN MARTIN ANEXO,3153.0,1078.0,37.0,3.43,0,0,0,0,12,3,152,0,0,0.342,8.056,0.0,0.0,0.0,0.0,3.81,0.0,0,0,0,1,0.0706,0.34,9273.53,3170.59,0.208,1.0,-31.3810124729714,-64.2031139721542,1,Tipo B (Infr 0.14 - NBI 3.0%),Muy Baja,<b>SAN MARTIN ANEXO</b><br>Pob: 3153.0<br>Score: 0.07 (Muy Baja),0.33,0.2239,417,15.8
SAN MARTIN NORTE,1945.0,560.0,34.0,6.07,0,0,0,1,13,7,110,0,0,0.288,7.574,0.0,0.0,5.14,0.0,6.68,0.0,0,1,0,1,0.2953,0.23,8456.52,2434.78,1.284,1.0,-31.3727739384295,-64.2025244371434,1,Tipo B (Infr 0.14 - NBI 3.0%),Alta,<b>SAN MARTIN NORTE</b><br>Pob: 1945.0<br>Score: 0.30 (Alta),0.67,1.5183,138,72.3
SAN NICOLAS,2063.0,596.0,44.0,7.38,0,0,0,0,7,2,193,0,1,0.289,7.632,0.0,0.0,0.0,0.0,3.39,4.85,0,0,0,1,0.0628,0.22,9377.27,2709.09,0.285,1.0,-31.3806758446016,-64.1513078024304,1,Tipo B (Infr 0.14 - NBI 3.0%),Muy Baja,<b>SAN NICOLAS</b><br>Pob: 2063.0<br>Score: 0.06 (Muy Baja),0.33,0.3044,429,13.4
SAN PABLO,2190.0,672.0,25.0,3.72,0,0,0,0,15,6,69,0,1,0.307,7.692,0.0,0.0,0.0,0.0,6.85,4.57,0,0,0,1,0.1269,0.28,7821.43,2400.0,0.453,1.0,-31.4442248614309,-64.1609205677274,1,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>SAN PABLO</b><br>Pob: 2190.0<br>Score: 0.13 (Baja),0.33,0.5795,320,35.3
SAN PEDRO NOLASCO,982.0,265.0,26.0,9.81,1,1,0,0,9,1,15,0,2,0.27,6.891,0.0,1.02,0.0,0.0,9.16,20.37,1,0,0,1,0.2404,0.41,2395.12,646.34,0.586,2.0,-31.466073357489,-64.2402160055799,1,Tipo B (Infr 0.14 - NBI 3.0%),Alta,<b>SAN PEDRO NOLASCO</b><br>Pob: 982.0<br>Score: 0.24 (Alta),0.67,2.4481,176,64.6
SAN RAFAEL,5172.0,1698.0,20.0,1.18,5,2,3,0,9,2,252,0,0,0.328,8.551,0.6,0.97,0.0,0.0,1.74,0.0,1,0,0,1,0.0995,0.65,7956.92,2612.31,0.153,0.75,-31.4254002097623,-64.2219912910859,1,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>SAN RAFAEL</b><br>Pob: 5172.0<br>Score: 0.10 (Baja),0.67,0.1924,377,23.9
SAN RAMON,500.0,200.0,11.0,5.5,3,3,0,0,3,1,0,0,0,0.4,6.217,0.0,4.8035,0.0,0.0,6.0,0.0,1,0,0,1,0.4444,1.06,471.7,188.68,0.419,4.0,-31.3408780235715,-64.1007723274352,0,Tipo A (Infr 0.57 - NBI 4.5%),Muy Alta,<b>SAN RAMON</b><br>Pob: 500.0<br>Score: 0.44 (Muy Alta),0.67,8.888,59,87.4
SAN SALVADOR,2101.0,648.0,4.0,0.62,0,0,0,0,16,9,339,0,1,0.308,7.651,0.0,0.0,0.0,0.0,7.62,4.76,0,0,0,1,0.1411,0.34,6179.41,1905.88,0.415,1.0,-31.4009400687718,-64.2323869269285,1,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>SAN SALVADOR</b><br>Pob: 2101.0<br>Score: 0.14 (Baja),0.33,0.6716,304,38.7
SAN VICENTE,18145.0,5733.0,291.0,5.08,34,23,11,0,42,9,272,1,1,0.316,9.806,0.324,1.87,0.0,0.55,2.31,0.55,1,0,1,1,0.2118,2.6,6978.85,2205.0,0.081,2.0,-31.4243205159937,-64.1539750599537,4,Tipo E (Infr 0.11 - NBI 5.5%),Media,<b>SAN VICENTE</b><br>Pob: 18145.0<br>Score: 0.21 (Media),0.67,0.1167,210,57.7
SANTA CECILIA,1089.0,317.0,40.0,12.62,2,2,0,0,7,3,40,0,1,0.291,6.994,0.0,1.84,0.0,0.0,6.43,9.18,1,0,0,1,0.2468,0.13,8376.92,2438.46,1.898,3.0,-31.3576320292659,-64.2277242696327,2,Tipo C (Infr 0.16 - NBI 14.4%),Alta,<b>SANTA CECILIA</b><br>Pob: 1089.0<br>Score: 0.25 (Alta),0.67,2.2663,170,65.8
SANTA CLARA DE ASIS,1839.0,481.0,8.0,1.66,3,0,3,0,8,2,200,0,1,0.262,7.518,1.0,1.63,0.0,0.0,4.35,5.44,1,0,0,1,0.1937,0.2,9195.0,2405.0,0.968,0.25,-31.3807288135085,-64.1407980125362,1,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>SANTA CLARA DE ASIS</b><br>Pob: 1839.0<br>Score: 0.19 (Media),0.67,1.0533,228,54.0
SANTA ISABEL ANEXO,1361.0,328.0,24.0,7.32,2,0,2,0,8,2,0,0,0,0.241,7.217,1.0,1.47,0.0,0.0,5.88,0.0,1,0,0,1,0.2109,0.18,7561.11,1822.22,1.172,0.33,-31.4762535311804,-64.246541585744,1,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>SANTA ISABEL ANEXO</b><br>Pob: 1361.0<br>Score: 0.21 (Media),0.67,1.5496,211,57.5
SANTA ISABEL SECCION 1,3583.0,1013.0,45.0,4.44,0,0,0,1,13,6,0,0,1,0.283,8.184,0.0,0.0,2.79,0.0,3.63,2.79,0,1,0,1,0.1604,0.79,4535.44,1282.28,0.203,1.0,-31.4706991572602,-64.2324062857146,1,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>SANTA ISABEL SECCION 1</b><br>Pob: 3583.0<br>Score: 0.16 (Media),0.67,0.4477,272,45.1
SANTA ISABEL SECCION 2,6113.0,1748.0,100.0,5.72,0,0,0,1,19,5,0,0,1,0.286,8.718,0.0,0.0,1.64,0.0,3.11,1.64,0,1,0,1,0.1123,0.89,6868.54,1964.04,0.126,1.0,-31.4765694987008,-64.2314214735328,1,Tipo B (Infr 0.14 - NBI 3.0%),Baja,<b>SANTA ISABEL SECCION 2</b><br>Pob: 6113.0<br>Score: 0.11 (Baja),0.67,0.1837,342,31.0
SANTA ISABEL SECCION 3,4047.0,1071.0,51.0,4.76,12,8,4,0,14,3,102,0,2,0.265,8.306,0.333,2.97,0.0,0.0,3.46,4.94,1,0,0,1,0.2702,0.49,8259.18,2185.71,0.551,1.8,-31.4780759649089,-64.2417721699096,1,Tipo B (Infr 0.14 - NBI 3.0%),Alta,<b>SANTA ISABEL SECCION 3</b><br>Pob: 4047.0<br>Score: 0.27 (Alta),0.67,0.6677,150,69.8
SANTA RITA,1145.0,395.0,13.0,3.29,1,1,0,1,14,5,247,0,0,0.345,7.044,0.0,0.87,6.656999999999986,0.0,12.23,0.0,1,1,0,1,0.5091,0.16,7156.25,2468.75,3.182,2.0,-31.4475111531909,-64.1726932933092,3,Tipo D (Infr 0.40 - NBI 2.8%),Muy Alta,<b>SANTA RITA</b><br>Pob: 1145.0<br>Score: 0.51 (Muy Alta),1.0,4.4463,47,90.7
SARGENTO CABRAL,3597.0,1060.0,78.0,7.36,1,1,0,1,9,4,34,0,1,0.295,8.188,0.0,0.28,2.78,0.0,2.5,2.78,1,1,0,1,0.1585,0.36,9991.67,2944.44,0.44,2.0,-31.3761553934638,-64.1930039660383,1,Tipo B (Infr 0.14 - NBI 3.0%),Media,<b>SARGENTO CABRAL</b><br>Pob: 3597.0<br>Score: 0.16 (Media),1.0,0.4406,274,44.7
SARMIENTO,2507.0,785.0,17.0,2.17,5,3,2,0,12,8,23,0,1,0.313,7.827,0.4,1.99,0.0,0.0,4.79,3.99,1,0,0,1,0.2268,0.3,8356.67,2616.67,0.756,1.33,-31.4301438218054,-64.1542666069568,1,Tipo B (Infr 0.14 - NBI 3.0%),Alta,<b>SARMIENTO</b><br>Pob: 2507.0<br>Score: 0.23 (Alta),0.67,0.9047,193,61.1
