stop_id,stop_name,stop_lat,stop_lon,barrio_asignado
C5551,Talacasto 5899,-31.435195,-64.110031,VILLA BUSTOS
C5540,Ramos Mejia 1898,-31.431872,-64.123399,EMPALME
C5171,Bulevar Chacabuco 423,-31.42229115377798,-64.18218255043031,GUEMES
C5512,Avenida Armada Argentina 793,-31.458654,-64.211215,CABO FARINA
p26_ida_c,Juan Larrea 1718,-31.416294,-64.160274,YAPEYU
C5379,Río de la Plata 1021,-31.421719,-64.12885,ACOSTA
C5369,Callao 1048,-31.422186,-64.120744,COLONIA LOLA
C5357,Alejo Bruix 5266,-31.426507,-64.118555,COLONIA LOLA
C5347,Argandoña 4860,-31.421865,-64.123721,RENACIMIENTO
C5337,Estados Unidos 3960,-31.423536,-64.13401,ACOSTA
C5328,Obispo Maldonado 2058,-31.418331,-64.156723,YAPEYU
C5410,Avenida Duarte Quirós 4672,-31.399954,-64.24235,LAS VIOLETAS
C4699,Concejal Felipe Belardinelli 3127,-31.447209,-64.194102,LAS FLORES
C5264,Avenida Duarte Quirós 3141,-31.406936,-64.224406,ALBERDI
C5254,Avenida Don Bosco 4851,-31.403837,-64.247586,LAS VIOLETAS
C5236,Hornero S/N,-31.38545162319993,-64.2608141899109,PARQUE DON BOSCO
C5212,La Rioja 6395,-31.386945,-64.258969,COLINAS DEL CERRO
C5200,Avenida Don Bosco 5288,-31.400934,-64.253411,LOS ROBLES
C5187,Avenida Duarte Quirós 3288,-31.406259,-64.225929,QUINTA SANTA ANA
C5177,Avenida Duarte Quirós 1180,-31.414646,-64.200904,URQUIZA
C5580,República Popular China S/N,-31.371126,-64.276977,PARQUE DON BOSCO
C5068,Avenida Pablo Ardizzo 6890,-31.388163,-64.271114,PARQUE DON BOSCO
C5054,Avenida Colón 4558,-31.396401,-64.238927,VILLA SIBURU
C5031,Agustín Garzón 1283,-31.424264,-64.167978,CRISOL SUD
C5021,Yapeyú 1298,-31.422959,-64.152212,YAPEYU
C5012,López y Planes 4351,-31.422428,-64.129493,ACOSTA
C5002,Alejo Bruix 5758,-31.426365,-64.112381,COLONIA LOLA
C5137,Estados Unidos 5772,-31.423523,-64.11229,COLONIA LOLA
C5100,Avenida Colón 2563,-31.404033,-64.215678,ALBERDI
C9016,Avenida 11 de Septiembre 5223,-31.473429,-64.147754,VILLA CORONEL OLMEDO
C6260,Urquiza 1792,-31.394427,-64.186614,SAN MARTIN
C6214,Atlántida 2199,-31.478383,-64.245461,PARQUE FUTURA
C5592,Cayetano Silva 809,-31.396639,-64.216847,VILLA PAEZ
C6278,Avenida Armada Argentina 2731,-31.479893,-64.239491,PARQUE FUTURA
C6137,Avenida Naciones Unidas 877,-31.441333,-64.206735,FERRER
C6039,Adelia de Olmos 291,-31.340928213047064,-64.1789746284485,REMEDIOS DE ESCALADA
C6015,Avenida Juan B. Justo 9729,-31.310858,-64.175992,GUINAZU
C6178,Del Cultrún S/N,-31.308576,-64.17714,GUINAZU
C6006,Mayor Fernando Juan Casado 1957,-31.46921,-64.231943,CONGRESO
C7328,Alto Alegre 953,-31.413675,-64.263781,PARQUE REPUBLICA
C7319,Avenida Santa Ana 3283,-31.413048,-64.228059,QUINTA SANTA ANA
C718,Avenida General Paz 651,-31.408085426729848,-64.18380260467531,URQUIZA
p11_ida_a1,Urquiza 2329,-31.388346,-64.185246,SAN MARTIN
p1_ida_a,Nicolás Avellaneda 4532,-31.364686,-64.186863,HIPOLITO IRIGOYEN
C5707,Estanislao Learte 129,-31.411753,-64.136113,MALDONADO
C9326,Juan Hauling 5650,-31.384179,-64.250783,COLINAS DEL CERRO
C5699,Blas Parera 3935,-31.414582,-64.132304,MALDONADO
C5691,Obispo Castellano 625,-31.416844,-64.139396,MALDONADO
C5605,Igualdad 4787,-31.390603,-64.239056,VILLA SIBURU
C5595,Humberto Primo 3372,-31.397907,-64.223451,VILLA SIBURU
C5584,Doctor Silvestre Remonda 386,-31.403759,-64.20945,ALBERDI
C5569,Guandacol 2008,-31.433309,-64.127101,EMPALME
C6269,Viña del Mar 3792,-31.453835,-64.202664,LAS FLORES
C5465,Corrientes 2425,-31.426159,-64.153075,YAPEYU
C5455,Centeno 3795,-31.431364,-64.136671,ACOSTA
C5437,Tinogasta 5714,-31.437282,-64.112048,VILLA BUSTOS
C5549,Tinogasta 5689,-31.437236,-64.112391,VILLA BUSTOS
C5536,Agustín Garzón 4580,-31.427011,-64.127047,ACOSTA
C6306,Viña del Mar 3721,-31.45303,-64.202331,LAS FLORES
C5515,Borneo 273,-31.46432346784384,-64.20620441436769,CABO FARINA
C5382,Pasaje Sáenz Peña 4254,-31.418661,-64.130614,MALDONADO
C5372,Callao 542,-31.416834,-64.120626,RENACIMIENTO
C5407,Santa Rosa 3398,-31.39983,-64.224427,VILLA SIBURU
C5349,Mario Bravo 855,-31.419943,-64.121919,RENACIMIENTO
C5338,Martín Cartechini 1149,-31.422964,-64.133458,ACOSTA
5327,Alejandro Carbó 1774,-31.417549,-64.159657,YAPEYU
C5317,Avenida Duarte Quirós 4738,-31.399784,-64.242956,LAS VIOLETAS
C8473,Concejal Felipe Belardinelli 2801,-31.443612,-64.1934,LAS FLORES
C5263,Avenida Duarte Quirós 3337,-31.406204,-64.226541,QUINTA SANTA ANA
C5253,Avenida Don Bosco 5062,-31.402719,-64.249694,LAS VIOLETAS
C5230,Avenida Carlos Federico Gauss 4909,-31.36508,-64.254388,COLINAS DEL CERRO
C5218,Justo Liebig 5536,-31.371304,-64.250949,COLINAS DEL CERRO
C5208,Chancay 440,-31.388937,-64.252376,COLINAS DEL CERRO
C5195,Falucho 399,-31.40543,-64.243734,LAS VIOLETAS
C5184,Avenida Duarte Quirós 2178,-31.410278,-64.213323,ALBERDI
C4620,Avenida Circunvalación 4833,-31.464195349201315,-64.20416593551637,CABO FARINA
C5071,Avenida Santiago Costamagna 6905,-31.386624,-64.271554,PARQUE DON BOSCO
C5046,Avenida Colón 2354,-31.404565,-64.213216,ALBERDI
C5037,Sarmiento 221,-31.4110109843643,-64.17860984802248,URQUIZA
C5022,Carlos Tejedor 1299,-31.422877,-64.153842,YAPEYU
5011,Río de la Plata 1207,-31.423761,-64.128785,ACOSTA
C5001,Alejo Bruix 5646,-31.426402,-64.113593,COLONIA LOLA
C5134,Estados Unidos 5170,-31.423683,-64.119789,COLONIA LOLA
C5090,Avenida Colón 5063,-31.396474,-64.24861,LAS VIOLETAS
C5074,Avenida Mahatma Ghandi 321,-31.386212,-64.269547,PARQUE DON BOSCO
C6194,Aruba S/N,-31.484422196019715,-64.24770891666414,PARQUE FUTURA
C6284,Avenida Armada Argentina 1979,-31.471516,-64.229325,VILLA EL LIBERTADOR
C6169,Baltimore 1972,-31.469146,-64.232147,CONGRESO
C6123,Avenida Ingeniero Medina Allende S/N,-31.43486987241982,-64.19150590896608,GUEMES
C6041,Mercedes Moreno 77,-31.340470043691468,-64.17697906494142,REMEDIOS DE ESCALADA
C6021,Avenida Juan B. Justo 8599,-31.320153,-64.175756,GUINAZU
C6186,De Los Valsecitos 741,-31.31003344036196,-64.18136715888977,GUINAZU
C6166,Avenida Juan B. Justo 8531,-31.32369,-64.175627,GUINAZU
C6136,Jorge Eduardo Newbery 151,-31.352895,-64.177526,VILLA AZALAIS OESTE
C4877,Avenida Vélez Sarsfield 222,-31.417755386296147,-64.18790705502033,URQUIZA
C7325,Coronel Manuel Namuncurá 5528,-31.415447,-64.258502,PARQUE REPUBLICA
C7315,Avenida Santa Ana 2294,-31.415539,-64.215361,ALBERDI
C706,Mariano Fragueíro 3251,-31.377565371077758,-64.1839098930359,HIPOLITO IRIGOYEN
C9077,Avenida Colón 1537,-31.40758637884035,-64.20388698577882,ALBERDI
p24_vuelta_a,Juan De Escolar 708,-31.364095,-64.184103,HIPOLITO IRIGOYEN
p12_vuelta_a,Bedoya 661,-31.398127,-64.18626,SAN MARTIN
C5706,Estanislao Learte 241,-31.412938,-64.136252,MALDONADO
C9211,José Figueroa 634,-31.388341,-64.247409,COLINAS DEL CERRO
C5118,Agustín Garzón 1766,-31.424388,-64.161304,CRISOL SUD
C5681,Antonio Rosillo 84,-31.395265,-64.250879,LOS ROBLES
C9187,Juan Hauling 5717,-31.384037,-64.251748,COLINAS DEL CERRO
C5603,Igualdad 4486,-31.391762,-64.235682,VILLA SIBURU
C5594,Humberto Primo 3180,-31.398635,-64.221177,VILLA SIBURU
C5578,Nataniel Morcillo 1792,-31.427377,-64.162055,CRISOL SUD
C5562,Mariano Boedo 1896,-31.431693,-64.116919,COLONIA LOLA
C5494,Pedro Antonio Inchauspe 109,-31.449122,-64.1976,LAS FLORES
C5463,Corrientes 2814,-31.426635,-64.148188,YAPEYU
C5451,Corrientes 4267,-31.427766,-64.13063,ACOSTA
C5435,Talacasto 5891,-31.435236,-64.110181,VILLA BUSTOS
C5544,Fiambala 4882,-31.439072,-64.123625,EMPALME
C5532,Obispo Castellano 1509,-31.426406,-64.140834,ACOSTA
C6300,Viña del Mar 4199-4099,-31.458557955376232,-64.20384407043458,CABO FARINA
C5396,Obispo Maldonado 2164,-31.418446,-64.1555,YAPEYU
C5378,Argandoña 4543,-31.421733,-64.127229,ACOSTA
C5366,Agustín Garzón 5170,-31.427491,-64.119746,COLONIA LOLA
C5355,Cangallo 1161,-31.423179,-64.119269,COLONIA LOLA
C5344,Río Uruguay 872,-31.420117,-64.127793,MALDONADO
C5332,Juan Rodríguez 1301,-31.423408,-64.148837,YAPEYU
C5401,Rosario de Santa Fe 1153,-31.41629,-64.166996,YAPEYU
C5413,Avenida Duarte Quirós 5238,-31.397037,-64.250311,LOS ROBLES
C5248,Avenida Duarte Quirós 3563,-31.405796,-64.228628,QUINTA SANTA ANA
C5250,Avenida Don Bosco 5430,-31.399931,-64.255509,LOS ROBLES
C5231,Avenida Revolución Libertadora S/N,-31.370695,-64.251523,COLINAS DEL CERRO
C5219,Dionisio Papin 4999-4899,-31.36519,-64.252499,COLINAS DEL CERRO
C5209,Humberto Primo 5754,-31.387462,-64.253824,COLINAS DEL CERRO
C5196,Avenida Don Bosco 4656,-31.405151,-64.244608,LAS VIOLETAS
C5183,Avenida Duarte Quirós 2454,-31.409267,-64.216472,ALBERDI
C5072,Avenida Mahatma Ghandi 299,-31.386624,-64.269665,PARQUE DON BOSCO
C5057,Avenida Colón 4990,-31.39619,-64.246341,LAS VIOLETAS
C5047,Avenida Colón 2652,-31.403525,-64.216579,ALBERDI
C5065,Bulevar Juan Domingo Perón 347,-31.422181,-64.174694,GUEMES
C5023,San Jerónimo 2161,-31.422648,-64.156004,YAPEYU
C5013,López y Planes 4149,-31.422387,-64.131843,ACOSTA
C5003,Tulumba 1273,-31.424099,-64.111893,COLONIA LOLA
C5133,Estados Unidos 4962,-31.423747,-64.122579,COLONIA LOLA
C5089,Avenida Colón 5170,-31.39635,-64.250724,LOS ROBLES
C5073,Avenida Mahatma Ghandi 405,-31.384879182353554,-64.26939189434053,PARQUE DON BOSCO
p17_reg_c,Avenida General Paz 185,-31.413167,-64.185924,URQUIZA
p25_vuelta_a,Juan De Escolar 890,-31.364035,-64.186662,HIPOLITO IRIGOYEN
C733,General Lavalleja 1280,-31.40079173803537,-64.1864848136902,SAN MARTIN
C5705,Blas Parera 3631,-31.414609,-64.136129,MALDONADO
C9213,Juncalillo 726,-31.386578,-64.248605,COLINAS DEL CERRO
C5119,Agustín Garzón 1976,-31.424658,-64.158713,YAPEYU
C6653,Bulevar Juan Domingo Perón 360,-31.422419,-64.174844,GUEMES
C9304,José Figueroa 607,-31.388575,-64.247634,COLINAS DEL CERRO
C5588,Doctor Enrique Tornú 2346,-31.397738,-64.210196,VILLA PAEZ
C5571,Guandacol 1711,-31.428919,-64.127187,ACOSTA
C6273,El Tirol 202,-31.456325,-64.203308,LAS FLORES
C5468,Corrientes 1803,-31.425482,-64.160725,CRISOL SUD
C5453,Corrientes 3841,-31.427693,-64.135432,ACOSTA
C5432,Máximo Zamudio S/N,-31.43124,-64.109393,COLONIA LOLA
C5547,Tinogasta 5402,-31.437593,-64.116662,VILLA BUSTOS
C5530,Diego de Torres 1529,-31.426283,-64.143344,ACOSTA
C5510,Capri 4099,-31.458585,-64.20585,CABO FARINA
C5683,Bernardo de Irigoyen 1053,-31.42005720197537,-64.15511369705202,YAPEYU
C5377,Argandoña 4739,-31.421788,-64.124987,RENACIMIENTO
C5354,Argandoña 5201,-31.421009,-64.119301,COLONIA LOLA
C5345,Río Uruguay 1016,-31.421678,-64.12782,ACOSTA
C5334,San Jerónimo 3162,-31.423884,-64.143527,YAPEYU
C5400,Rosario de Santa Fe 1362,-31.415653,-64.164523,YAPEYU
C5412,Avenida Duarte Quirós 4970,-31.398402,-64.246459,LAS VIOLETAS
C5272,Avenida Duarte Quirós 1515,-31.413039,-64.20525,ALBERDI
C5247,Avenida Duarte Quirós 3855,-31.405045,-64.232383,QUINTA SANTA ANA
C5252,Avenida Don Bosco 5205,-31.402106,-64.251223,LAS VIOLETAS
C5234,Colectora S/N,-31.38124753634906,-64.25801396369936,COLINAS DEL CERRO
C5220,Roberto Boyle 5652,-31.36282610562944,-64.252907037735,COLINAS DEL CERRO
C5210,Humberto Primo 6102,-31.386651,-64.256238,COLINAS DEL CERRO
C5198,Avenida Don Bosco 4982,-31.403077,-64.248911,LAS VIOLETAS
C5185,Avenida Duarte Quirós 2874,-31.407728,-64.221214,ALBERDI
C5102,Soldado Ramón A. Cabrera 6907,-31.378619,-64.271972,PARQUE DON BOSCO
C5053,Avenida Colón 4352,-31.397184,-64.236363,VILLA SIBURU
C5045,Avenida Colón 2052,-31.405604,-64.209766,ALBERDI
C5030,Agustín Garzón 1370,-31.423971,-64.166754,CRISOL SUD
C5019,San Jerónimo 2959,-31.423536,-64.146059,YAPEYU
C5010,San Jerónimo 4435,-31.424548,-64.128426,ACOSTA
C5126,José M. Solares 1363,-31.424589,-64.141837,ACOSTA
C5110,Avenida Emilio Olmos 480,-31.415662,-64.176845,URQUIZA
C9227,Avenida Colón 4147,-31.398109,-64.234266,VILLA SIBURU
C5085,Avenida Colón 6325,-31.394986,-64.263057,LOS ROBLES
C5271,Avenida Duarte Quirós 1711,-31.412064,-64.208334,ALBERDI
C5251,Avenida Don Bosco 5309,-31.400783,-64.254023,LOS ROBLES
C5232,Dirección desconocida,-31.37657610805126,-64.25563216209413,COLINAS DEL CERRO
C5222,Juan Nepper 5340,-31.359298965386465,-64.25662994384767,COLINAS DEL CERRO
C5211,Humberto Primo 6148,-31.386194,-64.257596,COLINAS DEL CERRO
C5197,Avenida Don Bosco 4738,-31.404716,-64.24552,LAS VIOLETAS
C5186,Avenida Duarte Quirós 3050,-31.407096,-64.223215,ALBERDI
C5579,República Popular China S/N,-31.373187,-64.277396,PARQUE DON BOSCO
C5066,Avenida Mahatma Ghandi 28,-31.392866,-64.269419,PARQUE DON BOSCO
C5052,Avenida Colón 4150,-31.397848,-64.234207,VILLA SIBURU
C5029,Agustín Garzón 1502,-31.423962,-64.165006,CRISOL SUD
C5018,Diego de Torres 1300,-31.423711093175896,-64.14309673011303,YAPEYU
C5008,San Jerónimo 4958,-31.424607,-64.122584,COLONIA LOLA
C5000,Lola Mora 1605,-31.427537,-64.114548,COLONIA LOLA
C5107,Avenida Colón 672,-31.410828,-64.192235,URQUIZA
C5091,Avenida Colón 4923,-31.396304,-64.245209,LAS VIOLETAS
C5076,Avenida Santiago Costamagna 6998,-31.386422,-64.27267,PARQUE DON BOSCO
C7729,Avenida Capdevila 1096,-31.377084,-64.157753,VILLA AZALAIS
C7785,Obispo Malvar y Pinto 2188,-31.383908,-64.151343,VILLA AZALAIS
C7428,Alto del Tala 5771,-31.479654685987665,-64.2296264693141,SANTA ISABEL SECCION 1
C7796,Francisco de Alarcón 1999,-31.367228,-64.144766,GENERAL MOSCONI
C7794,General Manuel de Escalada 3670,-31.367819,-64.141418,PATRICIOS ESTE
C7986,Alto del Tala 5890,-31.481444,-64.229743,SANTA ISABEL SECCION 1
C7637,Colorado 5968,-31.483109,-64.234668,EL CABILDO
C9254,Concejal Felipe Belardinelli 2814,-31.443831408661644,-64.19351220130922,LAS FLORES
C5181,Avenida Duarte Quirós 1972,-31.41102,-64.211032,ALBERDI
C5033,República Popular China S/N,-31.360801,-64.279493,LA SALLE
C5096,Avenida Mahatma Ghandi 586,-31.382493,-64.269172,PARQUE DON BOSCO
C5059,Avenida Colón 5256,-31.396291,-64.251904,LOS ROBLES
C5050,Avenida Colón 3608,-31.399762,-64.228461,VILLA SIBURU
C5039,Humberto Primo 640,-31.40744902574446,-64.19058322906496,URQUIZA
C5026,Entre Ríos 1927,-31.423468,-64.159035,YAPEYU
C5015,López y Planes 3747,-31.422222,-64.135764,ACOSTA
C5006,Estados Unidos 5213,-31.423527,-64.119102,COLONIA LOLA
C5139,Alejo Bruix 5774,-31.426351,-64.11222,COLONIA LOLA
C5132,Estados Unidos 4756,-31.423733,-64.124885,ACOSTA
C5130,Estados Unidos 4482,-31.42361,-64.128056,ACOSTA
C5124,Agustín Garzón 2972,-31.425843,-64.146268,YAPEYU
C5092,Avenida Colón 4787,-31.39608,-64.241636,VILLA SIBURU
C7721,Rivadeo 1489,-31.399908032295187,-64.18094336986543,SAN MARTIN
C7786,Diagonal Ica 2131,-31.38259854338283,-64.14822041988374,NUEVA ITALIA
C7966,Avenida Rancagua S/N,-31.350576741360527,-64.14759814739229,PARQUE LICEO SECCION 3
C7730,Gustavo A. Marambio 1079,-31.374620450956037,-64.15722191333772,VILLA AZALAIS
C7456,Pedro Naon 1232,-31.364640011937865,-64.15030717849731,GENERAL MOSCONI
C7736,Marcó del Pont 3466,-31.368689,-64.154395,GENERAL MOSCONI
C7732,Gustavo A. Marambio 897,-31.37342,-64.159362,VILLA AZALAIS
C7708,Enrique Martínez Paz 744,-31.376539,-64.16257,GENERAL BUSTOS
C7706,Marcó del Pont 2607,-31.376805,-64.157399,VILLA AZALAIS
C7702,San Benito 1021,-31.373292,-64.157689,VILLA AZALAIS
C7693,Manzana 42 lote 1,-31.354077,-64.130346,PATRICIOS ESTE
C7697,Chachapoyas S/N,-31.362102,-64.133098,PATRICIOS ESTE
C8219,Rancagua 4783,-31.354783,-64.147779,PARQUE LICEO SECCION 3
C7784,Obispo Malvar y Pinto 1988,-31.385603,-64.152823,VILLA AZALAIS
C7947,Pinagasta 1360,-31.39037,-64.158804,GENERAL BUSTOS
C7644,Colorado 5958,-31.482871,-64.234614,EL CABILDO
C7641,Mascachín 2052,-31.48906538115705,-64.23386871814729,EL CABILDO
C7800,Belisario Roldán 1562,-31.35371,-64.151546,PARQUE LICEO SECCION 3
C7568,Laboulaye 11,-31.499398,-64.205732,VILLA RIVADAVIA
C5060,Avenida Colón 5478,-31.395769,-64.25406,LOS ROBLES
C5049,Avenida Colón 3250,-31.401332,-64.223354,VILLA SIBURU
C5027,Entre Ríos 1732,-31.423262,-64.161487,YAPEYU
C5016,López y Planes 3613,-31.42209,-64.137315,ACOSTA
C5007,Estados Unidos 5001,-31.423628,-64.121886,COLONIA LOLA
C5140,Lola Mora 1586,-31.427162,-64.11473,COLONIA LOLA
5127,Estados Unidos 3368,-31.422973,-64.140844,ACOSTA
C5121,Agustín Garzón 2362,-31.425129,-64.153826,YAPEYU
C5097,Avenida Colón 3389,-31.401066,-64.224985,VILLA SIBURU
C5075,Avenida Santiago Costamagna 6896,-31.386422,-64.271125,PARQUE DON BOSCO
C5084,Avenida Ejército Argentino 6871,-31.393356,-64.271296,PARQUE DON BOSCO
C8215,Defensa S/N,-31.469663113911647,-64.21325862407686,CABO FARINA
C8220,Avenida Circunvalación 2421,-31.363075,-64.138386,PATRICIOS ESTE
C7726,Los Tintines 599,-31.37880651504926,-64.16598200798036,GENERAL BUSTOS
C7695,Tucumán 198,-31.356798,-64.131542,PATRICIOS ESTE
C7698,Avenida Circunvalación 2119,-31.362386,-64.143795,GENERAL MOSCONI
C7645,Colorado 5904,-31.481696,-64.234598,SANTA ISABEL SECCION 1
